beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.3895458794817324,0.3,0.8544275527955216,0.04,0.054467647604447056,0.10880159407145541,0.3700335299597589,0.02606319168588359,0.08425391839987625,0.33667975066046096,0.06630976653015756,0.8246324762864824,0.8400000000000001,0.0023326789917054486,0.010131463741161313,0.011071807354804388,0.9994174298550978,0.999398179262636,2021-03-16
