beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
4.158499697793456,0.2,0.822556558096008,0.046501132350735094,0.07363737047658342,0.04,0.43527356884194734,0.02093619017838164,0.12857395033733693,0.27182158445693905,0.03333333333333333,0.7793513270158363,0.81,0.00014775265494962895,0.005092892052433105,0.008980859073641101,0.999725198686594,0.9992226509393124,2021-03-25
