beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
21.63424813801955,0.2,0.5663507152391807,0.04,0.2,0.04,0.06866285230722104,0.029629279495334507,0.09966594844693501,0.022173120821063194,2.11249528536508,0.5390879515206201,0.44085585711794417,0.048203340755700715,0.9900000000000001,0.20222637440748845,1.8435086407703976,0.2767166305284712,0.9953567777203384,0.9897030671364473,0.975620841317792
