beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.2259319839807525,0.20010050718281086,0.364953211807733,0.048015104658921476,0.16777476402903202,0.04,0.369291432500217,0.012005864360559436,0.0626976494110873,1.5245979817367834,0.8452828060071825,0.10183655044587328,0.07142857142857142,1.4481588913642889,0.9200000000000002,0.001434819397416735,0.001610968445075928,0.005027006408984653,0.9998923301847665,0.9939493151907481,2021-03-17
