series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10
S,7347204.660114933,7345888.558468632,7344774.518536724,7343789.060895064,7342884.265254706,7342028.765775462,7341201.947593312,7340390.193448741,7339584.45019168,7338778.648075501,7337968.672405579,7337151.693579625,7336325.729979111,7335489.362314188,7334641.546579271,7333781.491280982,7332908.576606975,7332022.301001998,7331122.245685474,7330208.050940509,7329279.40014848,7328336.008939303,7327377.617736701,7326403.986570484,7325414.8914145,7324410.121561389,7323389.477710415,7322352.770552768,7321299.819709786,7320230.45292623,7319144.505451697,7318041.819563743,7316922.244199992,7315785.634675755,7314631.852469939,7313460.7650663555,7312272.245840555,7311066.173984431,7309842.434462408,7308600.917994156,7307341.521059623,7306064.145922865,7304768.700671637,7303455.099270166,8062117.529852711,8820611.860951293,9578945.954021273,10337109.801667321,11095089.421356061,11852866.955894107,12610420.64498345,13367724.651527641,14124748.738550726,14881457.796274925,15637811.217697676,16393762.117217047,17149256.381846122,17904231.539081246,17898621.15168447,17892605.144663792,17886129.124875598,17879147.33505415,17871618.059255704,17863501.093462814,17854756.377613526,17845343.286962263,17835220.304046758,17824344.91681604,17812673.657558866,17800162.235548794,17786765.73736529,17772438.880222213,17757136.3095569,17740812.934966873,17723424.299657766,17704926.978645634,17685279.000484593,17664440.286540404,17642373.100981105,17619042.503834154,17594416.79876198,17568467.966709573,17541172.076337107,17512509.662208032,17482466.06208209,17451031.70536609,17418202.345787123,17383979.23263768,17348369.21644789,17311384.78660101,17273044.040150635,17233370.582843654,17192393.365026336,17150146.45664263,17106668.766866073,17062003.71499543,17016198.86006103,16969305.497121513,16921378.228482228,16872474.518053144,16822654.236812808,16771979.206890382,16720512.751159836,16668319.254500201,16615463.742054613,16562011.478956593,16508027.595119106,16453576.737829292,16398722.754082933,16343528.403845666,16288055.104755174,16232362.708187679,16176509.306106554,16120551.067690529,16064542.104400886,16008534.361886226,15952577.536933212,15896719.01754485,15841003.84415629,15785474.689973988,15730171.858439587,15675133.295867529,15620394.617378809,15565989.144345948,15511947.951671103,15458299.923335444,15405071.814779604,15352288.320798796,15299972.147759486,15248144.089065056
E,0.0,1316.1016463004564,2166.788971279468,2718.671040828981,3079.459227053537,3318.7573531156154,3481.4905056903444,3596.5966343203627,3682.6590807218354,3751.5592470669303,3810.846008924661,3865.272615696925,3917.7932054106573,3970.2084628936764,4023.583470764088,4078.517675860154,4135.318894373357,4194.115091224167,4254.925850810343,4317.707775002647,4382.383051385892,4448.8571893107355,4517.029811948103,4586.801021834252,4658.074967002617,4730.761656720059,4804.77770082409,4880.046403634928,4956.497486173872,5034.066608896718,5112.694801797519,5192.327866841073,5272.915790977396,5354.412191107396,5436.773801817528,5519.960010218976,5603.9324383460025,5688.654571339254,5774.091428449334,5860.20927334919,5946.975360087612,6034.3577110889955,6122.3249238046465,6210.846002884477,6299.89021502598,6539.216119118966,6890.890817023308,7342.440653444878,7887.863095888764,8526.231381664833,9260.707298390289,10097.896756818283,11047.483701112209,12122.087115124836,13337.298142421147,14711.866730200918,16268.018336704465,18031.890611446044,20034.087551409073,22041.26349210642,24106.8152765798,26264.81913462099,28538.491303166946,30944.890512062833,33497.51807517033,36207.738370224826,39085.534473907435,42139.88643288421,45378.93304221434,48810.00753512434,52439.598455251245,56273.26535096871,60315.52707871791,64569.734109295176,69037.9328744722,73720.72850356846,78617.15150115856,83724.53355669772,89038.3974876582,94552.36613858369,100258.09479109533,106145.23122661909,112201.40699560066,118412.26267823219,124761.50898559683,131231.02447668454,137800.9894997484,144450.05475999837,151155.54172972875,157893.67101299582,164639.81381271442,171368.7608732868,178055.00272456848,184673.01475665107,191197.54061742427,197603.86763841574,203868.0884370835,209967.34348194985,215880.0401986707,221586.04509335602,227066.84632587986,232305.68513409476,237287.6554478583,241999.77190415573,246431.00725359647,250572.3008146012,254416.54017312254,257958.51873859798,261194.8720532372,264123.9959191017,266745.9494670308,269062.3462572134,271076.23638847313,272791.9824179575,274215.13167036255,275352.2872605827,276210.97987880686,276799.54210395715,277126.9867295469,277202.8903132218,277037.2829034065,276640.5446579452,276023.3098532812,275196.3785902224,274170.6363342914,272956.98128482397,271566.2594464811,270009.20717830886,268296.40091720957,266438.2137127833
I,6694.607206577881,5249.978796553012,4284.327788622527,3635.1540322073274,3196.1948074367006,2897.8050398569007,2694.2131359411355,2555.2333221427452,2460.8708464233987,2397.8070660702692,2357.1071741418123,2332.7236641703607,2320.5180308525523,2317.6202081272463,2322.0082798669378,2332.2319823997077,2347.230177879581,2366.2098264406873,2388.5652790956137,2413.824068424199,2441.610165950359,2471.618798462102,2503.5989524911242,2537.3410255291756,2572.6679508769057,2609.428690820144,2647.4933646442005,2686.7495219232587,2727.099231929863,2768.4567658217557,2810.7467183415274,2853.9024624159247,2897.8648613021596,2942.5811840498827,2988.0041844654925,3034.0913137314265,3080.8040438247676,3128.1072838692876,3175.9688751848753,3224.35915349356,3273.2505687855096,3322.6173549316004,3372.435242379967,3422.6812082802926,3473.3332592022707,3436.8817463942664,3439.6261690511783,3486.397668601051,3579.278118178799,3719.084943344473,3906.320820990107,4141.7690721074,4426.8636882891105,4763.923669613564,5156.312721470808,5608.565184847343,6126.505337557864,6717.378191464224,7390.004260725151,8154.967452618346,8990.649203714465,9887.425866360561,10842.323060070157,11856.033327249414,12931.250029600535,14071.73314152041,15281.780672099538,16565.923484007344,17928.741722568957,19374.746039184407,20908.291972562838,22533.50999014946,24254.241675073743,26073.977097019397,27995.79104892126,30022.277411340066,32155.481891110656,34396.83402684122,36747.079798358725,39206.21649055268,41773.431677144574,44447.048319181,47224.47801865292,50102.18442753877,53075.65868444229,56139.408534789436,59286.962490036225,62510.89000495164,65802.83821304282,69153.58527628591,72553.10989774579,75990.67603787393,79454.93139139662,82934.01774488391,86415.69096587802,89887.44808945278,93336.65877888366,96750.69834975971,100117.07956166897,103423.5804934279,106658.36601685241,109810.10065667046,112868.05095411625,115822.17582137095,118663.20376542445,121382.69625600969,123973.09689752804,126427.76642612323,128741.00387971288,130908.05457311598,132925.10574749342,134789.27095083962,136498.5643442426,138051.86621903427,139448.88105628593,140690.08946698977,141776.69532406065,142710.5693417125,143494.1902796,144130.58485397723,144623.26733124407,144976.17966536304,145193.63292387253,145280.25063111214,145240.91454468295,145080.71327435068,144804.8940532484,144418.81788051256,143927.91817310525,143337.66299285938
A,3847.304556545656,3693.4123742838296,3641.787259049101,3654.350566290474,3706.7138112720777,3783.3299217853096,3874.35668937077,3973.626352713011,4077.3311219310663,4183.172610433058,4289.8120340823,4396.51543428038,4502.925327851154,4608.914263736756,4714.491388113781,4819.743261443901,4924.796757768069,5029.796155157973,5134.8893054979835,5240.219576793234,5345.921433079461,5452.118277398611,5558.921676271802,5666.431403308214,5774.735945928326,5883.913252243299,5994.031580657532,6105.150369478933,6217.32107860293,6330.5879772434755,6444.988865301298,6560.555724259439,6677.315298404208,6795.289609931318,6914.496412915105,7034.949591709608,7156.659509444169,7279.633312082861,7403.875193168775,7529.386623952801,7656.1665531621475,7784.211580225787,7913.516105358797,8044.072459523593,8175.871016936659,8308.900292475015,8454.085727039823,8619.145605899712,8810.578565261147,9034.184947004323,9295.46540033612,9599.931445380022,9953.356553431408,10361.990449450052,10832.754400004316,11373.431400473472,11992.862384867898,12701.157715550422,13509.932102957167,14432.5705970729,15464.88223672301,16606.74312767215,17860.522827286546,19230.19153026632,20720.806376894216,22338.208186647018,24088.83405630352,25979.5926361345,28017.772019166372,30210.96312911833,32566.98877915065,35093.83271086777,37799.56531514354,40692.26416720478,43779.92841518156,47070.38668671228,50571.19865530394,54289.550807867905,58232.14731226364,62405.09721298264,66813.7994861468,71462.82775639059,76355.81670855577,81495.35240533255,86882.8688369183,92518.55307074284,98401.26133121696,104528.44821766944,110896.1110636142,117498.7511570616,124329.3531888785,131379.38388718263,138638.8103465214,146096.13808935016,153738.46842329937,161551.57419991647,169519.9926566697,177627.13364938681,185855.40126927866,194186.32659601135,202600.7091709073,211078.7646835119,219600.276348256,228144.74750059756,236691.5530562798,245220.08764391573,253709.90842965545,262140.87089244666,270493.2560687096,278747.8880560626,286886.2408379388,294890.5337566006,302743.81521460076,310430.03441894136,317934.10119421326,325241.9340782948,332340.497075352,339217.8255755274,345863.04205928836,352266.3622880646,358419.09274319507,364313.6201143488,369943.3936587457,375302.901256055,380387.639973207,385194.0819308593,389719.6362311636,393962.60766686883,397922.1528865716,401598.2346417961
IH,0.0,321.4422656742069,450.95548004943976,484.71982166587077,474.43976523757186,447.0027934185989,415.7002488687503,386.5577933663984,361.8541470659717,342.03911017496296,326.75147927384967,315.3387711401845,307.1069209845158,301.42779828018354,297.77497045011523,295.72564972138196,294.94862159402805,295.1880121168801,296.2474334925256,297.9762997603248,300.2587574067481,303.0050725031725,306.1450927077248,309.623362138905,313.3955060065538,317.4255676319473,321.68404842910985,326.1464613070506,330.7922567174169,335.6040184449665,340.5668547509175,345.6679314849045,350.89610901750865,356.24165577300244,361.6960189170776,367.2516382570976,372.9017932955136,378.640476115273,384.4622847097604,390.3623327404895,396.3361726832186,402.3797300260719,408.48924669415135,414.6612322512859,420.89242171061403,515.4500483177707,571.4603628216923,606.4190377121436,631.5368488828541,653.9231587350698,678.0495933430543,706.727863777146,741.7601480883666,784.3697798144954,835.4856705403802,895.9305016272302,966.5467270797142,1048.2834992078365,1142.2601860790337,1249.8171175354385,1372.5608304626746,1509.9057182226902,1660.7838897128881,1824.3149184481642,2000.00314346652,2187.7381414212264,2387.726632133082,2600.411528003011,2826.399358901569,3066.4017968660405,3321.1906737648433,3591.5637994364442,3878.3186285576285,4182.23124799604,4504.0387525110955,4844.423640103388,5203.999323616636,5583.296216032299,5982.748118105804,6402.678837835054,6843.289118825203,7304.644061936104,7786.6613006619355,8289.100241232718,8811.552706854785,9353.435333768846,9913.984056103945,10492.25098786678,11087.10396508071,11697.228950825658,12321.13543310956,12957.164863155824,13603.502093417937,14258.18968443201,14919.144861666147,15584.178821918522,16251.01801731035,16917.326986696804,17580.732261793688,18238.846850011796,18889.29478847387,19529.735273594026,20157.885896701548,20771.544556541718,21368.609671584298,21947.09837605294,22505.162450426375,23041.101806842125,23553.375419517986,24040.60965746201,24501.604039229962,24935.334485621628,25340.95419476847,25717.792304300543,26065.35053686726,26383.298048279557,26671.464712313857,26929.833083393776,27158.52927874998,27357.813016175067,27528.067033123174,27669.786098646327,27783.56581247477,27870.091366337456,27930.126422197303,27964.502241161004,27974.107176024932,27959.876620239193,27922.78348690815,27863.829273596028
IN,1123.1861443506612,2175.951157599434,2920.3380885337183,3456.0418386561555,3849.243249068811,4144.14557494921,4370.495945346666,4548.497095939185,4692.0206873322595,4810.714044812943,4911.385096911353,4998.915895915146,5076.8677819386685,5147.884470691634,5213.962398466894,5276.633603193359,5337.090749977651,5396.273694475965,5454.930313527701,5513.659981236435,5572.9452242483985,5633.175227834487,5694.663643010197,5757.662341884208,5822.372238764672,5888.951943781183,5957.524782264185,6028.18455662953,6101.00032175843,6176.020372648676,6253.275593178939,6332.782279782023,6414.544528801209,6498.556258095616,6584.802919937548,6673.262951988658,6763.909005200701,6856.7089812165195,6951.626906807019,7048.6236687650435,7147.657629272352,7248.685138907635,7351.660962059461,7456.538627464571,7563.270714845396,7671.809087121725,7767.426714625559,7857.509786506296,7949.7919388286455,8051.871212628605,8171.006413009535,8314.085571554227,8487.696277950703,8698.253683099356,8952.15979270943,9255.979566658763,9616.627105261412,10041.560177829948,10538.984499226706,11118.07116496201,11789.191976961181,12558.441400170665,13429.917185696271,14406.961139297353,15492.821734506138,16690.995651324243,18005.391164953628,19440.3926083888,21000.86959166648,22692.15484452168,24520.00352054434,26490.540688201458,28610.20037676562,30885.65773770082,33323.75495178244,35931.42108379345,38715.585950141336,41683.08810201546,44840.577170022894,48194.41102515164,51750.548459296464,55514.438357479834,59490.90660762672,63684.0422579677,68097.08467306613,72732.31364378486,77590.94456174332,82673.03086389993,87977.37597886867,93501.45695727198,99241.36184102949,105191.74262190849,111345.78536271966,117695.19871378018,124230.22166458279,130939.65094060106,137810.88800429692,144830.0051650584,151981.8298622886,159250.04577546215,166617.30904905507,174065.37761067817,181575.2513163125,189127.32048279588,196701.52026686678,204277.48832121992,211834.7231974383,219352.74106724167,226811.22848930716,234190.18914976608,241470.082740442,248631.95439983538,255657.55341790343,262529.44018756837,269231.08066526515,275746.9278724771,282062.49022409174,288164.3867028137,294040.3891083143,299679.4517929984,305071.7294520166,310208.5836632071,315082.5789735682,319687.46940386284,324018.1762937752,328070.7584387832,331842.3754789267,335331.2454914393,338536.5977162885,341458.62130853295
D,12356.0,12356.0,12359.859192241436,12365.27330256756,12371.092782999356,12376.788842468053,12382.155497374628,12387.146338177197,12391.787298611871,12396.13167041985,12400.238145582618,12404.161079522391,12407.946994036325,12411.634078073854,12415.252979334507,12418.828025239702,12422.378467278195,12425.919580422387,12429.463567656725,12433.0202741604,12436.597737197984,12440.20260311248,12443.840440913515,12447.515977371215,12451.233273459915,12454.995857396238,12458.8068257058,12462.668920758197,12466.584590934326,12470.556037899998,12474.585254224306,12478.674053688148,12482.824095987351,12487.036907076863,12491.313896075655,12495.656369418528,12500.065542773636,12504.542551123752,12509.08845732141,12513.704259363387,12518.39089658174,12523.14925491216,12527.980171372292,12532.884437860848,12537.86280437084,12542.134168279743,12547.365136146256,12553.164516328026,12559.318669403125,12565.727726835183,12572.36396839084,12579.245053466408,12586.417175688248,12593.944817817634,12601.904877433622,12610.38367903582,12619.47589598281,12629.284751151878,12639.923099750833,12651.515156727213,12664.198739165868,12678.127967851398,12693.451020626862,12710.305238001882,12728.81902560933,12749.115758940801,12771.31769287304,12795.549180148035,12821.93906833815,12850.622360293599,12881.741281162023,12915.445888911558,12951.894337964382,12991.252875592416,13033.695625069297,13079.404189964791,13128.567100077737,13181.379110335645,13238.040358482987,13298.75538462644,13363.732014989806,13433.180113013397,13507.310202803887,13586.331972583754,13670.452668945525,13759.875396160469,13854.79733831983,13955.407925506424,14061.88696832357,14174.402787777484,14293.110369566866,14418.149573151975,14549.643426458404,14687.696536657848,14832.393646139813,14983.798360567402,15141.952072861173,15306.873103180447,15478.556070605762,15656.971507429096,15842.06572190448,16033.76091018138,16231.955513113513,16436.524808870938,16647.32172792786,16864.17787317207,17086.904724674027,17315.2950061243,17549.124188125574,17788.152102410444,18032.12464062244,18280.775511498374,18533.828031060162,18790.996921687387,19051.99009761301,19316.510416376685,19584.257377995207,19854.92875598479,20128.222146817818,20403.83642684856,20681.473108138533,20960.837586903173,21241.64028044778,21523.597650432595,21806.43311208384,22089.87783053716,22373.671406857444,22657.562457425327,22941.309091322222,23224.679291092947
R,0.0,224.31331336371488,627.18270590683,1122.4865251268066,1664.3491246327778,2229.162721351421,2805.3984065026607,3387.907037006853,3974.7846486403173,4565.686197927624,5160.945677911233,5761.136982056118,6366.869782222149,6978.706426415733,7597.137956139684,8222.586543566138,8855.41774656034,9495.954660570742,10144.490586851121,10801.29910651948,11466.641504656318,12140.771914480089,12823.94066836155,13516.396319854888,14218.386725865903,14930.15949242224,15651.962009464904,16384.041235904326,17126.64334650133,17880.01331521914,18644.394483113312,19420.028140190465,20207.15313792281,21006.005540615395,21816.818318337617,22639.821080725083,23475.239848965266,24323.296862227602,25184.210414356257,26058.19471658545,26945.459782210346,27846.211329449274,28760.650699099275,29688.974783974627,30631.375967500957,31588.042069200943,32591.753764118672,33627.95200618369,34689.31057939036,35773.38813747319,36881.07715378032,38015.59657084423,39181.8559962006,40386.07453153972,41635.57524902696,42938.70250128972,44304.82737750177,45744.41921308099,47269.169856361725,48892.1635961665,50628.09010177568,52492.71497193136,54501.964698718555,56671.72311284409,59017.91724221081,61556.6970286408,64304.624501956205,67278.84055537744,70497.20087926378,73978.38198708316,77741.96119325772,81808.47459023444,86199.45627185795,90937.46103929942,96046.07191527644,101549.89307986286,107474.52833497687,113846.54488078435,120693.42201498231,128043.48431709303,135925.81893150407,144370.1766967865,153406.8570699694,163066.5770500598,173380.32460306675,184379.19741895807,196094.2281766887,208556.1978434076,221795.43887443232,235841.6304977509,250723.5885472997,266469.0525407648,283104.47286955814,300654.801072591,319143.28619591356,338591.28019467613,359018.0552128426,380440.6353834328,402873.6455344449,426329.1788721379,450816.68535510084,476342.88208186795,502911.6866047868,530524.1736664461,559178.5554446861,588870.1849994145,619591.5822490283,651332.4814743103,684079.8990594351,717818.2199373933,752529.3010130468,788192.5896916911,824785.2555433767,862282.3330809611,900656.8736194861,939880.1042117536,979921.5917151477,1020749.4101327395,1062330.3094823728,1104629.8845757057,1147612.742230269,1191242.6655870373,1235482.7743597806,1280295.6799970092,1325643.6348896392,1371488.6749050198,1417792.7546686723,1464517.8751473879,1511626.2032100856,1559080.1829552604
G,838340.0,838340.0,838507.2412271922,838782.5820017001,839128.0521882,839519.368878418,839941.0939435363,840383.49802856,840840.5290158929,841308.4962323474,841785.2188123453,842269.4751499654,842760.6476498242,843258.4941082646,843763.0011403846,844274.2907047222,844792.5609334339,845318.04907386,845851.0086342507,846391.695611508,846940.3604877952,847497.2438574046,848062.5743074004,848636.5676696438,849219.427081707,849811.3435009477,850412.4964493144,851023.0548521023,851643.1778886422,852273.0158076913,852912.7106821759,853562.3970915163,854222.2027280155,854892.248928659,855572.6511363843,856263.5192962552,856964.9581925259,857677.0677326407,858399.9431839843,859133.6753688261,859878.3508224533,860634.0519190204,861400.8569691897,862178.8402932019,862968.0722726193,863768.6193836263,864599.5783993761,865475.2258388624,866408.253153979,867410.5890357012,868494.0444083184,869670.8319745405,870954.0038711929,872357.8428047234,873898.2350160419,875593.0479623195,877462.5317162252,879529.7606101818,881821.1303709684,884366.9256727161,887167.7792129036,890231.1089958915,893568.6632010727,897195.1401689975,901127.4059473393,905384.0422387177,909985.0748534198,914951.7981830768,920306.6477424457,926073.093268889,932275.5363570672,938939.2031215427,946090.026146394,953754.512241177,961959.5939704413,970732.463945338,980100.3916727282,990090.5234626018,1000729.6665542308,1012044.0592570464,1024059.1295150284,1036799.2448822192,1050287.4574232816,1064545.2475046073,1079592.2707953868,1095446.1130329962,1112122.0572055967,1129632.8677550885,1147988.5962004974,1167196.4122281165,1187260.4638006736,1208181.769221222,1229958.1433724305,1252584.1595673638,1276051.1476256251,1300347.2279617288,1325457.380672711,1351363.5478683775,1378044.7668250757,1405477.3309819715,1433634.9753510489,1462489.082585818,1492008.905750516,1522161.8037475809,1552913.4853880208,1584228.2582151492,1616069.2784026184,1648398.7983269787,1681178.408746738,1714369.2728880388,1747932.350126483,1781828.607351617,1816019.2164932182,1850465.7370668345,1885130.2829520428,1919975.6729446335,1954965.5649192343,1990064.5736992552,2025238.3729554447,2060453.7816429234,2095678.835640487,2130882.845377125,2166036.4403215377,2201111.6012737984,2236081.6814371804,2270921.4172657253,2305606.930082369,2340115.719446397,2374426.6492204275,2408519.9272485967
H,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,10639919.755218579,9879925.48698868,9119931.218758782,8359936.950528884,7599942.682298986,6839948.414069088,6079954.14583919,5319959.877609292,4559965.609379394,3799971.3411494954,3039977.072919597,2279982.8046896984,1519988.5364597999,759994.2682299014,3.026798367500305e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
