beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
3.2148026085486707,0.20017884967097446,0.34397018104220695,0.04013239132928881,0.1997790892335823,0.06625639506099341,0.16315562918108015,0.009006937168639761,0.14890765908266645,1.9822846885845382,1.7106503529693204,0.06451557372967719,0.02796234346382794,2.864186002297697,0.8600000000000001,0.007339381575054263,0.005435818040163619,0.01918967542544215,0.9995132479414792,0.9947971103929675,2021-03-21
