beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
17.68571271079991,0.21422546145070734,0.6414709258746172,0.04741859857283221,0.2,0.0701003506056714,0.5,0.001,0.1375902759134924,0.04193314908652553,0.07142857142857142,0.9,0.8300000000000001,0.015333061798284493,0.030682031391479073,0.19422341134959634,0.9966757091707749,0.7303400952041131,2021-03-16
