series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05
S,1476.0255528207072,1469.3864513550109,1463.9909145538677,1459.3387257548995,1455.135739716316,1451.2065933266779,1447.446036129326,1443.7908257827387,1440.203133451429,1436.660602609562,1433.1503354441932,1429.6652299649634,1426.2017371733875,1422.7584817140475,1419.3354101473806,1415.9332629004678,1412.5532454864285,1409.1968228287622,1405.865589923536,1402.56119004521,1399.2852627209465,1396.0394104701058,1392.8251774763457,1389.6440359337246,1386.4973774000223,1383.3865074770176,1380.3126427503005,1377.2769093029428,1374.280342355952,1371.3238867382108,1368.408397983192,1365.5346439099446,1362.703306584636,1359.9149845842871,1357.170195501315,1354.4693786391474,1351.8128978574869,1349.20104453196,1346.6340405976516,1344.1120416498757,1341.6351400787487,1339.2033682169197,1336.8167014822575,1334.4750614995028,1332.1783191868892,1582.8028850343237,1832.9384957495306,2082.5955527037854,2331.7660434929753,2580.420136095722,2828.50504443721,3075.9444987487705,3322.637799301129,3568.457890886357,3813.248173790511,4056.81790820237,4298.936122180804,4539.323940864782,4777.645249523337,5013.4956106808195,5246.389397049016,5475.745197366528,5700.869722186888,5920.94070216836,6134.989650290523,6341.8858586573915,6540.323604166336,6728.815190446909,6905.6930464431225,7069.124462573871,7217.142451032323,7347.6954393428805,7458.716892663364,7548.213532773717,7568.282736930877,7358.384970416258,7133.010477525301,6893.097416079028,6640.792632606231,6378.882728309768,6110.462187308729,5838.704060298638,5566.688275010124,5297.2732855717395,5033.005827776519,4776.065055780824,4528.236672856375,4290.911816426476,4065.105038654352,3851.4858245691603,3650.4186028901977,3462.006974552513,3286.1387656076463,3122.5293921992384,2970.7618296458472,2830.3221619626324,2700.6302350201527,2581.0653471224855,2470.9871980332296,2369.752500595498,2276.727759424864,2191.2987593873772,2112.8773010703476,2040.9056864595136,1974.8594075092917,1914.2484321099544,1858.6174223350858,1807.5451628561348,1760.6434254421874,1717.5554497155467,1677.9541811633947,1641.5403746260888,1608.0406445851713,1577.205521887171,1548.80755933507,1522.6395151431213,1498.5126329210564,1476.2550290429876,1455.7101924579863,1436.7355977869493,1419.2014295717256,1402.989413511224,1387.9917492058119,1374.110138153993,1361.2549003618267,1349.3441728256405,1338.30318324787,1328.0635925803676,1318.562900311336,1309.7439067857476,1301.5542272489079,1293.9458527102904,1286.8747531270346,1280.3005187948934,1274.1860362033483,1268.4971949577775,1263.202622693304,1258.2734452017594,1253.6830692654037,1249.4069859394754,1245.4225922515336,1241.7090294902778,1238.2470364416195,1235.0188160967518,1232.0079145073469,1229.199110598257,1226.5783158696051,1224.132483029201,1221.8495226940408,1219.7182273873325,1217.7282021360609,1215.8698010444955,1214.1340692820806,1212.5126899806096,1210.9979355861396,1209.582623256392,1208.2600739349377,1207.024074769813,1205.8688445767712,1204.7890020765662,1203.779536661849,1202.8357814727283,1201.9533885811338,1201.12830610304,1200.3567570746084,1199.6352199435962,1198.9604105411163,1198.3292654112138,1197.7389263868633,1197.1867263110312,1196.6701758105085,1196.1869510383892,1195.7348823084583,1195.311943551421,1194.9162425289526,1194.5460117470045,1194.199600014771,1193.8754646002014,1193.5721639370333,1193.2883508420236,1193.022766204428,1192.7742331128459,1192.5416513873454,1192.323992487333,1192.1202947679544,1191.9296590599424
E,0.0,6.639101465696193,10.706808538008168,13.217620412534087,14.77706358332833,15.750776254690445,16.361155815623967,16.744111746116452,16.982957930964123,17.128873049944303,17.213341261251106,17.255754024108725,17.26807148646263,17.25768810660388,17.229197524800973,17.185480780096302,17.128377613590438,17.059100405169687,16.978488984451857,16.887166935544613,16.785636872146032,16.674337892302027,16.553679609527737,16.424061703652523,16.28588455425036,16.13955442041247,15.985485325023502,15.824098988320646,15.655823647958783,15.481092285577471,15.300340581283775,15.114004792966782,14.92251967920067,14.726316535372458,14.525821381782997,14.32145332305678,14.113623086022711,13.902731735636491,13.689169563834056,13.473315143380916,13.25553453714824,13.03618065238048,12.81559272915191,12.594095952167672,12.372001175237182,12.149604748060543,12.46064305462335,13.188027018768397,14.256499321369562,15.627673831348686,17.293795751835557,19.272144950209793,21.600975256421588,24.337245158717103,27.556065872757763,31.351666361599865,35.83966179167591,41.160447051717426,47.48357772311245,55.013020774676434,63.993139304141074,74.71520741558061,87.52412216335658,102.82478059604743,121.08731745575012,142.85006074353674,168.7186873018196,199.35971101154243,235.48621671572837,277.83380980045877,327.1252517548577,384.0233354117808,449.073256462114,522.6379140615929,604.8318517132236,693.762388279853,780.3834175187208,864.2186863567022,943.6785043043889,1016.851366555503,1081.900189065483,1137.2767406331618,1181.8355614628956,1214.8817589482078,1236.1711383270363,1245.8759257734641,1244.5273528666216,1232.9449699632296,1212.1610014439757,1183.3462924804458,1147.7425738557295,1106.6040562157616,1061.1498811782767,1012.5277702126803,961.7883396884031,909.8689725112201,857.5858118181158,805.6323185252312,754.5828589203903,704.8999121380311,656.9436690559552,610.9830016140121,567.2069912606931,525.736401487634,486.6346529478328,449.9180061376966,415.56477524792916,383.52348906404995,353.71998358998917,326.06345988107853,300.4515730457505,276.7746379630312,254.91904705084445,234.76999804000565,216.21362732187401,199.13863876009236,183.43751020827432,169.00735133774316,155.7504774568295,143.57475527920494,132.39376838579713,122.12684260710601,112.69896482072949,104.04062273722049,96.08758811625864,88.78066146660271,82.06539257328768,75.89178809231115,70.21401488317274,64.99010564184219,60.181671684407036,55.75362635412867,51.673921427816424,47.913298033852186,44.44505292279662,41.24482041715274,38.290369979807764,35.56141905595725,33.03946064015577,30.70760488137078,28.550433950460352,26.553869344882653,24.705050785401077,22.992225861622025,21.4046496014549,19.932493169317553,18.566760935443003,17.299215201115672,16.122307909884242,15.029118721103568,14.013298868315784,13.069020270093333,12.190929404402066,11.374105498874592,10.614022628346323,9.906515347454288,9.24774751997813,8.634184037928263,8.06256515222077,7.529883163219722,7.033361243594884,6.57043418797059,6.138730903870827,5.736058476640313,5.360387657483718,5.009839638653854,4.682673993267274,4.377277669358239,4.092154938717545,3.825918210911577,3.5772796317412157,3.345043393374066,3.128098690553302,2.925413263731254,2.736027475767705,2.5590488740371637,2.3936471944655286,2.2390497682182,2.094537295537375,1.959439954619692,1.8331338164759474,1.7150375394577335,1.6046093196033242,1.5013440751755676,1.404770845763511,1.314450388119972
I,8.963733807228616,8.246620790540504,7.912374368335057,7.804296391560402,7.827962845749553,7.926191043458388,8.064299212801854,8.221283695359453,8.384484417163634,8.546338775023372,8.702398332312184,8.850114113858824,8.988091775095288,9.115634893545451,9.232465291064786,9.338552257422794,9.434008788469903,9.519029037522179,9.59385106488468,9.65873506013397,9.713950969833993,9.759771786123709,9.796470189073064,9.824317126105676,9.843581463592725,9.854530187646983,9.857428842802612,9.85254202798065,9.840133849519034,9.820468280110633,9.793809402079246,9.760421530907204,9.720569224909328,9.674517192298772,9.62253010940462,9.564872364600074,9.501807742283296,9.433599060456691,9.360507774345747,9.282793557252598,9.20071386855489,9.114523517498464,9.024474230228872,8.930814226381548,8.833787810513131,8.73363498271065,8.63059107186041,8.551040168771337,8.513515047902889,8.531376178199652,8.615033206084036,8.77368279383875,9.01663303921068,9.354322854588464,9.79914853663405,10.366197149410528,11.07396854789492,11.945150854451887,13.007500270607057,14.294865289086465,15.84838639400376,17.717893198102125,19.963509212840137,22.65745730197784,25.886033344459932,29.751678790732075,34.37503231427591,39.89677592833197,46.47901415502277,54.30584343327699,63.5826968490404,74.53400746942685,87.39874821991339,102.42350321646477,119.8529213734963,139.91769504633743,162.73726801887514,187.9780233221869,215.30968453343402,244.35045983263595,274.65538566895515,305.72502923994824,337.02400775838237,368.0036112537397,398.1249588058647,426.88030864860497,453.81098293105833,478.52104354784734,500.68640831528194,520.0595291900862,536.4700656021312,549.8221830547886,560.0892043725447,567.3063576694075,571.5623222985907,572.9901918790296,571.7583695660492,568.0617991883723,562.1138271888135,554.1388915122483,544.3661487563737,533.0240817674007,520.3360764314392,506.5169175368357,491.77012743910814,476.2860557160076,460.24062088138874,443.79460449308584,427.0934018392063,410.26714030123736,393.4310852463705,376.68626294718297,360.1202398612096,343.8080071304392,327.8129280544995,312.18771435648915,296.97540420202745,282.21032112737544,267.9189983086495,254.1210570207628,240.8300317702943,228.05413752854176,215.7969768291285,204.0581863155448,192.83402370900606,182.11789718964616,171.9008399097289,162.1719328432824,152.91867947128017,144.127335946641,135.78320041351705,127.87086509916962,120.37443467752105,113.27771424002208,106.56437001676353,100.21806578054981,94.22257764804101,88.56188977197245,83.22027320201146,78.1823499827189,73.4331443579143,68.95812276317187,64.74322411317759,60.7748817286964,57.040038098979316,53.52615353932837,50.22120967977326,47.11370860879041,44.1926683950167,41.447615619226696,38.86857546768413,36.44605986557604,34.171054064839254,32.035002043572476,30.029791023705744,28.147735369030247,26.38156008647476,24.724384119096868,23.16970358912828,21.711375123108702,20.343599368238703,19.060904789195135,17.85813181743682,16.73041741017154,15.673180063378355,14.682105312331606,13.753131743730933,12.88243753560643,12.0664275344624,11.301720873490183,10.585139130980991,9.913695024180798,9.284581630642354,8.695162126549056,8.14296002942736,7.625649931055007,7.141048705146851,6.687107173501884,6.261902213674685,5.86362929084892,5.490595396402138,5.141212375627356,4.813990627189533,4.50753315711965,4.220529970464606,3.9517527840993565
A,27.602913112158753,22.14211479214288,18.76398208130825,16.66827831630939,15.366244206929737,14.557232636550484,14.055276700767372,13.74477637358595,13.553520090574702,13.436160450099361,13.364047976764827,13.318954336198086,13.289184991595612,13.267164658963292,13.247933076776594,13.228204813901693,13.205779372306708,13.179169341095697,13.14736460815035,13.109681688646315,13.065666459524165,13.015030520487947,12.957608819158814,12.893330797242342,12.82220019664279,12.744280465991295,12.659683836273135,12.568562842145942,12.471103510599693,12.367519718992462,12.258048401516554,12.142945395168843,12.022481787361059,11.896940672509295,11.766614253786674,11.631801244698172,11.492804537025778,11.349929109391336,11.203480155714402,11.053761416170502,10.901073695498427,10.745713555057977,10.587972166154362,10.428134312984293,10.266477534225317,10.103271392850658,9.938776864248826,9.853783740719388,9.895421401549939,10.090133509431038,10.453336950935844,10.996227851694153,11.730396176458491,12.67091434241395,13.83847219286291,15.261006272899696,16.975152471909748,19.02775376222828,21.477581989583932,24.39738044831188,27.87629508514569,32.02272826973873,36.967611570665625,42.86804439528733,49.91117555184408,58.31810766377521,68.34747537188477,80.29818816067878,94.51064744553614,111.36556906839841,131.27940775018587,154.69534762311747,182.06896051835454,213.84800111681386,250.44643136682097,292.2136105332196,339.1440365917057,389.8675669604046,443.21321807666175,498.00166457410364,552.9983039031187,606.9354276625436,658.5623804065131,706.7029940960867,750.308875988341,788.5021740878226,820.6047072017991,846.1526638099837,864.8977211360473,876.7965224191453,881.9910558094491,880.7826887203634,873.6025213083847,860.980426388651,843.5147262290259,821.8439905431223,796.6219788353575,768.4963312595293,738.0912573797558,705.9941913194123,672.7461751201514,638.8355937869075,604.6948058394139,570.6991809541349,537.1680600506852,504.3671824005569,472.5121698936191,441.7727130519501,412.2771609930435,384.1172741451141,357.3529512898561,332.0167897429871,308.118378330455,285.64825706241294,264.58150527215037,244.88094197922558,226.4999390201603,209.38485979896356,193.47714507945963,178.71507276863832,165.03522175690856,152.37367114127517,140.6669660333173,129.85288003790262,119.87100269937906,110.6631780020853,102.17381757676259,94.35010975085326,87.14214309584423,80.50296074358381,74.38855951513719,68.75784585971266,63.57255875196155,58.79716804697562,54.39875533917233,50.34688310424066,46.61345680930678,43.172583740463985,40.00043150298652,37.07508848209662,34.37642799579718,31.885977411637985,29.586793123081605,27.46334197633294,25.501389494307432,23.68789505128856,22.0109140013965,20.459506648987418,19.02365386326419,17.694179077349276,16.462676369303047,15.32144429523291,14.263425129519772,13.28214916161838,12.371683700659862,11.526586446388604,10.741862896326888,10.012927473289425,9.335568073513002,8.705913752969133,8.120405287299228,7.575768358796354,7.068989141609956,6.59729207361406,6.1581196199721235,5.74911384922714,5.3680996576639854,5.013069491688247,4.682169431025571,4.373686507672719,4.086037146746404,3.8177566257104214,3.567489457955465,3.3339806154040192,3.116067512763067,2.912672683299198,2.7227970826136434,2.54551396289737,2.3799632655958054,2.2253464853541467,2.0809219625903292,1.946000566093889,1.8199417307127868,1.70214981850179,1.5920707746976426,1.489189052587813
IH,0.0,0.3585636183215676,0.6762993350585749,0.9699050013153161,1.2492448442079516,1.5200719421759752,1.785657155452257,2.0477732552345507,2.307292800616962,2.5645523796312077,2.819574666077194,3.072203621394435,3.322186527979554,3.5692234501443427,3.8129967510825162,4.05318842273145,4.2894899974546545,4.521607973440956,4.749266554336204,4.972208806022957,5.190196903084125,5.403011872009428,5.610453074630616,5.81233757473831,6.008499469322093,6.198789228520392,6.383073065954085,6.561232347930749,6.7331630424947475,6.898775205256382,7.057992496990775,7.210751727304007,7.357002418693639,7.496706385758669,7.629837324941424,7.756380410890666,7.8763318962499955,7.989698712357578,8.09649806897019,8.19675705168616,8.290512216234465,8.377809179221925,8.458702205290155,8.533253790933419,8.60153424547284,8.663621269876902,8.719599534268346,8.769560255068347,8.814646965408958,8.856705814796367,8.898054875568636,8.941350124312672,8.989525477928265,9.045787839176317,9.113653086791905,9.197013910944854,9.300234688042632,9.428272024824551,9.586822240697275,9.782499049665004,10.023046195429078,10.317590875823562,10.676944473111211,11.11395729383932,11.643933516959024,12.285111039981691,13.059207981388708,13.992032745852294,15.114147278084857,16.46156302551358,18.076436110406313,20.00771274916198,22.311659345055045,25.052196218143404,28.30094287615224,32.136879881449886,36.64554129497689,41.914342631559144,48.01439399601533,55.00118586950188,62.913057347659,71.7692499777619,81.56837561288937,92.28767695014696,103.88321805776138,116.2909947364494,129.42885971806226,143.19909968913325,157.49147210221724,172.18650381155095,187.15886514137003,202.28065663065186,217.42447641670415,232.46616978762577,247.287195532335,261.7765739821006,275.832407591135,289.3629858212559,302.28750184274736,314.53641942985587,326.05153497578306,336.78578248351755,346.702829455617,355.77650953321495,363.9901341768059,371.3357211983293,377.81317300106355,383.42943231379263,388.1976382780087,392.1363011400589,395.2685096258646,397.6211813930912,399.22436378345225,400.1105894264512,400.3142890460605,399.87126205229004,398.81820411259616,397.19228984372114,395.03080799372276,392.37084595027767,389.24902007241155,385.7012481607842,381.7625603234831,377.4669445316042,372.84722326780013,367.9349578315963,362.7603770613595,357.35232745127786,351.7382418722157,345.94412433979517,339.99454850540997,333.912667771571,327.7202351487867,321.437631174908,315.0838984081593,308.6767811812127,302.2327694654276,295.76714584192047,289.2940347098669,282.8264529829963,276.3763616333429,269.95471753779844,263.5715251687192,257.23588774564803,250.95605753197066,244.73948501886798,238.59286679004114,232.52219190511948,226.5327866781086,220.62935776034234,214.81603346575992,209.09640330048057,203.4735556790846,197.9501138271786,192.52826988412548,187.2098172316169,181.9961810833807,176.88844737903682,171.8873900311977,166.99349657957984,162.20699230935494,157.52786289339554,152.95587561962066,148.490599265455,144.13142268160217,139.8775721470026,135.72812755608848,131.68203749834367,127.73813328879092,123.89514200642193,120.15169859580878,116.50635708522925,112.95760097264278,109.50385282879729,106.14348316465721,102.87481860824187,99.69614943386857,96.60573648472224,93.60181752763481,90.68261307696339,87.84633172251444,85.09117499457662,82.41534179730478,79.81703243994181,77.2944522936795,74.84581510034194
IN,0.3585493983665442,0.6567368086639693,0.8760396803704191,1.045052934615008,1.1812895950877451,1.2955373972612056,1.3944806476266658,1.4822910749540341,1.561597948739617,1.6340814964926909,1.7008365743323357,1.76259578126095,1.819866423816708,1.8730146294136678,1.9223170308120916,1.967992562367961,2.010222072308849,2.049160482798523,2.084944400903065,2.1176969582274063,2.1475309646875855,2.174551036452285,2.1988550971877143,2.2205354922613134,2.23967985854555,2.2563718338535272,2.2706916549724747,2.282716672565172,2.2925217992260536,2.3001799002280263,2.30576213284437,2.3093382382766494,2.310976789377509,2.310745397056153,2.3087108782179895,2.3049393881602396,2.299496520435803,2.2924473772642187,2.283856613592071,2.273788457880552,2.262306712627569,2.2494747375219073,2.2353554179851014,2.220011121690561,2.2035036454663293,2.1858941547940405,2.16724311791763,2.147610236375629,2.128100524687762,2.110374278646317,2.0963467011618615,2.0880269555938726,2.0874538280857533,2.0966951979720343,2.1178883725151576,2.1533066940566896,2.20544426914694,2.2771153144233134,2.371567796618434,2.492613133685964,2.6447750291575223,2.833461238167561,3.0651623020705037,3.3476810167876625,3.690395488184692,4.104556848457294,4.603619754063244,5.203599310218048,5.923441751634208,6.785387885726526,7.815298126274149,9.042896596692225,10.501880671737784,12.229833672874166,14.267875114668156,16.659987976667615,19.451978375064613,22.686718693210857,26.386519044710766,30.556722564683245,35.186501193754594,40.249051237970804,45.70210410530599,51.48909183016712,57.541021293384894,63.77895916570512,70.11695091393413,76.4651653813391,82.73305700949271,88.83236034542753,94.67976755063995,100.19918208329612,105.3234849158014,109.99578945854931,114.17019513526745,117.812075931484,120.8979588867158,123.41505885334297,125.36054082451791,126.74058092716156,127.56929305278558,127.86758127660256,127.66196977630904,126.98345280631645,125.8663981139273,124.34752851258371,122.46499849401144,120.25757596176477,117.76393348468977,115.02204889570658,112.06871153464068,108.93912785103971,105.66661832076298,102.2823965580165,98.81542099398254,95.29230942436564,91.73730699354445,88.17229868937616,84.6168580916236,81.0883248843311,77.60190445731152,74.17078374498726,70.80625825302484,67.51786598387369,64.31352467777201,61.19966942787117,58.181388303028946,55.26255411896186,52.44595093963927,49.73339426950746,47.12584421788852,44.623511184863546,42.225953838555725,39.932169332427186,37.74067585328008,35.64958770110165,33.6566831853398,31.759465682849644,29.955218244390547,28.24105216252406,26.613949926998366,25.070802996745044,23.60844481263948,22.223679464039378,20.913306406374588,19.67414160801345,18.503035483345247,17.39688794636545,16.352660895730377,15.367388418814588,14.438184979188655,13.562251829464563,12.736881869872368,11.95946315240581,11.227481211019487,10.53852038024275,9.890264247725346,9.280495370647724,8.70709437159337,8.168038516353283,7.661399864163092,7.185343070002816,6.738122908753195,6.318081582133806,5.923645861378229,5.553324111462229,5.205703236325649,4.879445578852999,4.573285804340152,4.286027791716819,4.016541552861873,3.763760196890085,3.5266769532569935,3.304342264879723,3.0958609601654175,2.9003895108386804,2.7171333807315574,2.545344469213564,2.3843186516675132,2.2333934183344035,2.0919456119349698,1.9593892637064412,1.835173526852531,1.7187807058764792,1.6097243798366936,1.5075476172192999
D,62.0,62.0,62.00147082116269,62.004244988210026,62.00822352013252,62.01334789879326,62.019583205074014,62.02690793686317,62.03530786392296,62.04477233523649,62.05529208046456,62.06685792227549,62.07946004327037,62.09308758940749,62.10772847631461,62.12336931667936,62.13999541872631,62.15759082535164,62.17613837551268,62.19561977685532,62.21601568308658,62.237305772358155,62.25946882459652,62.2824827967142,62.30632489522286,62.330971646103166,62.35639896196712,62.382582206637544,62.40949625730409,62.437115564419315,62.46541420948558,62.494365960863206,62.52394432770671,62.55412261211285,62.5848739595426,62.61617140756023,62.64798793291671,62.68029649699143,62.71307008959597,62.74628177113604,62.77990471312194,62.813912237014875,62.84827785139452,62.88297528743308,62.91797853266217,62.95326186302094,62.988799873176426,63.024567505110895,63.06054007497465,63.09669758966921,63.133027628966374,63.169527281326694,63.20620452997633,63.24307939301292,63.28018504318841,63.31756907532265,63.355295051976746,63.39344443830105,63.43211903135279,63.47144399438335,63.51157161997356,63.55268596539405,63.595008527507886,63.638805151263156,63.68439439332171,63.73215758779724,63.78255088031317,63.83611950380307,63.893514556787075,63.95551250230295,64.02303752166291,64.09718671979329,64.17925797807185,64.27077998159561,64.3735436154023,64.48963354639217,64.62145841823455,64.77177773369472,64.94370957232204,65.14066370596736,65.3662775273829,65.62434569556419,65.91874179796875,66.25333372790179,66.6318960286436,67.05802301911548,67.53504647422709,68.0659612023519,68.65336119370455,69.29938822566066,70.00569399901758,70.77341611461937,71.6031675321464,72.4950386112543,73.44861043132488,74.46297781794007,75.53678036018525,76.66823966534531,77.8552011458167,79.09517874591273,80.38540117366736,81.72285838702321,83.10434728009567,84.52651571178465,85.9859042070822,87.47898483490776,89.00219692139675,90.55197939234466,92.12479965248883,93.71717900307581,95.32571467403164,96.94709860479827,98.5781331505389,100.21574392004267,101.85698997032797,103.49907159259003,105.13933592652504,106.7752806367612,108.40455587749965,110.0249647606789,111.63446252999843,113.23115462876805,114.81329383443475,116.37927661728457,117.92763886561652,119.45705110493093,120.96631332458033,122.45434951203896,123.9202019825532,125.36302558048546,126.78208181817713,128.1767330086216,129.5464364396303,130.89073862945122,132.20926969691214,133.5017378730536,134.7679241758322,136.0076772647544,137.22090848818453,138.40758713250457,139.5677358792297,140.70142647355556,141.80877560557906,142.889941003553,143.94511773696405,144.97453472592687,145.9784514523296,146.9571548673198,147.91095648905394,148.84018968412767,149.74520712573104,150.62637842131966,151.48408790243516,152.3187325692372,153.13072018230713,153.9204674943404,154.68839861445014,155.43494349794918,156.1605365546541,156.8656153689563,157.55061952512585,158.21598953154836,158.8621658378398,159.4895879390356,160.09869356130437,160.68991792389193,161.2636930722549,161.82044727759444,162.36060449824558,162.88458389861978,163.3927994216307,163.88565941076052,164.36356627814277,164.82691621524842,165.27609894296356,165.71149749804115,166.133488053094,166.54243976747262,166.93871466653923,167.32266754700902,167.69464590618082,168.05498989302282,168.40403227921453,168.74209844837452,169.06950640182393,169.3865667793506
R,0.0,5.521160308084991,10.02285976035023,13.902625339017279,17.40498082670917,20.68099863885333,23.824260271788813,26.89277927360877,29.922454635050066,32.93536804247181,35.944922803065836,38.9590393744013,41.982150716853525,45.01645409633552,48.06270084022894,51.1206980847938,54.18963038917566,57.26826824432019,60.3551052266863,63.448449867820436,66.54648856515196,69.64732978862159,72.7490360479408,75.84964771402204,78.94720130086228,82.03974387891537,85.12534470116735,88.2021047499373,91.26816467540661,94.3217114456659,97.3609839310689,100.3842775830297,103.38994832657608,106.37641575906562,109.34216572946961,112.28575236034742,115.20579956603977,118.10100211440323,120.9701262747568,123.8120100910785,126.62556331652678,129.40976704284571,132.16367305599871,134.88640294736774,137.57714700799497,140.23516293159176,142.85977435037165,145.45036922616566,148.02233126466416,150.60058803448828,153.2156330193072,155.9014011040912,158.69445943939587,161.63409861513628,164.76303463088084,168.1285410983058,171.78391700222696,175.7902589317168,180.21855190590384,185.1521243493519,190.6895342818815,196.94796786818097,204.06723899984337,212.21447875148792,221.5895938727756,232.43154982091437,245.02549062127213,259.7106385227859,276.8888145229726,297.033281818108,320.69743820167355,348.5226786723381,381.2445359653483,419.6960180215246,464.8069434820271,517.5980807924907,579.1690687297887,650.6287146958812,732.8245843389047,826.378455060505,931.681344457586,1048.8793417270792,1177.8638003185881,1318.2714940946776,1469.4963101951157,1630.7118052606813,1800.9026735105892,1978.902526452305,2163.435186617595,2353.1568254311896,2546.6966216241312,2742.694089100672,2939.8317451411617,3136.8623021452595,3332.630027511872,3526.0863018451373,3716.2997043949554,3902.4611660371042,4083.8848611373955,4260.005571804547,4430.373264913086,4594.645587769825,4752.578925358751,4904.018581983232,5048.888562027933,5187.181335562631,5318.947889698173,5444.2882893395445,5563.342903193054,5676.284393390849,5783.310519892758,5884.637773344447,5980.495821390232,6071.122732448127,6156.760926478702,6237.6537931644925,6314.042913088482,6386.165815995738,6454.254211206895,6518.532628021823,6579.2174079282195,6636.51599514998,6690.6264771727365,6741.737332095243,6790.027344775007,6835.6656586242925,6878.811934476047,6919.6165921235715,6958.221113916623,6994.7583931650615,7029.353113069219,7062.122144484307,7093.174953061358,7122.614008220135,7150.535188032232,7177.028175457576,7202.176842515606,7226.059619912988,7248.749850419666,7270.316124908978,7290.822600477388,7310.329300454595,7328.892396422447,7346.564472596021,7363.394773095267,7379.429432761664,7394.71169226073,7409.282098265765,7423.178689547565,7436.437169804368,7449.091068060621,7461.171887446002,7472.709243140431,7483.730990239168,7494.263342256361,7504.330980947199,7513.957158089391,7523.163789824903,7531.971544123586,7540.399921891911,7548.467332213038,7556.191162169027,7563.587841662399,7570.672903622574,7577.461039952937,7583.966153546499,7590.201406672218,7596.179266010007,7601.91154459022,7607.409440872801,7612.683575182386,7617.74402369813,7622.600350181013,7627.261635606634,7631.736505857968,7636.033157620147,7640.159382607973,7644.1225902464375,7647.929828914982,7651.587805857512,7655.102905852138,7658.481208727334,7661.728505804442,7664.850315340342,7667.851897038445,7670.738265691004
