series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06
S,31298.008869583402,31289.470134245883,31282.390954948776,31276.186534607055,31270.519789681846,31265.194667756976,31260.096322060926,31255.15701805287,31250.336508893568,31245.61066399348,31240.96484740319,31236.39004602239,31231.88059656177,31227.432845283976,31223.04435376454,31218.7134253946,31214.438821049614,31210.21958686118,31206.05494881481,31201.944247472416,31197.88689700094,31193.882359082578,31189.930126052208,31186.02970984005,31182.180634626875,31178.382431915754,31174.63463720594,31170.936787748473,31167.28842104481,31163.689073863847,31160.138281625186,31156.635578043763,31153.1804949621,31149.772562317565,31146.41130820649,31143.09625901725,31139.826939611623,31136.602873539123,31133.42358327278,31130.2885904578,31127.19741616668,31124.149581155987,31121.144606121237,31118.182011947265,40123.41078012222,49127.653143660646,58130.923245971615,67133.22369408603,76134.53864726587,85134.83064151453,94134.03900664294,103132.0787514627,112128.83930877427,121124.18280469638,130117.94165880271,139109.9153899265,148099.8665292951,157087.51554628264,166072.53468334922,175054.54058223043,184033.08556740847,193007.64743853992,201977.61761378168,210942.2874640786,219900.83268835055,228852.2956059279,237795.56529129695,246729.35555384224,255652.18087885165,264562.330602198,273457.841794626,282336.471583396,291195.6699336081,299792.16275001556,299595.53500982386,299377.7392851538,299136.6045949396,298870.4252911174,298577.81799188815,298257.67152547743,297909.13571531157,297531.6234867861,297124.81425539876,296688.6531510842,296223.344027815,295729.3360374143,295207.3045426894,294658.1276465314,294082.8597962523,293482.7038949237,292858.98319266894,292213.1140016012,291546.5800243557,290860.9088401351,290157.6508738146,289438.36099291925,288704.58273682825,287957.8350802147,287199.60156363517,286431.32158235577,285654.3836038816,284870.12007971294,284079.8038228961,283284.6456361737,282485.79299306247,281684.3295938252,280881.2756385356,280077.5886792133,279274.1649316805,278471.8409449717,277671.39554163755,276873.551956067,276078.9801100625,275288.298975426,274502.0789823861,273720.84444046015,272945.0759449418,272175.2127477771,271411.6550762764,270654.76638701727,269904.87554554624,269162.27892516734,268427.24242031196,267700.0033717779,266980.7724025811,266269.73516432836,265567.05399494356,264872.8694893057,264187.3019849118,263510.4529650995,262842.406382669,262183.2299069571,261532.97609755298,260891.68350792286,260259.3777222347,259636.07232866416,259021.76983241792,258416.4625116439,257820.1332193121,257232.7561340507,256654.2974628142,256084.71609814372,255523.96423266214,254971.98793332448,254428.7276778236,253894.1188554309,253368.09223443313,252850.57439821225,252341.4881519022,251840.75290144974,251348.2850068021,250863.99811084435,250387.80344561572,249919.61011724223,249459.3253709379,249006.85483734464,248562.10276140415,248124.9722148816,247695.36529359213,247273.183300316,246858.32691432693,246450.69634840012,246050.1914941126,245656.71205619705,245270.15767666217,244890.42804934806,244517.42302554238,244151.0427112432,243791.18755661804,243437.7584381724,243090.65673410965,242749.7843933328,242415.04399850982,242086.3388235978,241763.57288619562,241446.65099507142,241135.47879318878,240829.96279653523,240530.01042903692,240235.5300538255,239946.43100110593,239662.62359285835,239384.01916459194,239110.53008435515,238842.06976919307,238578.55269923128,238319.89442955315,238066.01160002765,237816.8219432342,237572.2442906219,237332.19857703178,237096.60584370204,236865.38823986906,236638.46902306948,236415.77255824182,236197.22431571994,235982.75086820443,235772.27988679285,235565.74013614422,235363.0614688482,235164.17481906532,234969.01219549953,234777.50667376118,234589.5923881742,234405.20452307773,234224.27930366958,234046.7539864353,233872.56684920387,233701.65718086867,233533.9652708091,233369.43239804663,233208.00082016605,233049.6137620313,232894.21540432266,232741.75087192064,232592.16622216,232445.4084329759,232301.42539096205,232160.1658793602,232021.57956599843,231885.61699119417,231752.22955563752,231621.36950826852,231492.98993416154,231367.04474242864,231243.48865415296,231122.27719036257,231003.36666005396,230886.71414827395,230772.2775042681,230660.01532970264,230549.8869669669,230441.85248756234,230335.8726805836,230231.9090412967,230129.9237598192,230029.87970990626,229931.7404378463,229835.47015146996,229741.03370927493,229648.39660966978,229557.52498033879,229468.3855677298,229380.9457266673,229295.1734100918,229211.03715892715,229128.5060920764,229047.54989654763,228968.13881771013,228890.24364968124,228813.83572584452,228738.88690949912,228665.36958464066,228593.2566468732,228522.52149445226,228453.13801945857,228385.08059910176,228318.324087154,228252.84380551244,228188.61553588993,228125.6155116332,228063.82040966768,228003.20734256794,227943.75385075278,227885.43789480382,227828.2378479068,227772.13248841412,227717.10099252756,227663.12292710002,227610.17824255492,227558.2472659221,227507.31069398893,227457.34958656505,227408.34535985984,227360.27977997082,227313.1349564819,227266.89333616997,227221.5376968186,227177.051141137,227133.41709078362,227090.61928049213,227048.6417522989,227007.46884987046,226967.08521292955,226927.47577177815,226888.62574191633,226850.5206187555,226813.14617242434,226776.48844266674,226740.53373382933,226705.26860993836,226670.67988986362,226636.75464256867,226603.4801824457,226570.84406473386,226538.8340810197,226507.43825481832,226476.64483723405,226446.4423026994,226416.81934479083,226387.76487212031,226359.2680043013,226331.3180679878,226303.9045929857,226277.01730843465,226250.64613905968,226224.7812014912,226199.41280065235,226174.53142621252
E,0.0,8.538735337518048,13.910167566518952,17.33255439395593,19.53278843915165,20.951352674811456,21.85942783442141,22.426846274050206,22.76198617695699,22.93543384004486,22.994163660708296,22.970132307744556,22.88555530519635,22.756195520333705,22.5934479340951,22.40568671562329,22.199153715901026,21.978557159585254,21.74748377248737,21.508688358847355,21.264301157035614,21.015978842487847,20.765016102875986,20.512429092992782,20.259018486123455,20.00541749859131,19.75212870727369,19.49955242189483,19.248008639803423,18.997754091446687,18.748995510475616,18.501899988479263,18.256603071138525,18.013215100155904,17.7718261899265,17.532510139928355,17.295327516331753,17.060328084343183,16.827552732612933,16.597034999883316,16.36880228985508,16.14287684142121,15.919276506748739,15.698015378249245,15.479104296551242,16.29038006773849,17.911661912079303,20.178341583994097,22.97718025594163,26.239210124479754,29.932463139335688,34.05568585960858,38.63345154372555,43.712725480161026,49.36078644472423,55.66435819853925,62.729807356311056,70.68428906310427,79.67775434893349,89.88576476231094,101.51308679547697,114.79805846776979,130.0177316943587,147.49379521938965,167.59927206316152,190.76596023135875,217.49254297260018,248.35323198746394,284.0067207330357,325.2051133900286,372.80235843112644,427.76155811854915,491.160356422605,564.1934451037843,647.9824962349043,736.1817216122442,830.0800674520281,930.2433577252494,1036.8019853438154,1149.5880546126018,1268.2062537747847,1392.0772314558158,1520.471016453752,1652.5379173702565,1787.3394570487892,1923.8795559135642,2061.1351393199834,2198.085007468569,2333.735856098823,2467.1445860429485,2597.4363709149643,2723.818287616421,2845.5886071464183,2962.1420697368885,3072.971621900926,3177.667178199178,3275.91199842605,3367.4772551231545,3452.215320440404,3530.052237388054,3600.9797681354958,3665.0473384228594,3722.3541272964417,3773.04148829681,3817.2858334824223,3855.2920657537943,3887.2876076205534,3913.5170451443914,3934.237383372156,3949.7138931288137,3960.216517558475,3966.0167993378836,3967.3852851948745,3964.5893625123817,3957.8914827700187,3947.547727862614,3933.80667752987,3916.908538910928,3897.0845023530183,3874.5562908664674,3849.5358738907776,3822.2253192198195,3792.816759961461,3761.4924562355327,3728.4249339197168,3693.777185125406,3657.7029172244156,3620.34683915926,3581.8449754658463,3542.3249999322084,3501.9065821262384,3460.7017411657644,3418.8152020924517,3376.3447510627866,3333.3815863001014,3290.010662375364,3246.3110259143155,3202.356141276336,3158.21420512689,3113.9484491400217,3069.617430328757,3025.2753087168257,2980.9721122415194,2936.7539889204986,2892.6634464300005,2848.7395793325495,2805.018284262733,2761.532463433102,2718.312216861644,2675.3850237498973,2632.7759134587445,2590.5076265389366,2548.600766276952,2507.0739412151656,2465.9438990995163,2425.225652698827,2384.932597928383,2345.076624696939,2305.668220881518,2266.716569818608,2228.2296416839845,2190.214279116741,2152.6762774263184,2115.620459704674,2079.0507471493106,2042.9702248868184,2007.3812035709634,1972.2852770142556,1937.683376097364,1903.5758191867876,1869.962359277823,1836.8422280671286,1804.2141771470474,1772.0765165023272,1740.4271504789624,1709.263611384529,1678.5830908696244,1648.3824692307917,1618.658342766617,1589.407049310485,1560.6246920557808,1532.3071617820592,1504.4501575838972,1477.0492061977366,1450.0996800160176,1423.5968138722612,1397.5357206754704,1371.9114059672565,1346.7187814704519,1321.9526776936082,1297.6078556516989,1273.6790177595224,1250.1608179507132,1227.0478710719235,1204.33476159859,1182.016051715761,1160.0862888047106,1138.5400123734782,1117.3717604670728,1096.5760755908104,1076.147510178144,1056.0806316323649,1036.3700269697008,1017.0103070896002,997.9961106963673,979.3221078947938,960.9830034810053,942.9735399484094,925.288500227383,907.9227101761643,890.8710408393232,874.1284104891539,857.6897864643738,841.5501868196122,825.7046817983274,810.1483951410012,794.8765052397166,779.8842461495341,765.1669084664244,750.7198400809125,736.5384468160105,722.6181929574813,708.9546016839761,695.5432554041101,682.3797960071056,669.459925033211,656.7794037697191,644.3340532780414,632.1197543569516,620.1324474467921,608.3681324791353,596.8228686761074,585.4927743033173,574.374026380085,563.4628603504291,552.7555697180538,542.2485056483686,531.9380765403812,521.8207475711243,511.89304021510185,502.1515317410842,492.592854688431,483.21369632497556,474.0107980883777,464.98095501272155,456.121015142023,447.4278789321981,438.8984986429424,430.52987772087397,422.31907017520143,414.2631799470933,406.35936027384514,398.60481304886474,390.99678817842556,383.5325829360719,376.2095413154974,369.0250533826588,361.9765546278335,355.0615253182757,348.27748985208086,341.6220161138184,335.09271483245334,328.68723894203595,322.4032829456018,316.23858228268784,310.19091270083874,304.25808963144596,298.43796757023273,292.7284394626713,287.12743609459307,281.632925488228,276.24291230388815,270.9554372474877,265.7685764840742,260.6804410575247,255.68917631654645,250.79296134710182,245.9900084113663,241.27856239331084,236.65690025098863,232.1233304755931,227.67619255734337,223.31385645824173,219.03472209173856,214.83721880933024,210.71980489410754,206.68096706126306,202.71921996555977,198.83310571575535,195.02119339597033,191.2820785939823,187.61438293642345,184.01675363085246,180.48786301466794,177.02640811082625,173.63111019032183,170.30071434138537,167.03398904535092,163.829725759141,160.6867385043146,157.6038634626217,154.57995857800492,151.61390316498674,148.70459752337905,145.85096255925035,143.05193941208373,140.30648908805796,137.6135920993826,134.97224810961708
I,55.88359249176212,33.7671388167189,20.977693980138444,13.611011261640474,9.389911847614108,6.9873140266398055,5.630962815737537,4.872466806929481,4.452310622983853,4.220972773388219,4.092853104929462,4.0193874745198555,3.9733804850395353,3.9398935287758103,3.9109601181162725,3.8825328708185984,3.8527293428938103,3.8208318392270506,3.786723319515654,3.7505742645875113,3.7126729418880027,3.6733367893114144,3.632869024404626,3.5915399291281394,3.5495811535497364,3.50718651400431,3.4645157049452084,3.421699017712368,3.378842099793335,3.3360303069845134,3.293332479423694,3.2508041156149203,3.2084899866420082,3.166426260235504,3.1246422107045237,3.0831615868199287,3.0420037014466965,3.0011842971771983,2.9607162329530987,2.9206100283634355,2.8808742951961994,2.8415160798970893,2.802541135743623,2.763954139628508,2.7257588652116915,2.687958321706165,2.719674640892885,2.8478674345506416,3.077757165913601,3.4048831285635957,3.821912012384592,4.322262935088691,4.901875168204972,5.559947565187557,6.2991543781545705,7.1256358846010475,8.048934318363287,9.081968462813826,10.241095343892209,11.54628249879585,13.021401347146245,14.694646176886812,16.599080958058096,18.773315565647657,21.262312688321522,24.11832578765766,27.401966226556837,31.18339347293167,35.54361551058228,40.57587669514257,46.387096811242294,53.099307752782714,60.851013175113096,69.7983723807092,80.11608420088436,91.98513935170294,105.08815609422771,119.32003896349858,134.65533572614254,151.08743581403974,168.60105414725518,187.16037080168854,206.70478150764575,227.14857735353442,248.38282919853924,270.27860660083223,292.69101985249284,315.46372063470056,338.43356295023295,361.43516929672285,384.30519001453615,406.88609197994896,429.02936451642324,450.5980813280538,471.46880326798816,491.53284488207987,510.69695643691375,528.8834924006754,546.0301479204697,562.0893481437902,577.0273729259579,590.8232932041035,603.4677865861755,614.9618897295417,625.3157348149329,634.5473075350644,642.6812549555979,649.7477636207909,655.7815214733974,660.8207715402402,664.906460834299,668.0814844326156,670.3900220776527,671.8769627830488,672.5874116722432,672.5662725197253,671.8578990927936,670.505808314599,668.552448409589,666.0390154867605,663.0053124134039,659.4896442921267,655.5287453460367,651.1577325178864,646.4100815818763,641.3176220398636,635.9105475191125,630.2174388016687,624.2652969935341,618.079584684333,611.6842732556511,605.1018947700692,598.3535971150769,591.4592012888182,584.4372599004704,577.3051161194908,570.0789624474586,562.7738988061569,555.4039895381156,547.9823190031295,540.521045528174,533.0314535303745,525.5240036847836,518.0083810520686,510.4935411170152,502.98775371809836,495.4986448722005,488.03323651769176,480.5979842142485,473.1988128495932,465.84115041233497,458.5299598967307,451.2697694098731,444.0647005548848,436.91849516544204,429.83454046761887,422.8158927448359,415.86529958079853,408.98522075386154,402.1778478543855,395.4451226944617,388.7887545769578,382.2102364882505,375.7108602763221,369.29173087315223,362.9537796175715,356.6977767319951,350.52434300374125,344.4339607189859,338.4269838948212,332.5036478523854,326.6640781716235,320.9082990659241,315.2362412126653,309.6477490735889,304.1425877369134,298.7204493111829,293.38095889904037,288.1236801773974,282.9481206088511,277.8537363076703,272.8399365822262,267.9060881743876,263.0515192151161,258.2755229142958,253.57736100169862,248.9562669349247,244.4114488891575,239.94209254263816,235.54736367088378,231.22641056185134,226.97836626347546,222.8023506742855,218.6974724871278,214.66283099538515,210.69751777048845,206.80061821895987,202.97121302670388,199.20837949777388,195.51119279438495,191.87872708451465,188.31005660303248,184.80425663192335,181.3604044048194,177.97757994072398,174.65486681150537,171.3913528474477,168.18613078487763,165.03829885963157,161.94696134989215,158.9112290717005,155.93021983024323,153.00305882981866,150.12887904520446,147.30682155697846,144.53603585318447,141.81568009958474,139.14492138060103,136.52293591291436,133.94890923357013,131.4220363643203,128.94152195382537,126.50658039923815,124.11643594859538,121.77032278535503,119.46748509633218,117.20717712420927,114.98866320572183,112.81121779655271,110.67412548390223,108.57668098764172,106.51818915090045,104.49796492088278,102.51533332066191,100.56962941264996,98.66019825439949,96.78639484735045,94.94758407909757,93.14314065971638,91.3724490526524,89.63490340064499,87.92990744712793,86.25687445352001,84.6152271127923,83.00439745967383,81.42382677783394,79.87296550435737,78.35127313180763,76.85821810815463,75.39327773482421,73.9559380631103,72.54569378917402,71.16204814783924,69.80451280537953,68.47260775147845,67.16586119053241,65.88380943245355,64.62599678311915,63.391975434603694,62.18130535531976,60.99355418018517,59.828297100924914,58.68511675660835,57.56360312451485,56.46335341141364,55.38397194533726,54.32507006792143,53.286266027378744,52.267184872167604,51.267458345413004,50.286724780130854,49.324628995302874,48.38082219284506,47.45496185550856,46.54671164574813,45.655741305589956,44.781726557527136,43.92434900646829,43.083296042761745,42.25826074631518,41.44894179182795,40.65504335515122,39.8762750207886,39.11235169054809,38.362993493354224,37.627925696227436,36.90687861643617,36.19958753482554,35.50579261032511,34.825238795636814,34.15767575410301,33.50285777775331,32.86054370652802,32.230496848674655,31.612484902313554,31.006279878167348,30.411658023448496,29.82839974689834,29.256289544970436,28.695115929150315,28.144671354403314,27.604752148741543,27.07515844390067,26.555694107116693,26.046166673992577,25.546387282444186,25.056170607714755,24.57533479844674,24.103701413799723
A,110.31708090663791,105.90439767037239,102.80175310027327,100.53628088711875,98.81575511357606,97.45613510480912,96.33921666119518,95.38752344509902,94.54922370050274,93.788946325953,93.082105512525,92.41133481313756,91.76420473959716,91.13173213105308,90.50738569997067,89.88640811301377,89.26534401507998,88.64170488138429,88.01372675279754,87.38019237238062,86.74029887832278,86.09355831597713,85.43972217530583,84.7787237586172,84.1106339323683,83.43562701907,82.75395442885421,82.06592423336507,81.37188532316348,80.67221511336894,79.96731000389056,79.25757798287756,78.54343290063994,77.82529004739017,77.10356274977698,76.3786597642192,75.65098329388249,74.92092749406591,74.18887736027057,73.45520791621395,72.72028363698875,71.98445805657086,71.24807351982722,70.511461047735,69.77494029122339,69.0388195542959,68.43984185659308,68.08005113176495,68.03555753737143,68.3643941817227,69.11311725802857,70.3221768998562,72.030238839063,74.2776843192133,77.10951405439116,80.57786009965405,84.74428195157864,89.6819970721267,95.47817428205676,102.23640189826429,110.0794307929193,119.15228489617401,129.62582694997684,141.70086428974741,155.61287667402374,171.6374440981905,190.09644526220072,211.36508474978504,235.87978652088572,264.1469602304828,296.75260222992324,334.3726320984396,377.7837860613837,427.8747899268915,485.6574177916533,552.251876624224,627.8911511619103,712.9700165093795,807.9425708416013,913.2620582827624,1029.341304758936,1156.5241448650702,1295.063749952475,1445.1062596256347,1606.679169956624,1779.6842927691366,1963.8951361913328,2158.9584531633172,2364.399560533474,2579.6308996813923,2803.963216346288,3036.6186917781074,3276.745358114923,3523.4321705157345,3775.7241766909538,4032.6373102477264,4293.1724279238715,4556.328304397893,4821.113386134957,5086.556183898663,5351.714250108506,5615.681741501468,5877.59560989437,6136.6404952149305,6392.052416711685,6643.121371857789,6889.192959428768,7129.669144966033,7364.008284596372,7591.724518049492,7812.386634609717,8025.616507391949,8231.087182329067,8428.520699045333,8617.685711700437,8798.394969158691,8970.502705627865,9133.901985321852,9288.52203778376,9434.325614278596,9571.306390119655,9699.486432903812,9818.913752360235,9929.659943818977,10031.817934131339,10125.49983617216,10210.834915775526,10287.967673051757,10357.056038459881,10418.269682724247,10471.788438648222,10517.800832057477,10556.502718469108,10588.096021603222,10612.787569506247,10630.78802381879,10642.310897576614,10647.571656865264,10646.786901642923,10640.173621090362,10627.948518931158,10610.327404280948,10587.524643724093,10559.752670473572,10527.221546640047,10490.138574814568,10448.707955352824,10403.130485934305,10353.603300154831,10300.31964209391,10243.468673977633,10183.235314232397,10119.800103393522,10053.339095495507,9984.023772726468,9912.020981278161,9837.492886464734,9760.596945317831,9681.485894993024,9600.3077554428,9517.205844924762,9432.318807020314,9345.780647939344,9257.72078298032,9168.264091103263,9077.530976655293,8985.637437365334,8892.695137796296,8798.81148750983,8704.089723261086,8608.628994598686,8512.524452299025,8415.867339113893,8318.745082356812,8221.241387896425,8123.43633516507,8025.406472827511,7927.2249147888615,7828.9614362522025,7730.682569565459,7632.451699623922,7534.329158619502,7436.372319950577,7338.6356911272305,7241.171005525957,7144.027312865581,7047.251068292386,6950.886219977335,6854.974295141886,6759.554484441368,6664.6637246463,6570.33677957239,6476.6063192194615,6383.502997088131,6291.055525650915,6199.290749961524,6108.233719392529,6017.907757497381,5928.334529997993,5839.534110903777,5751.525046772263,5664.324419125145,5577.947905036993,5492.409835916778,5407.723254505044,5323.899970111776,5240.950612122099,5158.884681798597,5077.710602410593,4997.43576772196,4918.066588870076,4839.608539669452,4762.0662003742,4685.4432999341025,4609.742756779404,4534.966718169749,4461.116598142824,4388.193114098327,4316.1963220528405,4245.125650601055,4174.979933618592,4105.757441741404,4037.4559126563854,3970.0725802374636,3903.6042025609972,3838.047088833826,3773.397125266825,3709.649799926263,3646.8002265947016,3584.843167672577,3523.7730561510007,3463.584016685696,3404.2698858013305,3345.8242312548805,3288.24037058599,3231.5113888816427,3175.6301557817856,3120.5893417518996,3066.3814336478326,3012.998749597563,2960.4334532238972,2908.6775672314584,2857.722986380676,2807.561489870851,2758.1847531537337,2709.5843591984426,2661.7518092279242,2614.6785329465683,2568.3558982779878,2522.7752206313994,2477.927771714467,2433.804787909914,2390.397478232667,2347.697031883743,2305.6946254165973,2264.381429531109,2223.7486155099004,2183.787361311199,2144.4888573319663,2105.844311854566,2067.844956189793,2030.4820495286351,1993.7468835147329,1957.6307865490662,1922.125127838015,1887.221321195531,1852.9108286097892,1819.1851635843177,1786.0358942632372,1753.4546463499055,1721.4331058279195,1689.9630214930987,1659.0362073047638,1628.644544564309,1598.779983928779,1569.434547266866,1540.600329364466,1512.269499486668,1484.4343028027847,1457.0870616807792,1430.2201768572093,1403.8261284885582,1377.8974770896116,1352.4268643643045,1327.4070139342607,1302.8307319700339,1278.6909077298683,1254.9805140106002,1231.6926075151387,1208.8203291407854,1186.356904192484,1164.2956425249195,1142.6299386172286,1121.3532715839335,1100.4592051255538,1079.9413874222157,1059.7935509734355,1040.0095123871213,1020.5831721207109,1001.5085141772385,982.7796057590036,964.3905968814029,946.3357199493735,928.6092892987914,911.2057007050662,894.1194308610745,877.345036826481,860.8771554504033,844.7105027692924
