series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,72188.24864049844,72184.04027168347,72180.89559713486,72177.48630536762,72173.38369706973,72168.3348337772,72162.09030251823,72154.35642315619,72144.77422018227,72132.90257042252,72118.20013889574,72100.00472490612,72077.50969968675,72049.73770064475,72015.51223657325,71973.42852397685,71921.82578258982,71858.76437714805,71782.01253308983,71689.04868325425,71577.08646052564,71443.12940220354,71284.06094309076,71096.77172530252,70878.32056736629,70626.11832120708,70338.11691185192,70012.98127126193,69650.22156137097,69250.26775076347,68814.47728254538,68345.07688933251,67845.04883942638,67317.97800470398,66767.87838276148,66199.01654660283,65615.74609193901,65022.36278585031,64422.98581334017,63821.466893457204,63221.326351623604,62625.71349067069,62037.38766004551,61458.71608834844,60891.68462843265,60337.917905382266,59798.705832183114,59275.03397858804,58767.615788824616,58276.925110036114,57803.22789905011,57346.61231482745,56907.016679378605,56484.25500665694,56078.0399644767,55688.00325694869,55313.713502113715,54954.6917385105,54610.42473154973,54280.376271020614,53963.9966591388,53660.73058772201,53370.02359608577,53091.32729020068,52824.10349015116,52567.82745817509,52321.99034441113,52086.100972544475,51859.68707323494,51642.29605979776,51433.49542823745,51232.87285248179,51040.036035536905,50854.61236826067,50676.248439474904,50504.60943413821,50339.378450201344,50180.2557594833,50026.958033356124,49879.21755013035,49736.78139771499,49599.410682316564,49466.87975157568,49338.97543855969,49215.49633138272,49096.25207186394,48981.06268551941,48869.75794427607,48762.17676256687,48658.166626885424,48557.5830584233,48460.28910806249,48366.15488273164,48275.057101942206,48186.878683187184,48101.50835479871,48018.84029481337,47938.77379437673,47861.212944225335,47786.06634281021,47713.246824664995,47642.67120767196,47574.26005793645,47507.937471042096,47443.63086852443,47381.27080846667,47320.790809187856,47262.127185059035,47205.218893546866,47150.00739264598,47096.43650792023,47044.452308429536,46994.00299087203,46945.038771321866,46897.511783989736,46851.37598647774,47372.42495481126,47893.960854054436,48415.98504352341,48938.47676783097,49461.404886467346,49984.73420265465,50508.42885902267,51032.454063834,51556.77688064769,52081.36650383394,52606.194261440614,53131.23348195266,53656.45930090737,54181.84844859718,54707.37904035366,55233.03037982743,55758.78277957087,56284.617399957686,56810.51610579996,57336.461339240734,57862.4360072031,58388.423381635555,58914.40701087979,59440.37064062977,59966.298143112384,60492.17345327958,61017.9805109513,61543.70320798257,62069.32533964707,62594.83055953304,63120.20233733702,63645.4239190183,64170.47828884326,64695.348132905594,65220.01580375706,65744.46328582476,66268.67216132641,66792.62357642488,67316.29820738915,67839.67622654997,68362.73726785721,68885.4603918608,69407.82404995037,69929.80604769927,69932.98387227936,69888.8159175201,69844.7631939654,69800.82434260078,69757.01104353032,69713.34044634557,69669.8314010748,69626.50262749467,69583.37186908828,69540.45554342376,69497.76863929747,69455.32473327106,69413.13606090417,69371.21361008885,69329.56722031621,69288.20568008845,69247.13681894605,69206.3675927239,69165.90416171028,69125.75196189168
E,0.0,4.208368814969435,6.092846031713551,7.67763318679229,9.481171873061541,11.69089534143625,14.434584406176981,17.846023042392055,22.08422894498409,27.342749576496352,33.85738635976232,41.91419562385656,51.858002113465915,64.10110652379768,79.13147459441495,97.51924286313509,119.91981707704014,147.07119652967964,179.78252569752178,218.910443094669,265.3198665243136,319.8268094730744,383.12303243561394,455.68594070191904,537.6818039892889,628.8750690996934,728.5596462103977,835.5278773785174,948.0885082296518,1064.1369243797544,1181.2712643457853,1296.9396152923578,1408.598699779268,1513.8642220000336,1610.6367385392532,1697.1929095481282,1772.2384271168803,1834.924392866867,1884.8326933759868,1921.9378853694361,1946.5535381952534,1959.2703453549393,1960.8920703841684,1952.3739104280917,1934.7664043011068,1909.166734416613,1876.678243676221,1838.378221844388,1795.293489460596,1748.3829824232585,1698.5263732977319,1646.5177142967004,1593.0631154046946,1538.7815498120067,1484.2079851364335,1429.7981564820757,1375.9344150063657,1322.9321961975234,1271.046751418131,1220.479872553475,1171.3864124205018,1123.8804635105487,1078.0411057856643,1033.9176720339196,991.5345082110701,950.8952277154926,911.986474011518,874.7812166356797,839.2416124304146,805.3214677279146,772.9683388790445,742.1253085782506,712.7324743462112,684.7281836676536,658.0500479279651,632.6357646655283,608.423774917795,585.3537797041893,563.3671370392987,542.4071583597466,522.4193209113456,503.3514104978717,485.1536070460701,467.778523692162,451.18120853647105,435.3191168344113,420.152060181338,405.64213819180657,391.7536572563963,378.4530401673194,365.7087297239928,353.49108884879195,341.77229924943504,330.52626024696724,319.72848903723053,309.35602336011965,299.38732730690015,289.8022007943611,280.58169306938873,271.70802047324037,263.16448858662915,254.9354187905804,247.00607921032883,239.3626199572318,231.99201254414493,224.88199332070567,218.0210107545818,211.3981763713586,205.00321915798835,198.82644323146928,192.85868857469939,187.09129464446673,181.51606666163224,176.12524440019297,170.9114732996383,165.86777773346867,160.98753627564935,157.08175370891462,153.8572687034358,151.13082188283212,148.7844160697323,146.73944464580907,144.941500361004,143.35140260020697,141.9398480990121,140.6841776534,139.56638368726811,138.57185056162552,137.68853224269262,136.90639513008222,136.21702514895597,135.61333950274008,135.08936743869344,134.64007832648855,134.26124352122136,133.94932331603403,133.7013731903279,133.51496533568792,133.38812255849322,133.31926238406908,133.30714967736156,133.350856439802,133.44972769430566,133.60335256179152,133.8115397823804,134.07429705446887,134.39181366286275,134.76444594822436,135.19270523781225,135.6772479144605,136.21886734890379,136.8184874614123,137.47715771345838,138.1960493597655,138.97645281638896,139.819776022106,140.72754368890725,141.7013973532387,142.74309615323995,143.85451826888226,145.0376629719098,145.77404508811907,146.17468614931073,146.34148293180075,146.33278007248833,146.18398140136196,145.9181886239371,145.55171588455363,145.09696834559753,144.563962354743,143.96114363301865,143.29584106244565,142.57452989107864,141.8029940195675,140.9864337586236,140.1295431732956,139.23656965108367,138.31136240362378,137.3574135415262,136.37789376362463
I,5.0,3.7398458772823053,3.9297748762693336,4.578954728454232,5.490992513427679,6.658506662760161,8.126414875032195,9.962700427929505,12.254214411008697,15.108710929804248,18.65887097182171,23.067390739087084,28.532940644062585,35.29691346736998,43.65081499710988,53.9439957104682,66.59118455230757,82.07895776159046,100.96985732477238,123.90239066093092,151.5846657877983,184.77907780853235,224.2754665856116,270.85076294000686,325.21455845990164,387.94234949041453,459.4012014431637,539.6756569133458,628.5039665609928,725.2352280144034,828.8162279357006,937.8128466451824,1050.4656789643475,1164.7743400006912,1278.6009819272367,1389.7815935640917,1496.2338050163885,1596.0517654138687,1687.5815157976815,1769.4734301968156,1840.7111831203488,1900.618976938173,1948.850293354957,1985.3622426920806,2010.3797913831795,2024.353910723887,2027.917168621024,2021.8396194559266,2006.9871422728027,1984.2837085809026,1954.6784732897354,1919.1180977007953,1878.5243372642983,1833.776653087989,1785.699422626548,1735.05321629323,1682.5295570795722,1628.7485747804676,1574.2589920608714,1519.5399255139228,1465.0040424211707,1411.0016765747137,1357.8255695046225,1305.7159635211854,1254.8658280773843,1205.4260499500176,1157.5104601741148,1111.2006065688395,1066.5502104055222,1023.5892698250678,982.3277916491991,942.7591479192511,904.8630644984116,868.6082570094915,833.9547348146419,800.8557971747331,769.2597475857575,739.1113529435369,710.3530739411373,682.9260922057221,656.7711583346719,631.8292833545204,608.0422943250737,585.3532729399816,563.706894104747,543.0496796548177,523.3301806454034,504.4991000241221,486.50936600102926,469.3161650643412,452.87694235514135,437.1513760076028,422.10133107709623,407.69079780956065,393.8858182431838,380.6544044687656,367.96645129897735,355.793645600108,344.1093741142127,332.8886312367261,322.1079279070646,311.74520251059965,301.77973447337297,292.19206105038984,282.9638976592206,274.07806198847464,265.5184020115333,257.2697279562571,249.31774821819158,241.6490091554435,234.25083866561113,227.1112934169604,220.21910958576598,213.56365693794146,207.13489608455194,200.92333873649812,194.92001078271852,189.1139616847758,183.72023057782758,178.81823476431867,174.41805925636478,170.4954937891771,167.0112768449381,163.9214013491884,161.1824082930978,158.75390662363077,156.59958792324733,154.68744917633836,152.98962040204134,151.48201443894055,150.14391506252218,148.95756318216618,147.90776976620484,146.98156732999252,146.1679029995155,145.4573717631977,144.84198653442624,144.31498093940172,143.8706406933909,143.50415969046878,143.21151732314445,142.98937397284158,142.83498202252457,142.746110117552,142.72097873268348,142.75820539167526,142.85675813399584,143.01591603512546,143.2352357672365,143.51452334015835,143.85381029237683,144.25333371189902,144.7135195601429,145.23496885117288,145.81844630578223,146.46487115698199,147.17530983195047,147.95097027675442,148.7931977252761,149.70347174371182,150.68340440753101,151.73473948956635,152.71925524597722,153.56344406230605,154.2397461818431,154.7432488308293,155.07980475114104,155.26000828200264,155.29617371723435,155.20084988252074,154.986118185556,154.66328776504758,154.2427895911071,153.73416808625538,153.1461185301282,152.48654403444928,151.7626189714261,150.9808524454049,150.14714881886985,149.2668640366316
A,0.0,0.0,0.1277118927536227,0.307503774682923,0.5281977145807684,0.7947961100999726,1.1177893232052876,1.5111258816736057,1.9922563311316632,2.582758925180543,3.309222396237397,4.204327822580201,5.308130026414343,6.669546076546135,8.348048499596135,10.41553927821484,12.958346320293868,16.079234097273662,19.899252658246624,24.559165258581118,30.220101139147868,37.062992139517405,45.28629648862395,55.10152702816316,66.72622396397861,80.37427170150673,96.24385090771803,114.50378722708109,135.27950433222946,158.640084241676,184.58797669826396,213.05264386544619,243.8889262033761,276.880289396453,311.7465039797988,348.15483759623095,385.7335687737499,424.0865663758385,462.8077828865785,501.4947241505745,539.7602236484165,577.2421174495438,613.6106540299032,648.573663838563,681.8796515934015,713.3190626558704,742.7240209043622,769.9668485466353,794.957667548841,817.6413560493287,837.9940980080983,856.0197255596896,871.7460147546915,885.2210590093446,896.5098120597646,905.6908642215719,912.853492447747,918.0950058713632,921.5183938202325,923.2302721939567,923.3391160596377,921.9537608194228,919.1821508384227,915.1303125566046,909.9015284646033,903.5956885831805,896.3087969885183,888.1326122612996,879.1544023421372,869.456796023002,859.1177150991937,848.2103729802457,836.8033272627471,824.9605753714201,812.7416838574356,800.2019432948572,787.3925419342205,774.3607523585338,761.1501263468087,747.8006939912589,734.3491638455137,720.8291215122429,707.2712246192913,693.7033925934196,680.1509900292592,666.6370027767559,653.1822061411933,639.8053248131205,626.5231843277455,613.3508540004561,600.3017814023161,587.387918531249,574.6198399051744,562.0068528561129,549.5571003422484,537.2776566207293,525.1746161398497,513.2531760170664,501.51771247069587,489.97185156945625,478.61853465640934,467.4600787932724,456.49823255829045,445.73422751653993,435.1688256661979,424.80236314839175,414.63479049207825,404.66570964926507,394.8944080599898,385.31988997097596,375.9409052169086,366.75597565890524,357.76341946105464,348.9613733728986,340.34781317345187,331.9205724208045,323.67735964051633,315.6157740758841,307.75812266365824,300.1169234597177,292.69863240257865,285.5058663181735,278.5387518745573,271.7957595694667,265.2742320617206,258.97072903396935,252.88126013986965,247.00144816877642,241.32664745585296,235.8520326003681,230.57266672669883,225.48355509126966,220.57968779773802,215.8560741504377,211.30777041636387,206.92990228461804,202.71768299681273,198.66642790716242,194.77156607870856,191.02864940982985,187.43335969941367,183.98151399159454,180.66906848665343,177.49212126018887,174.4469139957768,171.52983290546274,168.73740898643453,166.06631774024217,163.51337846228807,161.0755531934706,158.74994541238382,156.5337985349986,154.42449427897046,152.4195509413868,150.51662163166458,148.7134924952608,147.0080809587077,145.39843402210101,143.88272662144368,142.45926008008277,141.12646066579313,139.88287826778728,138.71138624552898,137.59891220836136,136.53599893542008,135.5153380866406,134.53098806000062,133.57794598789428,132.65190420479087,131.74910381278931,130.8662402372555,130.00039738988897,129.14899823641707,128.30976532909756,127.48068784285148,126.65999320008017,125.84612217766572,125.03770681741264,124.23355069195833,123.43261120655048
IH,1.0,1.1055287750525022,1.1276078096222075,1.1562246708368948,1.2146371580086652,1.3120145442622466,1.4556776233320199,1.6541595933644688,1.918233598477293,2.261554798586519,2.7013080233127953,3.2589653351386683,3.961192343015666,4.840925678291868,5.938636169305289,7.3037821793275555,8.996440914555137,11.089078933935538,13.668383384397126,16.83701995601332,20.715111299442338,25.441143628952183,31.17191898859855,38.08109497580255,46.35582167728542,56.19103363531535,67.78111758726311,81.30897222571419,96.93288755605134,114.7721366841007,134.8925909314322,157.29392605828724,181.89999518503998,208.55367515496357,237.01699266408804,266.9767070422974,298.0548938193933,329.8235490286005,361.8218910196637,393.5748989352984,424.6116779762597,454.4824370920145,482.7731495338979,509.117287208968,533.2043321415647,554.7850419859211,573.673664102227,589.7474481034618,602.9439021978277,613.2562816034425,620.727798043988,625.4450088528423,627.5307929404265,627.1372578550472,624.4388546825494,619.6259110640401,612.8987309629865,604.4623553401675,594.5220317931232,583.279403801735,570.9294011847953,557.6577919979484,543.6393414420628,529.036514353219,513.9986534561949,498.6615647868797,483.14744362809233,467.56507817917054,452.0102733388262,436.5664428915619,421.3053246316481,406.28777921678966,391.5646395838291,377.1775834207239,363.16000637054077,349.53787828834794,336.3305689599703,323.55163322802275,311.20954847937634,299.30839996549014,287.8485114965698,276.82702071972165,266.23839950849697,256.07492100371263,246.3270755979384,236.98393868994924,228.03349338824944,219.46291154790845,211.25879661172473,203.40739172053742,195.89475648001016,188.70691564069773,181.8299827798903,175.25026188010776,168.95432949030663,162.92909993992018,157.16187585908162,151.64038604559346,146.35281251397905,141.2878083668357,136.43450794541974,131.7825305459772,127.32197883130354,123.04343292347318,118.93794103340925,114.9970073655175,111.21257793037418,107.57702480470788,104.08312929485786,100.7240643866964,97.49337680083542,94.38496891597356,91.39308077468313,88.51227234402751,85.73740616742441,83.06363051346463,80.48636310134394,78.73466323830917,76.9383312132837,75.12587785447596,73.32574227620854,71.56263363067721,69.85627543780646,68.22135654348287,66.66803479801368,65.20264535557997,63.828436134177,62.546246709759444,61.35509721774714,60.252679843675615,59.235758095475376,58.30048441957815,57.44264830128531,56.65786668576755,55.94172740782567,55.28989487557588,54.69818579375198,54.16262136633618,53.67946123658054,53.24522341525892,52.856693605637886,52.5109266382983,52.205242160299655,51.93721626150568,51.70467034826413,51.50565827543426,51.33845250868005,51.20152989884367,51.09355749982586,51.01337874310205,50.9600001895422,50.93257900747562,50.930411270793414,50.95292112893977,50.99965086917892,51.070251868332505,51.16447641448651,51.28217036754064,51.42326661977305,51.587779312906505,51.77579876576165,51.98748706589356,52.22307427917383,52.4754414145525,52.734646821036904,52.99078088428483,53.23515968068676,53.460710920231655,53.66198324790866,53.834994248124545,53.9770226294399,54.08639441887679,54.162285077994405,54.204545682028574,54.21355471520978,54.19009406465895,54.13524662059987,54.05031258513315,53.93674168703422,53.796078762029715
IN,0.9956218238960756,1.9604150237652964,2.644406793791185,3.3450388034846332,4.153243835708509,5.118032397771984,6.285427576164673,7.708971597946409,9.454085925432263,11.60146046634021,14.250743098514452,17.524916201261423,21.575550881921572,26.589085090843998,32.79425106223182,40.470744426652544,49.95916445768389,61.6721466857433,76.10643890049208,93.85542331401392,115.62125092264625,142.225332744597,174.61545691128487,213.86734042257106,261.1780974281899,317.84907138129535,385.2559060323375,464.80474110325406,557.8750108280376,665.7513157049395,789.5488690961033,930.1386322475664,1088.079029625008,1263.5608540938981,1456.3706654020011,1665.875934711215,1891.0328115754364,2130.415116950294,2382.261330927424,2644.535134109786,2914.994516668324,3191.2645156261046,3470.9091390389194,3751.4988232462383,4030.670693680039,4306.179836569235,4575.9406494536415,4838.058068548017,5090.849045773096,5332.855064885961,5562.846756658643,5779.821818154831,5982.997485267798,6171.798775516404,6345.843632421136,6504.925983209174,6648.997584084744,6778.149384158586,6892.592999327319,6992.6427570246815,7078.698655577072,7151.230479796734,7210.763227983203,7257.863934259771,7293.1299130944235,7317.178408515799,7330.6375973243,7334.13887186663,7328.310312094146,7313.771247184841,7291.127802650684,7260.969328419718,7223.865605888362,7180.364736558598,7130.991620931245,7076.246943277548,7016.606585330483,6952.521399496768,6884.417279646436,6812.695474712565,6737.733097108618,6659.88378426771,6579.4784773841675,6496.826286676298,6412.215417193063,6325.9141333730295,6238.171744257981,6149.219594498537,6059.272049101195,5968.527462293239,5877.1691229617645,5785.366170892562,5693.27447952892,5601.037502222477,5508.787079988531,5416.6442096344645,5324.71977182734,5233.115219227798,5141.9232252621805,5051.2282944511,4961.107335475953,4871.63019835879,4782.860177267258,4694.854480545201,4607.664669619658,4521.337068453947,4435.913145210512,4351.429867761666,4267.920034645744,4185.412583014227,4103.932875055223,4023.502964312871,3944.1418432528167,3865.865673352634,3788.6879989242134,3712.619945803844,3637.670405975759,3563.846209126931,3491.1517929495935,3419.6342772576213,3349.355136757888,3280.375950814352,3212.7515711822048,3146.527333251634,3081.7384057584122,3018.4102147193435,2956.55935601242,2896.1946817471235,2837.318397354377,2779.9270903834827,2724.0126577068013,2669.5631219984357,2616.5633405330536,2564.995614961276,2514.8402128066446,2466.0758116963502,2418.6798767206446,2372.628980321475,2327.8990730062783,2284.465712102249,2242.304254771374,2201.390020620263,2161.6984284645055,2123.2051111386772,2085.8860116698343,2049.7174636428986,2014.676258169477,1980.7396995171387,1947.8856511548017,1916.0925737137832,1885.3395561463494,1855.606341178518,1826.8733459964,1799.1216789713874,1772.3331531154065,1746.4902968602933,1721.5763626725416,1697.5753339441007,1674.47193053972,1652.2516133300123,1630.9005879956453,1610.405808350724,1590.7549794016002,1571.9086635422118,1553.814007163017,1536.4143054046713,1519.6536309749545,1503.4789537484967,1487.840995225912,1472.694454852601,1457.9979335459202,1443.7137198149483,1429.807521799622,1416.2481865198706,1403.0074261495106,1390.0595602140374,1377.3812771161581,1364.9514156756327,1352.7507660723097,1340.7618890050014
D,0.01,0.07403119722056695,0.14481952824896552,0.2170216062943366,0.2910560562239789,0.3688307276398607,0.45284058967976887,0.5460493706689076,0.6519671898259207,0.7747939836851381,0.919604045018551,1.0925720318127925,1.3012474839220476,1.5548873720662835,1.8648576389030969,2.245115622681076,2.712785539861661,3.2888384223447185,3.9988854225579793,4.874088374730632,5.952182920140743,7.2785962972013305,8.907623182423539,10.903598474926028,13.341976577696782,16.310195337836475,19.908174494566865,24.248280602627347,29.45459143901365,35.661320279274214,43.01031759871973,51.64765169224353,61.719370093279,73.36664455939247,86.72058606431399,101.89706786621389,118.99190604813676,138.07671773684146,159.1957144526791,182.3636033152777,207.5646752900685,234.75306938472224,263.8541239474449,294.7666666980442,327.3660561237217,361.5077678739389,397.03131831235993,433.7643298387349,471.52656499857375,510.1337849131411,549.4013188272427,589.1472628840855,629.1952555965611,669.3768035613083,709.5331530033903,749.5167204597536,789.1921093740687,828.4367488925949,867.1411971797896,905.2091546495072,942.5572331890309,979.1145262753147,1014.8220223363212,1049.631900225057,1083.5067416124893,1116.4186907630487,1148.348587764234,1179.2850970137972,1209.2238487481375,1238.166607706018,1266.120479710689,1293.097164042253,1319.1122569615895,1344.184609623382,1368.335741854571,1391.5893118451056,1413.9706406658454,1435.5062896582267,1456.2236880964867,1476.1508080720932,1495.315883260056,1513.7471680693393,1531.4727336290257,1548.5202970956423,1564.917080865672,1580.689698424049,1595.864063740412,1610.4653213284498,1624.5177943003737,1638.0449479707986,1651.0693667861774,1663.612742572824,1675.6958723050982,1687.3386637930896,1698.560147874491,1709.3784958673534,1719.8110411985758,1729.874304267263,1739.5840197327511,1748.9551655346183,1758.0019930570168,1766.738057942961,1775.1762511465759,1783.328829883636,1791.2074482038545,1798.823186963173,1806.1865830215693,1813.3076575324367,1820.1959432241088,1826.8605106033215,1833.309993034923,1839.5526106725565,1845.5961932318723,1851.4482016115512,1857.1157483784523,1862.6056171419384,1867.9242808492024,1872.3469875939795,1876.6734388427876,1880.90118206881,1885.0293314085425,1889.0585637211323,1892.990913627835,1896.8294995526926,1900.578247068378,1904.241639919052,1907.8245099641097,1911.3318675352768,1914.7687690987807,1918.1402172775202,1921.4510878805313,1924.7060788723713,1927.909676795433,1931.0661368253147,1934.1794732897827,1937.2534580691613,1940.2916248040196,1943.2972772638345,1946.2735005841762,1949.2231743688906,1952.1489868873332,1955.0534497840094,1957.938912867057,1960.8075786598492,1963.6615164924667,1966.5026759817806,1969.332899804444,1972.1539357095037,1974.9674477493184,1977.7750267311715,1980.578199909178,1983.378439948206,1986.1771731997212,1988.975787334615,1991.775638380926,1994.5780572154854,1997.384355558363,2000.1958315179168,2003.0137747325425,2005.8394711530825,2008.6742075074633,2011.5192754866093,2014.3759756881184,2017.2456213516537,2020.1291345299926,2023.026890984526,2025.9387219456646,2028.8639814642565,2031.8016349704758,2034.7503483438184,2037.7085686309795,2040.674593344329,2043.6466280118148,2046.622832853191,2049.6013599048315,2052.5803820007286,2055.5581149393893,2058.5328340238834,2061.502886003081,2064.466697288108
R,0.0,0.12580095057540505,0.29149825506862737,0.4855801841619094,0.7112661015837946,0.9763527611556657,1.2912254105013854,1.6688092521635172,2.1250557392061125,2.6796632197148273,3.356988531916663,4.187169662478804,5.207499142775724,6.464097468664384,8.013942787511372,9.927318264993334,12.290740870764846,15.210432743702787,18.81638584449806,23.267048409123106,28.754623203184998,35.5109080268853,43.81352463938872,53.99227247639961,66.43521285967023,81.59395046916629,99.98745379493317,122.20367560982679,148.89823200534966,180.78950225467884,218.64973317089672,263.29205718868576,315.55372304558273,376.27623241286364,446.2834109841033,526.3586653912723,617.222758033273,719.5133680996506,833.7675205220818,960.4076927878742,1099.7320957999948,1251.909309806077,1416.977171987463,1594.8455798618384,1785.3027046666004,1988.0240027145383,2202.5833650693185,2428.4657473970633,2665.0806612459173,2911.775973830119,3167.8515451467188,3432.572320045876,3705.1805817151962,3984.907156823236,4270.9814379157515,4562.640153643741,4859.1348712530735,5159.738258571074,5463.749165173081,5770.496605564381,6079.342742331267,6389.68497562558,6700.957248346207,7012.630675171835,7324.213599254944,7635.251173832763,7945.324558020355,8254.049807252379,8561.076529728145,8866.086371166108,9168.791381464358,9468.932308683969,9766.276858244213,10060.617948410327,10351.771987090959,10639.577189637934,10923.891952726852,11204.593295449695,11481.575375416605,11754.748084885052,12024.035729650512,12289.375791584307,12550.71777423447,12808.022129761373,13061.259264612412,13310.408620705326,13555.45782844829,13796.401927642266,14033.242652156945,14265.987774220168,14494.650504189587,14719.24894176607,14939.805574745034,15156.346821571762,15368.90261415911,15577.506017632226,15782.192883878188,15983.001535993366,16179.972480933739,16373.148147880089,16562.572650028793,16748.29156770814,16930.3517508987,17108.801139403713,17283.68859907137,17455.06377261541,17622.976943713777,17787.478913187555,17948.620886174533,18106.454369314168,18261.031077053845,18412.402846271012,18560.621558482424,18705.73906898117,18847.80714230481,18986.87739349452,19123.001234656094,19256.229826379575,19386.683685159067,19514.401712284576,19639.427476534926,19761.809409369882,19881.60030036309,19998.856515783704,20113.637159528313,20226.003282885984,20336.017188493453,20443.741841713865,20549.240386656824,20652.575756834703,20753.81036790157,20853.005879752487,20950.223016213462,21045.521431950037,21138.959617715947,21230.59483648185,21320.4830842547,21408.67907049859,21495.236214000885,21580.206650808024,21663.641251502177,21745.589645622695,21826.100251472693,21905.22030990747,21982.99592099139,22059.47208264537,22134.692730597482,22208.70077910328,22281.53816202638,22353.24587396944,22423.86401122565,22493.43181238443,22561.987698476074,22629.569312580086,22696.213558854,22761.95664096432,22826.83409992084,22890.880851330825,22954.131222101183,23016.61898662587,23078.37740250247,23139.439245827136,23199.83684612083,23259.60148898426,23318.762039861806,23377.344405158045,23435.371501984744,23492.863453313817,23549.837868295723,23606.310140177575,23662.29373093629,23717.80043002933,23772.840583583715,23827.42329451707,23881.55659587856,23935.247600320232,23988.502628673556,24041.32732042094,24093.726728570862,24145.70540114228
