beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
18.791490134343817,0.29945030658322136,0.101342773488769,0.05290645976432389,0.1991243647792151,0.04,0.09497232654855035,0.06403119722056695,0.030964190706684068,0.022684050756797993,0.3455452321471016,1.000238189243272,0.8581717579539138,0.044790155382921026,0.9400000000000001,0.09507702099271462,20.03700622323436,0.08948699168611382,0.9990760999940528,0.999582072336519,0.9989622220436797
