beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
15.007168273850779,0.20096900432044643,0.5833212309116264,0.04,0.04,0.19360911419526752,0.326695373268372,0.0034021844279675086,0.011528212072911636,1.8615072427183825,1.7534231200718358,0.007241351813321901,0.07142857142857142,4.9996384581066335,0.8300000000000001,0.015819630411082964,0.004736015773728256,0.0060834441703220546,0.9998031741253912,0.9992528314828373,2021-03-15
