series,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,501955.35000000003,501949.03336042207,501945.19478020986,501941.72248644754,501937.85833164025,501933.24557676393,501927.6262415296,501920.74025179655,501912.28635998524,501901.90076537285,501889.1393104512,501873.45844643016,501854.1930217083,501830.5297907107,501801.47576387005,501765.8205723841,501722.092063279,501668.5044484288,501602.89856740594,501522.6742572609,501424.71553477325,501305.3103808603,501160.068461835,500983.8421851802,500770.6590447079,500513.67608629406,500205.170111238,499836.57921826636,499398.6114577146,498881.43357480137,498274.94610556826,497569.14026760065,496754.5182804609,495822.5446239105,494766.08505288576,493579.7865703739,492260.356970474,490806.7162185715,489220.0104235315,487503.4977712648,485662.3303380891,483703.26384714176,481634.32901225804,479464.4945870327,477203.34573905385,474860.7939130556,472446.8273804487,469971.30598962214,467443.7994892229,464873.4661079946,462268.96658133226,459638.4082096459,456989.31353184563,454328.60856633156,451662.6261386363,448997.1204596021,446337.2897637944,443687.8044196451,441052.83845755475,438436.10292136413,435840.8798326537,433270.05587171623,430726.15513170057,428211.3705020922,425727.5933929721,423276.44163029094,420859.2854416863,418477.271518134,416131.34518396517,413822.27074061526,411550.6500712447,409316.9396067583,407121.465760878,404964.4389444521,402845.96626841614,400766.063041745,398724.66316611686,396721.62852341897,394756.75744608365,392829.79235386924,390940.4266343101,389088.31083781586,387273.0582524025,385494.24991736014,383751.4391298352,382044.155493358,380371.90855277027,378734.1910558101,377130.4818777629,375560.2486420855,374022.9500667212,372518.0380629318,371044.95961085684,369603.15843363863,368192.0764898176,366811.15530176996,365459.8371362216,364137.56605130364,362843.7888232027,361577.95576418587,360339.52144263533,359127.94531469524,357942.6922762029,356783.23314274003,355649.04506488476,354539.61188506434,353454.4244417965,376012.0706719461,398476.36566491926,420839.3617521017,443101.4275181661,465261.2042186922,487315.92842614744,509261.66942435066,531093.4954572959,552805.5836977786,574391.2875328544,595843.1726849437,617153.0314804458,638311.8825834137,659309.9618679147,680136.7088326265,700780.75203041,721229.8963347813,730201.0930123212,726693.5347058572,723148.0450363193,719559.0885927298,715926.301483778,712252.0181737106,708539.9444560622,704794.443315379,701020.1494940409,697221.7607311269,693403.9241446116,689571.1739797436,685727.897208981,681878.3143599438,678026.4688043157,674176.2208872788,670331.2449635417,666495.0283055182,662670.8713250882,658861.8887989441,655071.0119149322,651300.9910203611,647554.3989838212,643833.635096154,640140.9294425469,636478.3476808297,632847.7961631512,629251.0273403688,625689.6453910898,622165.1120204568,618678.752377413,615231.7610431856,611825.2080479675,608460.0448771123,605137.1104324935,601857.1369189107,598620.7556294911,595428.502607888,592280.824168668,589178.0822606058,586120.5596606389,583108.4649889886,580141.9375384172,577221.0519127935,574345.8224720713,571516.2075824791,568732.1136721907,565993.3990939974,563299.8777975779,560651.3228148499,558047.469562633,555488.0189674464,552972.6404177479,550500.9745492834,548072.6358694902,545687.2152270868,543344.2821330952
E,0.0,6.316639577971874,8.891891874579905,10.585807261977603,12.332800616892303,14.478995369839339,17.202531530216305,20.648014957242406,24.972303777077265,30.363437634040416,37.052205028865664,45.32262804417548,55.52352715720166,68.08205272335667,83.51966901937183,102.47092670145285,125.70525046629307,154.15181522323078,188.92733320145118,231.36617670616607,283.0516638526166,345.8464849950402,421.91910702135505,513.7615622718317,624.1923902897803,756.3368706456633,913.5754715725527,1099.4512702297031,1317.5287767355296,1571.2009043016178,1863.448192674422,2196.564392107137,2571.873500825467,2989.4724572107566,3448.037536793344,3944.7285119465314,4475.212409457118,5033.8106794681735,5613.754338614564,6207.516123158375,6807.18033170242,7404.810756309285,7992.7834399311605,8564.061177170252,9112.397789715058,9632.470057770272,10119.942578823127,10571.475453885048,10984.686863507295,11358.082872034107,11690.965824289644,11983.331031118118,12235.759502694731,12449.312567669844,12625.432481831107,12765.85166449911,12872.512027406974,12947.494966074853,12992.961934950239,13011.105084150833,13004.107156031094,12974.109685762338,12923.188488625527,12853.33542050881,12766.445445527144,12664.308119102843,12548.602683886913,12420.896070661825,12282.643190698273,12135.188995908497,11979.771866097373,11817.527957364266,11649.49621177171,11476.623785843265,11299.771704710536,11119.720590439565,10937.176347979746,10752.775721081685,10567.091654200667,10380.63841557495,10193.876452019069,10007.21695810952,9821.026151900945,9635.62925656315,9451.314192775433,9268.334990697618,9086.914933145816,8907.249443476834,8729.508732828668,8553.84022194029,8380.370752916588,8209.208606122644,8040.445336973094,7874.157446796676,7710.407901258357,7549.247509054325,7390.716172791822,7234.8440231513705,7081.652446622015,6931.1550163144775,6783.358334602128,6638.262795621812,6495.863274989818,6356.149753454712,6219.107880619045,6084.719484315666,5952.9630307203915,5823.814039819484,5813.846084275205,5907.170625630533,6082.760579832839,6325.521608732949,6624.782924923908,6973.175187128723,7365.803962150494,7799.644774630398,8273.101830021384,8785.686157320546,9337.779975747115,9930.46272302247,10565.380739309852,11244.647472128798,11970.764625312278,12746.557241271214,13575.117544017528,14367.652341677971,15039.611542880251,15620.645677893763,16129.30365126672,16577.726231080826,16974.254702513077,17324.9049026936,17634.217743492998,17905.762957708408,18142.44695268207,18346.70772701363,18520.64295237352,18666.097210935957,18784.723324376962,18878.02657653847,18947.397184967864,18994.134405997876,19019.464505228345,19024.554130326775,19010.520188273284,18978.437045189723,18929.341672691648,18864.237225820547,18784.095434263523,18689.858109128058,18582.438004980962,18462.719226767105,18331.55733069272,18189.779235187172,18038.183031193625,17877.53775918229,17708.58320256397,17532.02973290642,17348.558230943872,17158.820098337965,16963.437368089923,16763.002916075002,16558.080772079957,16349.206525726226,16136.88782054782,15921.604928088631,15703.811393042368,15483.93474005751,15262.37723276825,15039.516675806717,14815.707250933825,14591.280378940359,14366.545599571866,14141.79146238541,13917.286422125228,13693.279732886751,13470.002336007858,13247.667737270807,13026.472869609765,12806.598938091189,12588.212244464588
I,7.0,4.255638215581746,3.3768405920688744,3.1645050201008527,3.2471694837998335,3.5158139101146704,3.947428037813432,4.550291800660549,5.347515906007237,6.3727590403487495,7.669990465551363,9.29479170315309,11.3164585690627,13.820724799828366,16.913109424674147,20.722949933077718,25.408200945670288,31.161075197037007,38.21458269020943,46.849979784226306,57.40506344952685,70.28312472360906,85.9621955061003,105.00397088877925,128.0614572339343,155.883989554038,189.31781075781979,229.29997945245304,276.84309296481166,333.00835155746535,398.86505252483596,475.43586562403976,563.6292590784719,664.1630454093502,777.4857356347386,903.7045247005892,1042.5295295091105,1193.2428584159748,1354.6982044255433,1525.352492889384,1703.3266435768267,1886.488744289837,2072.5506105733143,2259.168086475759,2444.0363371068324,2624.9733177164567,2799.9870111073724,2967.324412392345,3125.5022700390005,3273.321096526859,3409.8649110502897,3534.489631918913,3646.803104569877,3746.63955040293,3834.030859508943,3909.1767133883495,3972.4150749023997,4024.194163127452,4065.046663854144,4095.5666223018843,4116.38922426568,4128.173490835532,4131.58778248816,4127.297922031616,4115.957693879894,4098.201451447775,4074.638558143175,4045.8493947271613,4012.382682091416,3974.7538901923235,3933.4445283014365,3888.902136949012,3841.540826612504,3791.7422314616006,3739.8567677933015,3686.2051059108367,3631.07978103843,3574.746883465145,3517.4477806009445,3459.4008341803255,3400.8030846607844,3341.831882139588,3282.6464490531016,3223.38936471732,3164.187965589532,3105.1556581350596,3046.393143507147,2987.9895550121623,2930.0235106392265,2872.5640838709214,2815.671696633646,2759.3989386543026,2703.7913177153823,2648.8879453852305,2594.722162778582,2541.3221108020207,2488.7112491820926,2436.908828377963,2385.9303182596327,2335.7877971975972,2286.490304968637,2238.0441626414313,2190.4532623694286,2143.719329790165,2097.842161512283,2052.81983996527,2008.6489276932698,1965.3246429935925,2032.4796140503126,2075.8066294812415,2116.230622539998,2165.0116396332833,2227.7364478095724,2306.779241696004,2402.7946279682155,2515.605246999531,2644.715294445358,2789.5962001011476,2949.8360080721636,3125.209069468201,3315.7005519594777,3521.5064170305695,3743.0209296670428,3980.8185110631066,4235.633578374676,4508.340143572089,4788.418431070444,5058.316634587889,5310.09157207664,5540.789844408217,5749.968874759983,5938.377639531665,6107.26529013566,6258.028583628551,6392.040842608375,6510.576914206085,6614.787728965853,6705.699425980327,6784.223677617412,6851.172209035992,6907.271963495068,6953.179227310164,6989.492018414292,7016.760555537016,7035.495878674499,7046.176805533451,7049.255448803777,7045.1615215013635,7034.305641845315,7017.081825742414,6993.869329495235,6965.033980633726,6930.929112102704,6891.896194925877,6848.265246996467,6800.355080690533,6748.473439341366,6692.917061997261,6633.971707054268,6571.912158067606,6507.002229079111,6439.494781955696,6369.631764341049,6297.644273727771,6223.7526507280645,6148.166602744577,6071.085357821996,5992.697847411556,5913.182916034722,5832.709555329451,5751.4371596530455,5669.5158002579865,5587.086515016788,5504.2816107204,5421.224975088693,5338.032395792095,5254.811883975293,5171.663999984983,5088.682179224255,5005.953056279117,4923.556785682131
A,0.0,0.0,0.4736954123711838,1.121565503768035,1.8705503517760675,2.7205857720730178,3.697566525167087,4.839710599682787,6.194551500985193,7.819484448589009,9.783710262016768,12.170968945348712,15.082950195565793,18.64343475529095,23.00328486010335,28.346433738204308,34.89704330826681,42.92800946266841,52.77099264533086,64.82813100829068,79.58554399809195,97.62864196846844,119.65910513753587,146.5131634891076,179.1804794988499,218.82249615821655,266.7885687037022,324.6275851535046,394.09217931277453,477.1321882357473,575.8738957554951,692.582050033936,829.6028214909412,989.2878225805282,1173.9018708306035,1385.5199227464418,1625.9209431324891,1896.487801261414,2198.122207642623,2531.182186932349,2895.4469606488956,3290.1109697056054,3713.8057278151596,4164.645754796323,4640.293257821534,5138.035544372694,5654.869232438262,6187.585956170304,6732.855219719431,7287.301130428892,7847.5707986039315,8410.393131804056,8972.627529638723,9531.302586662008,10083.645344464085,10627.101920155677,11159.350503197973,11678.307782696522,12182.129867538943,12669.208713357088,13138.164990577141,13587.838230323874,14017.274979796824,14425.715593182334,14812.580183118176,15177.454164278672,15520.073736518309,15840.311580924512,16138.16297811265,16413.732503713563,16667.22141053595,16898.915769457904,17109.175410776756,17298.42368358838,17467.138031883507,17615.84137161418,17745.09424225434,17855.487698696877,17947.636904122395,18022.17538125139,18079.74987773456,18121.01580099665,18146.6331783374,18157.263099271644,18153.564598765417,18136.191942041496,18105.792273862135,18063.00359755254,18008.4530514307,17942.75545270104,17866.512081208646,17780.30967770732,17684.719633447166,17580.297349922625,17467.581749531502,17347.09491967667,17219.34187449437,17084.810419918926,16943.97110919764,16797.277277256653,16645.165143495447,16488.05397366058,16326.346292425735,16160.42813919151,15990.669360421982,15817.423932562253,15641.030310238284,15461.811795033349,15280.07692067004,15104.863927551256,14943.658018276004,14802.068130985836,14684.346896524012,14593.776620228089,14532.955675941057,14504.011460785292,14508.759465510735,14548.822889923698,14625.723337081381,14740.950209179979,14896.014281175761,15092.489358841038,15332.044786696793,15616.470742455866,15947.697651398354,16327.810612865995,16752.152571617302,17209.912201244835,17692.934171468045,18194.780378727315,18710.18070019741,19234.70134495285,19764.53701143671,20296.37514076315,20827.3033766605,21354.743813476613,21876.404491395653,22390.24243691657,22894.434723794046,23387.355290706397,23867.55600254863,24333.750904369055,24784.802912828873,25219.71238764,25637.607162994147,26037.733718445925,26419.449242887917,26782.214401900303,27125.586662721686,27449.214065542623,27752.829356943013,28036.244422637734,28299.344973427964,28542.08545127986,28764.484132482987,28966.618412455737,29148.620262436438,29310.671852414514,29453.001337536938,29575.878807134766,29679.612396670622,29764.54456348825,29831.048527395415,29879.52487694871,29910.398341927852,29924.11473196268,29921.138040667673,29901.947713991147,29867.036080835016,29816.90594337075,29752.06832388695,29673.04036446585,29580.343375308214,29474.501027112237,29356.03768256417,29225.476861715015,29083.339835797047,28930.144343872096,28766.40342659677,28592.624371332946,28409.307762820335
IH,1.0,1.8045073916039116,1.6476386330003014,1.4066815997829996,1.2550268753666551,1.2011194695355714,1.2279078278811428,1.3231265931394633,1.4827220902636151,1.7092674887412076,2.0104110286139276,2.3981163847028157,2.888563114204789,3.502504547394195,4.265955546467068,5.211151843186987,6.3777660505117195,7.814388797826341,9.580293629057753,11.747504968418076,14.403180295563779,17.652299218742264,21.620620366219892,26.457817849443675,32.34063804128859,39.47582098002515,48.10240823673499,58.492916115547644,70.95270547972964,85.81675781044143,103.44301866167228,124.2015554532452,148.4590585312611,176.55873169937433,208.79635578333472,245.3941703268831,286.4750248496463,332.03977548147975,381.9509438679203,435.92511975977175,493.5355430918555,554.2249615731475,617.3275206831574,682.0973807125226,747.7411476984707,813.4510974734123,878.4364939421141,941.95091310764,1003.3142237069451,1061.9286053732008,1117.2886100930932,1168.985742527871,1216.7083383689105,1260.2376727096987,1299.4412621860565,1334.2642697055708,1364.7198113893755,1390.8788288994547,1412.860046958122,1430.8203994276766,1444.9461861199306,1455.445120576167,1462.5393473797494,1466.4594451396042,1467.4393859809302,1465.7123915466884,1461.5076063926228,1455.047499647816,1446.5459026069768,1436.2065915720573,1424.2223301861604,1410.774292459102,1396.0317957279003,1380.1522812357498,1363.2814883638614,1345.5537764880537,1327.0925557564742,1308.0107946889666,1288.4115783416623,1268.3886958677285,1248.027240672717,1227.40421006497,1206.5890944024331,1185.6444483050104,1164.626438603927,1143.585365400832,1122.5661539691243,1101.60881630202,1080.748881943974,1060.0177983759572,1039.4433016968082,1019.0497586832539,998.8584815461513,978.8880168519452,959.1544101642583,939.6714479959203,920.4508786587327,901.5026135667401,882.8349104966668,864.4545402427746,846.3669380276876,828.5763409495694,811.0859126624086,793.897856402313,777.0135173902927,760.4334755622338,744.1576295004417,728.1852723688254,611.9240698123062,566.1333582747184,550.3979897691834,548.4703039652077,554.2064907784566,565.4644496143682,581.5554073266462,602.2430702527133,627.3916050760458,656.8692601336868,690.5417477853623,728.2894724327437,770.0251686577024,815.705576282212,865.3369545558348,918.9759860023898,976.7277307070683,1038.741912433586,1105.2083835873657,1174.78338369854,1244.4401914357577,1311.6660889722039,1374.8711949440237,1433.2438707714714,1486.5026195399646,1534.6846299966019,1577.997805788019,1616.727532057663,1651.182390628996,1681.6650398726879,1708.4583341820676,1731.8201713496965,1751.9830360947667,1769.1558508512296,1783.526775135051,1795.266216571593,1804.529680402377,1811.4602907473297,1816.1909299996018,1818.846001652228,1819.542850026015,1818.392881530508,1815.5024341775,1810.9734395842697,1804.9039171626782,1797.388334955498,1788.5178663670363,1778.3805671903351,1767.0614930060528,1754.6427732583966,1741.2036550854418,1726.8205272523621,1711.566932253456,1695.5135727571526,1678.7283170143576,1661.2762065857726,1643.219468724398,1624.6175349366831,1605.5270666060055,1586.0019880661803,1566.0935271354601,1545.850262841558,1525.3181798674327,1504.540729110522,1483.5588936618565,1462.4112594652402,1441.1340899014306,1419.7614035505717,1398.3250544119537,1376.8548138985075,1355.3784539703177,1333.9218308236625,1312.5089686071283
IN,1.4000000000000001,2.5588453636489197,2.9692034188014094,3.133116415277014,3.2263277408888067,3.320015999717743,3.4512950309608907,3.6462836398581024,3.9282575677024445,4.321105373737704,4.851332471065729,5.549672479977398,6.452681357196196,7.604477338020133,9.058725892921322,10.880952243205039,13.151262171703737,15.967553898998556,19.44930489988505,23.74201425906046,29.02236963384437,35.50418304153804,43.44509487888536,53.153972510994144,64.99881889481848,79.414848531727,96.9121757864312,118.08229471673174,143.6022242915691,174.23488418578881,210.82401868621292,254.28189379093223,305.5681686101571,365.65889143896004,435.5055455254718,515.985420180938,607.8461277166319,711.6485251277992,827.7132816060105,956.0765686135071,1096.4597120286844,1248.25622422413,1410.5377046351382,1582.0780358778193,1761.3934721578662,1946.7948808296633,2136.447678989653,2328.434893275514,2520.8191543575376,2711.700160882531,2899.265047194479,3081.830023589121,3257.8725223768492,3426.0538122822772,3585.2326072056026,3734.470589375461,3873.031005664099,4000.371603682161,4116.133179625394,4220.124940892524,4312.3077685835715,4392.776319317629,4461.740749015678,4519.508685640687,4566.467931781846,4603.070246630881,4629.816443045616,4647.242939892167,4655.909832262727,4656.390481193341,4649.262578374082,4635.100608042592,4614.469605730121,4587.920099821935,4555.984115199704,4519.172116956734,4477.970774944156,4432.841435564396,4384.219194832044,4332.51247551427,4278.103020550932,4221.34622448779,4162.571734002594,4102.084257528441,4040.1645323249318,3977.070405020444,3913.0379886007777,3848.2828650386473,3783.0013082593023,3717.371506952195,3651.5547709114335,3585.696708170163,3519.928363240994,3454.367309341759,3389.1186896278255,3324.276204220793,3259.9230412673287,3196.1327514256536,3132.9700661013667,3070.4916604750824,3008.7468629139635,2947.778312765926,2887.6225688237346,2828.31067093772,2769.8686573687055,2712.3180405225867,2655.6762437079983,2599.957001519791,2545.1707263828307,2513.2525627841314,2495.497811654217,2488.886173816224,2493.169615910107,2509.2601825531897,2538.3876545824905,2581.700900348339,2640.115419897702,2714.2898544936947,2804.663678219743,2911.518273114057,3035.0414224488786,3175.3855967399704,3332.716195248737,3507.2489796631703,3699.2774302448133,3909.1913577394293,4137.488229094963,4382.475865813143,4639.24321148961,4902.136519039941,5165.885238212707,5426.038173127132,5679.060656413783,5922.276709145776,6153.750650039685,6372.154889843114,6576.645490375135,6766.754070710171,6942.298157906733,7103.309045065377,7249.974979978232,7382.597172783616,7501.556206439115,7607.286710814105,7700.258493089521,7780.962642602763,7849.901420467873,7907.580994196658,7954.5062848739235,7991.177362899305,8018.086963071382,8035.718796248417,8044.546417997427,8045.032478959713,8037.628230876203,8022.773199459691,8000.894963138586,7972.408997207662,7937.718557775903,7897.214590431278,7851.275655800584,7800.267868997349,7744.544852967722,7684.44770746303,7620.304996171341,7552.432754719796,7481.134522032682,7406.701397058292,7329.412122277295,7249.533194759252,7167.3190048985325,7083.012002373075,6996.842888351374,6909.0308325361475,6819.7837132811865,6729.298378749392,6637.760926889794,6545.347001892339,6452.22210472292,6358.5419153385865,6264.452624225425
D,0.01,0.04985439281434274,0.12177193923571004,0.18743757653139076,0.24350001757385048,0.2935183516572703,0.34138823881309593,0.3903257597252774,0.4430581667113606,0.5021511553312301,0.5702729732523073,0.6503966841049736,0.7459721565154311,0.86109408553797,1.00068427760384,1.1707013456812627,1.3783886382548232,1.6325706317098965,1.944008352462467,2.32582513803168,2.794014815631457,3.3680448209066567,4.071566488046726,4.933243185011833,5.98770345059389,7.276619942957882,8.849904818964477,10.76699709214719,13.098196747872624,15.925973743302137,19.346148519132786,23.468807218776462,28.41878479796247,34.33553043351485,41.37217148146386,49.69362346305614,59.47365912161347,70.89094729346988,84.12419093549494,99.34661388821601,116.72014484876135,136.38970425098415,158.47800357703437,183.08121708144523,210.2657940299964,240.06656345381873,272.4861630277823,307.49571611980537,345.03659782262605,385.02307701046,427.3455967897907,471.8744559434319,518.4636729205038,566.9548449783446,617.18085222595,668.9692947282784,722.1455870512664,776.5356664958942,831.9682977000061,888.2769770031658,945.3014552487313,1002.8889081459414,1060.8947897011024,1119.1834073580073,1177.6282581309042,1236.112163851026,1294.5272412565776,1352.774739502899,1410.7647741173903,1468.4159827438666,1525.6551244069276,1582.4166406091254,1638.6421934331668,1694.2801930014189,1749.2853241613998,1803.618080115175,1857.2443088761522,1910.1347768942608,1962.2647529111955,2013.6136140609715,2064.1644753873557,2113.9038432801262,2162.821292810034,2210.9091685438507,2258.162308124743,2304.577787690833,2350.1546880602514,2394.8938805206226,2438.797831013266,2481.870421487923,2524.1167872145934,2565.5431688686554,2606.156778248579,2645.9656765380573,2684.9786640829275,2723.205180715223,2760.6552157200745,2797.3392266044466,2833.268065888692,2868.4529152018413,2902.9052260188187,2936.6366664320467,2969.6590734009214,3001.9844099703487,3033.6247269938713,3064.592128937998,3094.8987433822313,3124.556693864132,3144.530571106671,3161.3154426441374,3176.8442903566165,3191.9415222004127,3206.985878270595,3222.1875760168527,3237.6980757896313,3253.649945123503,3270.169270097306,3287.378410927665,3305.3961139273792,3324.3374419444162,3344.314177359682,3365.4357088929983,3387.8102386520445,3411.546140433613,3436.753342817069,3463.5446561446,3492.0369976309025,3522.3524920783348,3554.5764053912703,3588.710981525392,3624.6895414310397,3662.40179614718,3701.7151937393674,3742.4894609074154,3784.5853444259683,3827.8692937968117,3872.215586540284,3917.506964472412,3963.6344712265914,4010.4969090371455,4058.0001541881566,4106.056459941404,4154.583810230802,4203.505350142537,4252.748898986679,4302.2465415297975,4351.934288384962,4401.751795084619,4451.642129507208,4501.551578246445,4551.429483736411,4601.228105227105,4650.9024979185215,4700.410405650176,4749.712163488241,4798.770607354721,4847.550988512424,4896.020891270144,4944.150152719722,4991.910783675359,5039.276890269404,5086.224595880106,5132.73196323614,5178.77891666949,5224.347164580289,5269.4201222413,5313.98283511153,5358.021902852685,5401.525404252823,5444.482823261835,5486.884976336011,5528.723941276041,5569.992987726122,5610.686509482863,5650.79995874234,5690.329782392975,5729.273360441407,5767.628946638768,5805.395611356039,5842.57318673973,5879.162214163124
R,0.0,0.7411546363510805,2.084177920116896,3.438400175050065,4.726293273500664,5.984374363186065,7.265641279616558,8.621994853229287,10.105231006074098,11.7710294864115,13.68276731946739,15.914979328453628,18.556825742030803,21.715921039944433,25.522807108917654,30.136311811206433,35.75002514044495,42.60013835987072,50.974917175811534,61.22611087502012,73.78262918162213,89.1668403715394,108.01384876702377,131.09408462474642,159.33946788296407,193.8732678934407,236.04354888588534,287.45973897366434,350.0313667532316,426.00736536435,518.0135676100696,629.0851681713734,762.6901262049365,922.7388973170962,1113.5757310653628,1339.9472562617357,1606.9453357394589,1919.9231943802365,2284.3864093764164,2705.8631234936934,3189.7603260135725,3741.214792505376,4364.947980527133,5065.1337608532995,5845.286462416519,6708.174625328184,7655.7634612231,8689.186665427302,9808.74618162438,11013.936949749437,12303.492630646617,13675.447773452737,15127.211797584889,16655.65039896344,18257.17045394203,19927.805088545552,21663.296226593597,23459.17256937862,25310.821551818466,27213.554341502782,29162.663386520235,31153.472373322365,33181.37873129246,35241.88902404683,37330.64770860909,39443.45983285122,41576.308289070534,43725.36625650966,45887.00545614542,48057.80081406109,50234.53209085338,52414.18298835968,54593.93819506982,56771.17878059553,58943.47629947149,61108.58591673039,63264.438823033735,65409.13416618959,67540.93068890733,69658.23822968102,71759.60921466435,73843.73024310538,75909.41384709085,77955.59048771033,79981.30083398067,81985.68835765564,83967.9922660844,85927.540786287,87863.74480612189,89776.09187258605,91664.14054269702,93527.51507886176,95365.9004779717,97179.03782152498,98966.71993273884,100728.78732576498,102465.12443166388,104175.6560856511,105860.34426023111,107519.18502912557,109152.20574733787,110759.46243323329,112341.03733912497,113897.0366975131,115427.58863080897,116932.84121306957,118412.96067296082,119868.12972784744,121298.54603956886,122654.12523771057,123974.30255097614,125277.10562893776,126572.14239199257,127866.07623616159,129164.7879020878,130474.12951261656,131800.11803602488,133148.9328414764,134526.86580343437,135940.27821753043,137395.5796266728,138899.2287183495,140457.7517657416,142077.77343600636,143766.05551033677,145529.54006992656,147375.39460801688,149310.78095217116,151341.46511331134,153470.52758275293,155698.561092097,158024.24475761448,160444.907791418,162956.97758694057,165556.3066834012,168238.40165007988,170998.57995095698,173832.07629138543,176734.11430679794,179699.9547112056,182724.92751540305,185804.45347344602,188934.05824685292,192109.38165024147,195326.18358286485,198580.34773580747,201867.88381316056,205184.92876390784,208527.74735443297,211892.73229629852,215276.40406466188,218675.41048875038,222086.52615982576,225506.65167880247,228932.8127514001,232362.15913069877,235791.96340325137,239219.61961405104,242642.64172660804,246058.66191640773,249465.4286985635,252860.80489317613,256242.765434515,259609.3950324909,262958.885696899,266289.5341365354,269599.7390465183,272887.9982979868,276152.90604484285,279393.149762369,282607.50723245123,285794.8434897965,288954.1077430037,292084.33028366556,295184.6193958817,298254.15827768453,301292.20198494644,304298.0744073768,307271.1652852474,310210.9272745256,313116.87306715973
