beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
27.353876196588224,0.2,0.3215330992096498,0.04,0.2,0.04,0.07141666669752818,0.02400152294252531,0.0693055893416483,0.07142857142857142,0.763807619091196,0.2323949075450728,0.8255136717969984,0.05,0.9600000000000001,0.4679430576379156,0.2741320798502874,0.25358655426760657,0.944516574266144,0.9813331237238742,0.9968574145942467
