series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,45466.350000000006,45458.143837141026,45451.9351732688,45445.005532392555,45436.162658978224,45424.502779107104,45409.028591054936,45388.49741945851,45361.32923225715,45325.531501266654,45278.63740809744,45217.66984075845,45139.1524069624,45039.192074838415,44913.652788521686,44758.42215662221,44569.74563042563,44344.57424054601,44080.85794011603,43777.727085564875,43435.5358690592,43055.77790576761,42640.909700086464,42194.12597887339,41719.12539624051,41219.89332423309,40700.51642070248,40165.03438539022,39617.328350287906,39061.04211892614,38499.53110975429,37935.83362681548,37372.65945063978,36812.39138260405,36257.09609545066,35708.541339306496,35168.217178125145,34637.3594681455,34116.97423621205,33607.86197823682,33110.64118676703,32625.770642553274,32153.570178804162,31694.239758076757,31247.876798855203,30814.49175891324,30394.02203144526,29986.344242524458,29591.285058619007,29208.63062379707,28838.134750352627,28479.525985822485,28132.513675237577,27796.79313110312,27472.050015895595,27157.964033439985,26854.21201685493,26560.470492157085,26276.417788326624,26001.73575680197,25736.1111560828,25479.236750422366,25230.812165497497,24990.544538449576,24758.148994769515,24533.34898012152,24315.876471325882,24105.472087308823,23901.885117835238,23704.873485227192,23514.203651996744,23329.650485349488,23150.99708781005,22978.034601750936,22810.561994342934,22648.385828362516,22491.3200233663,22339.185610953726,22191.810487168634,22049.029164521973,21910.682525637476,21776.617580117294,21646.687225884587,21520.75001597545,21398.669931515196,21280.316161417042,21165.562889178196,21054.2890870146,20946.378317466013,20841.71854251443,20740.201940187337,20641.724728560494,20546.18699703029,20453.492544691086,20363.548725626963,20276.266300908137,20191.559297068845,20109.344870834913,20029.543179864286,19952.077259262023,19876.87290363202,19803.858554430295,19732.96519238899,19664.1262347855,19597.27743733752,19532.356800511694,19469.30448004085,19408.06270145258,19348.575678419675,19290.789534750722,19234.652229847205,19180.113487460952,19127.124727593535,19075.63900138651,19025.610928858645,21457.535535229406,23881.946255668183,26298.43830533245,28706.82287408795,31106.830745657484,33498.097202690085,35880.15095023555,38252.40516945668,40614.14919980833,42964.53970734916,45302.590505758424,47627.160447301205,49936.938996466066,52230.42924902317,52025.3893813794,51816.42426486681,51602.528243516856,51383.17460222598,51158.13206417138,50927.35230663893,50690.900953800876,50448.91522662218,50201.577940095114,49949.101514477356,49691.718105540174,49429.673457821205,49163.2230080071,48892.62933476827,48618.16040262881,48340.08826432891,48058.68802003892,47774.23691439655,47487.01350320462,47197.29685281595,46905.365754205515,46611.49794510731,46315.96934023973,46019.053273338905,45721.01975657517,45422.13476363932,45122.65954278987,44822.84996572923,44522.955917502346,44223.22073180247,43923.88067519975,43625.16448293045,43327.29294802997,43030.478564784935,42734.92522673214,42440.827978754896,42148.37282222488,41857.736571613306,41569.08676054771,41282.58159491958,40998.36995034909,40716.59141108326,40437.376347237405
E,0.0,8.206162858976468,12.773594159402734,17.14851620377074,22.561686377347787,29.70922897299875,39.24157123056556,51.924428580881624,68.70773006606419,90.76391504334418,119.50522520388502,156.57174750210544,203.7748317977326,262.980197562169,335.92344436646056,423.9693873926433,527.8520361106981,647.4530187681721,781.6787154445203,928.4738269067759,1084.9702780310963,1247.734185716461,1413.0555542543102,1577.2281646165225,1736.7831143260987,1888.6585634683024,2030.3037543052515,2159.7250387564536,2275.4860661074795,2376.675084247748,2462.8510765700516,2533.9783441948503,2590.3568515315824,2632.553549260995,2661.3381265621874,2677.625257393911,2682.424367096481,2676.797203656828,2661.822994858908,2638.5706538623626,2608.0773145596772,2571.3323958615015,2529.2663804383137,2482.7435250780545,2432.557779283997,2379.4312633691616,2324.0147381633064,2266.8895794514483,2208.5708474666108,2149.511112795225,2090.104763680624,2030.692575474641,1971.566370964622,1912.9736409061525,1855.1220279324475,1798.1836048015687,1742.2989004263095,1687.5806450388943,1634.1172198615773,1581.9758074139158,1531.2052466503037,1481.8386029806782,1433.895467309413,1387.3840008954521,1342.3027443964236,1298.642210165137,1256.3862769277448,1215.5134055592573,1175.997693920992,1137.8097877448395,1100.9176634263204,1065.287297388311,1030.8832354500853,997.6690744191816,965.6078669433487,934.6624595350958,904.7957726242921,875.9710305120078,848.1519481946985,821.3028812024191,795.3889438464325,770.3761005973289,746.2312347105699,722.9221976775954,700.4178426023276,678.6880441800153,657.7037075828579,637.436768229884,617.8601841324937,598.947922257577,580.6749401331567,563.0171637333674,545.9514625168977,529.4556223527242,513.5083169463012,498.08907827586654,483.17826645998525,468.75703940191954,454.8073224921642,441.3117785959944,428.25377850680024,415.6173720071633,403.3872596470346,391.5487653211191,380.08780970487373,368.99088458972597,358.2450281426262,347.8378011023672,337.7572639148015,327.99195480079516,318.5308687441536,309.3634373815735,300.4795097726753,291.86933402516723,283.52353974799786,275.43312130384834,276.4746724805154,285.22658419635803,300.33559447780135,320.79949988892434,345.91203875474906,375.21477933454594,408.45650012271363,445.5600656227351,486.5964408335681,531.7652501338081,581.3811544404807,635.8652702637334,695.740859530095,761.6325552678586,818.2711607268791,868.5129499314521,914.1640012360367,956.3737390434312,995.8787487671942,1033.1543518518113,1068.5092086601449,1102.144653455181,1134.192148381906,1164.737127642707,1193.834349833137,1221.5179296806093,1247.808016983317,1272.715345726115,1296.2444148807967,1318.3957761946265,1339.1677265980707,1358.55759247039,1376.5627243649799,1393.1812781024191,1408.412831580143,1422.2588701316945,1434.723163006185,1445.8120471686802,1455.5346306707966,1463.902925386086,1470.9319173695103,1476.6395821224896,1481.0468513978747,1484.1775377210204,1486.0582224461134,1486.7181128573684,1486.1888735309344,1484.5044368775384,1481.700797479275,1477.8157945134315,1472.8888862223198,1466.9609200434484,1460.0739016628863,1452.2707659008001,1443.5951519864716,1434.091185435031
I,6.0,4.56,4.579121976462129,5.213424870367956,6.289143029864734,7.841220189305801,9.990673045108679,12.917732957271713,16.86327827444263,22.139275624228908,29.141911903025246,38.36392100076573,50.402329616398504,65.95666622623938,85.81173825378968,110.7995087133066,141.73746588096702,179.34650107271523,224.15842942546323,276.4290334596372,336.07381739060355,402.6393856139392,475.31520226523753,552.9818382294831,634.285617991732,717.7270410580845,801.7510156456431,884.829551059988,965.5308495264729,1042.571841452833,1114.853675223196,1181.481380575361,1241.7699360084232,1295.239428366338,1341.6020551047657,1380.7435280163907,1412.701103264859,1437.640067870986,1455.8301121438142,1467.6226447841811,1473.4297808444508,1473.7054599679673,1468.9289338800509,1459.5906942306806,1446.1807885987205,1429.1793868358816,1409.0494049756185,1386.2309631400212,1361.1374414672891,1334.1528991264574,1305.6306319186262,1275.892660526464,1245.2299616281634,1213.9032759195732,1182.1443491867215,1150.1574839577556,1118.1212992882424,1086.190614503599,1054.498389037399,1023.1576648059488,992.2634698888073,961.8946527492446,932.1156249765866,902.9779977347555,874.522102937145,846.7783948148348,819.7687311725286,793.5075363916606,768.0028502854447,743.2572683631728,719.2687800320448,696.031511850396,673.536383228376,651.7716820200754,630.7235673223693,610.3765065377676,590.7136534098759,571.7171733316285,553.3685217827599,535.6486812930884,518.5383618666654,502.0181693495455,486.0687457886995,470.670885416819,455.80562951095584,441.45434301405936,427.59877547834094,414.221108587952,401.30399224499274,388.83057095622013,376.78450203651084,365.14996694750124,353.9116769140911,343.05487380586897,332.5653271331962,322.4293278869543,312.63367984515514,303.16568887718995,294.0131506960005,285.16433743856356,276.60798339456863,268.33327015092533,260.3298113747693,252.58763741903184,245.09717990160576,237.849256380952,230.83505522701975,224.0461207660309,217.47433876051414,211.1119222715315,204.95139793793678,198.9855926974127,193.2076209656588,187.61087228319485,182.18899943358784,176.9359070323135,177.2784167128106,177.69057215675656,179.20404168242942,182.45094107448014,187.79509456923006,195.4283444857919,205.44017519986394,217.86725328821268,232.72810439097006,250.04700629024606,269.8702432371051,292.2771097868638,317.3874472004434,345.36701764614975,376.43164853424383,408.68006658596653,440.99650450443824,472.7437932744142,503.57408995952596,533.3123034523013,561.8844864514955,589.2740516831198,615.4952032465897,640.5770109258387,664.554053176927,687.4611017093416,709.3302798026198,730.1897216631546,750.0631296568961,768.9698558249286,786.9252767759389,803.9413197637925,820.0270529256243,835.1892869632209,849.433156884176,862.7626656840564,875.1811800982128,886.6918736805928,897.2981156578528,907.0038059939837,915.813658338632,923.7334333028406,930.770124982525,936.9321039390232,942.2292200124285,946.672868426507,950.2760226677127,953.0532375996906,955.0206262178176,956.1958133617838,956.5978695922906,956.2472283041257,955.1655889953096,953.3758094436743,950.9017893611134,947.7683479048171
A,0.0,0.0,0.5277105953331649,1.328028835143647,2.3776707941069617,3.733429751203637,5.494592654518974,7.79830175146221,10.82545417066392,14.810797881397693,20.055086546199348,26.937860170661835,35.9289456084399,47.59585842587232,62.60339167942347,81.70135724511222,105.69734117498237,135.41382774694242,171.6327897804995,215.03459418189846,266.1402238346984,325.2653860904493,392.4923385914798,467.66147139078015,550.3812245211286,640.0526270211351,735.9037701924514,837.0295910765043,942.4330244638528,1051.0645208940812,1161.8578811888246,1273.76119384955,1385.7623281633894,1496.9089283432338,1606.3231915153547,1713.2119230304093,1816.872475615573,1916.695220620553,2012.1631919652318,2102.849503703522,2188.4130835193805,2268.593196564356,2343.2031635696862,2412.1236086327194,2475.2955083196184,2532.713256342779,2584.4179077825515,2630.4907237453594,2671.047101204962,2706.230943038768,2736.2094992937436,2761.1686917898105,2781.3089195850953,2796.841331912447,2807.9845473293335,2814.961792446802,2817.998430228896,2817.319846060467,2813.1496592111635,2805.708227677507,2795.2114154169035,2781.869592496537,2765.8868405056505,2747.460337594757,2726.7798996113265,2704.0276559235535,2679.377840606385,2652.9966816671395,2625.0423728845226,2595.6651146071054,2565.0072114957557,2533.2032166951476,2500.380113282929,2466.6575250751193,2432.147949968839,2396.9570099859884,2361.1837130523954,2324.920722315035,2288.2546294741132,2251.2662291958973,2214.030792184627,2176.618334935649,2139.0938845746437,2101.5177375163644,2063.9457109570553,2026.4293864535057,1989.0163450437126,1951.7503935341228,1914.6717817205856,1877.8174104282352,1841.2210303528377,1804.9134317656026,1768.9226252076617,1733.274013351575,1697.990554247321,1663.0929162009631,1628.5996245570282,1594.5272006718722,1560.890293376045,1527.7018032298329,1494.972999878578,1462.713632813742,1430.932035842559,1399.6352255640563,1368.8289941425764,1338.5179966621165,1308.7058333360808,1279.395126837667,1250.5875950063032,1222.2841191754706,1194.484808357038,1167.1890595070065,1140.3956140874159,1114.10261112916,1088.3076369906673,1063.0077719978535,1038.1996341415022,1014.4508004349688,992.2147259362974,971.8397037979296,953.5956471308507,937.6962552205653,924.317199185483,913.6109680934203,905.7189911264301,900.7816038184933,898.9463654512572,900.3751677150733,905.2505072120064,913.7812298858255,926.2079958812403,941.7799285064689,959.9598634652451,980.3482658272987,1002.6354976576779,1026.5716738569995,1051.9474710452896,1078.5817876823874,1106.3137134156498,1134.9972281927207,1164.4976467481129,1194.6891925671455,1225.453313998532,1256.6774972224493,1288.254419238151,1320.0813392785894,1352.0596616884,1384.0946251197877,1416.095086747357,1447.973379081773,1479.6452227403283,1511.0296823716355,1542.0491555551419,1572.6293863547862,1602.6994965807537,1632.1920288788344,1661.0429966319732,1689.1919363903364,1716.5819591858203,1743.159797659318,1768.8758464491025,1793.6841937649547,1817.5426425099868,1840.4127197130472,1862.2596734004674,1883.0524563674328,1902.7636966069103,1921.3696544183363,1938.8501664498046,1955.1885771271711,1970.3716580924156,1984.3895164131661
IH,0.01,0.24904581810359946,0.40768231700272795,0.5519468874245504,0.7078181094637557,0.8918451080588683,1.1203956699807853,1.413116465275011,1.7949887686987864,2.2982453209430247,2.964521938039074,3.8473290976841725,5.014780760264277,6.552372643334029,8.56542375690966,11.180596058677022,14.545744172193608,18.82731423155422,24.20470603470351,30.86147398112095,38.97388934260427,48.69802407392534,60.15692220230121,73.4294656820496,88.54223252961131,105.46511771461643,124.11090875443597,144.33851115233153,165.9591737652349,188.74488383145606,212.43806237054966,236.76175405743888,261.4296313322889,286.1552866326322,310.6604443608694,334.6818693713713,357.9768724112618,380.3274114433652,401.5428610877909,421.461572705659,439.9513782266025,456.90920542035167,472.2599746079851,485.9549401466356,497.9696272804303,508.30149849354825,516.9674651894028,524.0013417572474,529.4513208834127,533.377532000874,535.8497294677292,536.9451436395511,536.7465165185052,535.340334081831,532.8152595992242,529.26076608314,524.7659612942891,519.4185952543954,513.3042378099854,506.505612265085,499.1020702924617,491.16919309510456,482.7785039929736,473.99727814389416,464.8884358784811,455.5105070598462,445.91765490676624,436.15974879392564,426.2824766258152,416.3274884423193,406.3325639322898,396.3317974913512,386.35579535195404,376.43188013166264,366.5842988875008,356.83443143008196,347.20099624329646,337.7002518769331,328.3461921351112,319.15073377768414,310.1238957900464,301.2739695643062,292.60767957678934,284.13033434834324,275.845967639674,267.75746996842577,259.866710642,252.17465058395837,244.68144629564208,237.38654534140164,230.28877377826743,223.38641597137777,216.67728724710904,210.1587998384357,203.82802257316055,197.68173474664547,191.71647460769347,185.92858287026027,180.31424164552698,174.86950916923166,169.5903506786014,164.47266577221018,159.51231256498932,154.70512892973045,150.04695109598578,145.5336298574614,141.16104461995488,136.92511550370077,132.82181369672367,128.8471702394944,124.99728340585933,121.26832483086501,117.65654452271843,114.15827488368264,110.76993385317785,107.48802727570266,99.32662760732272,91.91297838783228,85.1795095681535,79.0744057103534,73.55645453153393,68.59158559174308,64.15062003297304,60.20787282031464,56.740343016095636,53.72730027456157,51.150131165943,48.99235061732938,47.239714599200596,45.88039258838967,44.9051742546909,44.30769581628668,44.06450021166509,44.143898427435815,44.511169453511215,45.13152640922319,45.97172841852504,47.00087977982007,48.1907492222347,49.51581305926714,50.953146363557856,52.482237088932095,54.084767739085734,55.74439053898217,57.44651065507326,59.17808507651957,60.92744060227971,62.68411191820746,64.43869933672613,66.18274500168128,67.90862598016358,69.6094625153388,71.27903970335404,72.91174092408723,74.50249146379663,76.04671089579888,77.54027292016218,78.97947149746439,80.36099224066074,81.6818881507628,82.93955889527577,84.13173293280077,85.25645188291222,86.3120566276117,87.29717470970162,88.21070866472324,89.0518249870966,89.8199434882135,90.5147268548944,91.13607026123961,91.68409092588931,92.159117540451
IN,1.2000000000000002,2.3168332927900224,3.068263796026858,3.7714403606799998,4.552743437889785,5.495041476778459,6.682448426634687,8.217452009203335,10.231483246273129,12.895039924939496,16.42919670820326,21.118943928536414,27.32806727344912,35.514545388774216,46.244522135652375,60.20186592597602,78.18944187117069,101.11796969818806,129.97922942976726,165.80262821705657,209.5973860460067,262.28587915974,324.63587885136974,397.19983839917916,480.2680371584132,573.8399013995391,677.6149970569077,791.002693468268,913.1476958386162,1042.9676265278472,1179.1985087976411,1320.444196239267,1465.2263091412178,1612.0319234689823,1759.3569866486812,1905.7441248476011,2049.8141107439324,2190.290756410969,2326.0193782825395,2455.9792568793364,2579.2906960272867,2695.2173904245756,2803.1648527709344,2902.6756474038602,2993.4221398390214,3075.1974120088844,3147.9049203948734,3211.547395690556,3266.2154033615907,3312.075908208304,3349.361115270944,3378.357795642816,3399.3972497141317,3412.8460122419483,3419.0973632151404,3418.5636752783835,3411.669601852815,3398.8460893150677,3380.52518091425,3357.1355687741857,3329.0988426416707,3296.826379353552,3260.7168147252105,3221.154039199775,3178.5056596997547,3133.1218723159277,3085.334693438831,3035.4575004283247,2983.784836717945,2930.5924401976226,2876.137457682182,2820.6588121563373,2764.3776932182077,2707.4981446724887,2650.2077265185576,2592.678231618873,2535.066440110818,2477.5148971406784,2420.152701757956,2363.0962968223903,2306.4502515586655,2250.308029960532,2194.752739613783,2139.8578566933925,2085.6879239112645,2032.2992190640266,1979.7403925710346,1928.053073016101,1877.2724402263345,1827.4277658506128,1778.5429217502883,1730.6368567962697,1683.7240428891268,1637.8148911908115,1592.9161396854786,1549.0312132793924,1506.1605577118464,1464.3019485855123,1423.4507768401074,1383.6003119915767,1344.7419444434247,1306.8654081502527,1269.9589848783708,1234.0096912666077,1199.0034498438763,1164.925245110098,1131.7592657349692,1099.48903387574,1068.0975225615084,1037.5672620381315,1007.8804359152847,979.0189679058459,950.9645998979615,923.6989620521204,897.2036355694682,871.4602087335744,846.4503267859609,823.2422713821912,801.7250950244426,782.0018731602705,764.2949606895211,748.8840669219279,736.0678842124917,726.1423007416576,719.3900313004991,716.0779020929052,716.4591023318745,720.7785306529967,729.2799717586562,742.2142829609505,759.8480881917828,782.4726983363754,809.9789801516164,842.042210478749,878.2327374858579,918.0811180271767,961.1154257693241,1006.881652051331,1054.953936095245,1104.9387724751903,1156.4757418475276,1209.2363196348501,1262.9217041910993,1317.2602271503004,1372.0046751239663,1426.9297084663824,1481.829475236999,1536.5154655070612,1590.8146195902957,1644.5676854314052,1697.6278101729954,1749.8593456830195,1801.136845602278,1851.3442310524974,1900.374102781262,1948.127178749971,1994.5118377130184,2039.44375101915,2082.8455865861943,2124.646770696692,2164.7832948985324,2203.19755685112,2239.838225422775,2274.6601217134403,2307.624108946083,2338.6969853401424,2367.8513751519645,2395.0656140420833,2420.323625809805,2443.6147883246035,2464.9337871845346,2484.2804562477922
D,0.01,0.010240015229425253,0.01621749414637878,0.02600249063118163,0.03925005651275741,0.05623876910618664,0.07764440992844053,0.10453561230619036,0.1384525595679488,0.18153502368144797,0.23669641147961343,0.3078494527890778,0.4001912103945897,0.5205535858638073,0.6778205081907642,0.8834037230046827,1.1517550558181273,1.500875068283136,1.9527592827579179,2.533709089966935,3.274431465764957,4.209864164980916,5.3786909070468845,6.822548655437127,8.584967660662215,10.710116086104092,13.24143952856759,16.22029035245485,19.68463443936748,23.667907356016308,28.198072015581275,33.296909043433644,38.9795517153558,45.254261009633666,52.12242368687169,59.57874746953421,67.61162203569843,76.20361215177078,85.33204924319998,94.96968943600584,105.08540904269351,115.64491214079494,126.61142891734252,137.9463875327325,149.6100461776955,161.56207561154753,173.76208568936042,186.170092165643,198.74692239174362,211.45456041687717,224.25643348822368,237.11764306378936,250.0051442477316,262.88787807827106,275.73686138879526,288.52523906619365,301.2283034859166,313.82348574537787,326.2903230761505,338.61040651644237,350.76731258974064,362.74652238052704,374.53533103726085,386.12275037700624,397.4994069230715,408.65743738252354,419.59038326828176,430.2930860930036,440.76158431028705,450.9930129530181,460.98550671847033,470.7381070739863,480.2506738043273,489.5238012904448,498.55873969772284,507.3573211578408,515.9218909504929,524.255243627494,532.3605639706147,540.2413726342364,547.9014762931253,555.3449220929554,562.5759561854387,569.5989861199602,576.4185468584893,583.039270179396,589.4658572378758,595.7030540553483,601.7556297168625,607.6283570637376,613.325995677996,618.8532769652412,624.2148911532267,629.4154760342124,634.4596072901081,639.3517902502274,644.0964529420672,648.6979403058239,653.1605094532556,657.4883258609748,661.6854603972482,665.7558870898915,669.7034815508415,673.5320199804854,677.2451786818186,680.8465340210049,684.3395627769378,687.7276428279745,691.0140541291445,694.2019799378543,697.2945082504369,700.294633415856,703.2052578964856,706.0291941491859,708.7691666028857,711.4278137116047,713.5575369123081,715.5255535242453,717.3466791647431,719.0343906461952,720.6011381313939,722.0585552200477,723.4176004542957,724.6886542384841,725.8815880643281,727.0058176925014,728.0703481412033,729.0838156298541,730.054529749475,730.990517865793,731.8995729394547,732.7893054414435,733.6671997534082,734.5402754885082,735.4149243869317,736.2968502411707,737.1910675908886,738.1019323548147,739.0331882970585,739.9880198190347,740.9691056064175,741.9786701198769,743.0185314029054,744.0901445637195,745.1946408024999,746.3328621434475,747.5053921819549,748.7125832254497,749.9545802259647,751.2313418940207,752.542659359684,753.888172715389,755.2673857409212,756.6796790765382,758.1243220771154,759.6004835492547,761.1072415448829,762.6435923591309,764.2084588572015,765.8006982344067,767.4191092954427,769.062439323096,770.7293905927735,772.4186265773448,774.128777876603,775.8584478970438,777.606218300457,779.3706542338986,781.1503093488079,782.943730613241,784.7494629182767,786.5660534775157
R,0.0,0.08388087387695324,0.2622363928240353,0.5251079594285062,0.8790292165919953,1.3402166254465948,1.934083508327734,2.697013165093952,3.6793806571423238,4.9496899148110085,6.599953191723873,8.752508089010188,11.568446770922115,15.257731329331286,20.09087077788288,26.41172431906441,34.6505853085378,45.336252868126195,59.10543048625229,76.70764859866767,99.00410483002508,126.95936941288761,161.62571284177943,204.1206941531476,255.59940957183392,317.2233090191218,390.12769381425596,475.38993874376513,574.0002055710584,686.8360167638649,814.6416140798556,958.0125952246082,1117.385941467954,1293.0352403141255,1485.0706766706019,1693.4432105642754,1917.9522707070394,2158.256259700016,2413.8851762064496,2684.254700392103,2968.681151012866,3266.39679706717,3576.565087011517,3898.2954388985504,4230.657311645304,4572.693348424948,4923.431446359615,5281.8956615252555,5647.115904605374,6018.136420616414,6394.023076527474,6773.869504040435,7156.802162104166,7541.984395756647,7928.619575452733,8315.953404926162,8703.275486568591,9089.920231925105,9475.267201762843,9858.74095574494,10239.810486437307,10617.988306521987,10992.829251955407,11363.929057604784,11730.922755784284,12093.482942216662,12451.317948353584,12804.169953757872,13151.813067419762,13494.051402464736,13830.7171647162,14161.668771994988,14486.789017854075,14805.983290640095,15119.177856318733,15426.318211371841,15727.367510242533,16022.3050702425,16311.124955516116,16593.834640552315,16870.453752822967,17141.012893382394,17405.552533665494,17664.12198625208,17916.77844700504,18163.58610572353,18404.615322265985,18639.94186497804,18869.64620819708,19093.812885587788,19312.52989608361,19525.88815926015,19733.981017041602,19936.903778735294,20134.753306497478,20327.62763845182,20515.625646807388,20698.846728452518,20877.390525632625,21051.356674451814,21220.844579068773,21385.953209585532,21546.780921752455,21703.42529673348,21855.98299929175,22004.549652866957,22149.219730121575,22290.086457633948,22427.241733511342,22560.776056786013,22690.7784675421,22817.3364968005,22940.536125263563,23060.461750090995,23177.196158943585,23290.820510591922,23401.414321443837,23508.69962221385,23612.89706356305,23714.232919445447,23812.95083875993,23909.317734123335,24003.626018345214,24096.193748272774,24187.363752681085,24277.502468577415,24366.9989584455,24456.264405258862,24545.732263193946,24635.859164672638,24727.126636871904,24820.04365413215,24915.10889071861,25012.790295555784,25113.51506791737,25217.665764627443,25325.579927709154,25437.551645165233,25553.834089130964,25674.642464612072,25800.157040870123,25930.526083459146,26065.868593381172,26206.27681277347,26351.818487580713,26502.53889524359,26658.46265478681,26819.5953410577,26985.924926260108,27157.42307158697,27334.04629044221,27515.737002926147,27702.42449922202,27894.025827434663,28090.44661939612,28291.581866023218,28497.31665201961,28707.52685807326,28922.079837214278,29140.835070666053,29363.64480733968,29590.354690081203,29820.804370874994,30054.828116426204,30292.255404882173,30532.911513897576,30776.618099792668,31023.193767189194,31272.454628225918,31524.214850247186,31778.287190715047,32034.48351801083
G,6.0,11.567609882310645,15.779982817745822,20.481514786644304,26.481111706146972,34.3919542658939,44.890678675894414,58.82039903851859,77.25311480911661,101.54069040956296,133.35678046745056,174.72125692866712,227.99273689428347,295.8125136324162,380.98676414715726,486.30560987972166,614.316387860207,767.087722898484,946.0105039391112,1151.674755360367,1383.8401695006526,1641.493377905549,1922.9677236504867,2226.095690305501,2548.3678634780426,2887.0803001480645,3239.460338228566,3602.7671751557787,3974.367591335818,4351.789386680178,4732.756020832667,5115.206105065482,5497.301142980569,5877.424482712568,6254.173955211017,6626.350200525952,6992.942259584809,7353.1116448353605,7706.175800362313,8051.591616185148,8388.93946558218,8717.90808099942,9038.280466191045,9349.920953180694,9652.76344675135,9946.800851649677,10232.075644521039,10508.6715304912,10776.706110624296,11036.324479091618,11287.693666103083,11530.997843170106,11766.434210068748,11994.209487179302,12214.536942107155,12427.633885205507,12633.719574506787,12833.013476401968,13025.73383403094,13212.096500662268,13392.314000285878,13566.594782186678,13735.142640400783,13898.156272684239,14055.82895696234,14208.348326198193,14355.89622524787,14498.648635584628,14636.775655804671,14770.4415275999,14899.804698425976,15025.017913432184,15146.228330376432,15263.577652245953,15377.20227316134,15487.233433876134,15593.797383812058,15697.015547105178,15797.004690593245,15893.877092060071,15987.740707378798,16078.699335470505,16166.852780225361,16252.297008726599,16335.12430527857,16415.423420873918,16493.27971784536,16568.775309538454,16641.989194915986,16712.997388064803,16781.873042624433,16848.686571195372,16913.50575981521,16976.39587761425,17037.419781779932,17096.638017972382,17154.108916342462,17209.888683309655,17264.031489260327,17316.589552328216,17367.613218418443,17417.15103763456,17465.24983726533,17511.95479148421,17557.309487910305,17601.35599117486,17644.134903632355,17685.685423350023,17726.045399504404,17765.251385308107,17803.33868858472,17840.341420104523,17876.292539788494,17911.223900883117,17945.166292203612,17978.1494785385,18016.230587774557,18059.684253029372,18108.638575729576,18163.276210208405,18223.844605116625,18290.663518478465,18364.13108745172,18444.729471693976,18533.03084537074,18629.70430325866,18735.524076324775,18851.37931953591,18978.285632865667,19117.39839640441,19259.174311378003,19404.295682074688,19553.119867258385,19705.803780598286,19862.380207456474,20022.804624004195,20186.983930358623,20354.794092598535,20526.090990610042,20700.71711438651,20878.505734393097,21059.283545292663,21242.872396148487,21429.090481900384,21617.753223768865,21808.67397539394,22001.664635465506,22196.53621309133,22393.099370987893,22591.16495870644,22790.54454038735,22991.05091702675,23192.498640731817,23394.704517182156,23597.48809203209,23800.672116985323,24004.08299156092,24207.551177026886,24410.911579526506,24614.00390001216,24816.672949197007,25018.7689263146,25220.14766102486,25420.67081831178,25620.206066677874,25818.627210348946,26015.81428655871,26211.653629286102,26406.037901070245,26598.866094730514,26790.043506975435,26979.48168599691
