series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,22191.60153786678,22181.172536178772,22173.602421692052,22161.99500203792,22145.019276064606,22120.76343232585,22087.17665607222,22042.36183213516,21984.9054870417,21914.10419570446,21830.01390930006,21733.346984899592,21625.2931524454,21507.332130939143,21381.074666587378,21248.143474998717,21110.092102316125,20968.35469023442,20824.218894076304,20678.81517417597,20533.117099671348,20387.948656145913,20243.99566958472,20101.819328820435,19961.870438375572,19824.503506944166,19689.990114830827,19558.531240702592,19430.268390882196,19305.29348357705,19183.65751117852,19065.37804735802,18950.44569037066,18838.829545728197,18730.4818545145,18625.341871149238,18523.339088515004,18424.395900550313,18328.429783701322,18235.355069703674,18145.0843734747,18057.52973170651,17972.603500213787,17890.21905127708,17810.291306148214,17732.737132529866,17657.47563216479,17584.428339618033,17513.519349848742,17444.67538918603,17377.82584178694,17312.9027415083,17249.84073731663,17188.577038844727,17129.05134743865,17071.20577698738,17014.98476795736,16960.334997337242,16907.20528660997,16855.546509389333,16805.311499967964,16756.45496370863,16708.933389957525,16662.704967956226,16617.729506069063,16573.968354516983,16531.384331711488,16489.941654207327,16449.605870236108,16410.343796741206,16372.123459804217,16334.914038332472,16298.685810863613,16263.410105335448,16229.05925166586,16195.606536987496,16163.026163384253,16131.293207980832,16100.383585242029,16070.27401134472,16040.941970492353,16012.365683048802,15984.524075375637,15957.396751263956,15930.963964858885,15905.206594981535,15880.106120759629,15855.6445984841,15831.804639614713,15808.569389863145,15785.922509287042,15763.848153333267,15742.330954772948,15721.356006475004,15700.908844968606,15680.975434748521,15661.542153280525,15642.595776667033,15624.123465935894,15606.112753917794,15588.551532680085,15571.428041487025,18764.961671221146,21952.8144949905,25134.266144798254,28308.60351903423,31474.913115757063,34631.997857227725,37778.29779425763,40911.805883723944,44029.9702925878,47129.57622281176,50206.602609906695,53256.05222984695,56271.75816819315,59246.17589352441,58959.94803157225,58644.25792134076,58293.64011142432,57905.84088765789,57480.22086001907,57017.18003395342,56517.9287276664,55984.36323178172,55418.96272778763,54824.68252177177,54204.84042348876,53563.000621103005,52902.861141013964,52228.15034618354,51542.53641421926,50849.55206087014,50152.53527697561,49454.58566985952,48758.53517421439,48066.93139273462,47382.03158546436,46705.80528390625,46039.94360030405,45385.8734826036,44744.77539109071,44117.60311407722,43505.10467704193,42907.8435195778,42326.219310247114,41760.48793795559,41210.78035943765,40677.12009736284,40159.43927490141,39657.59314327712,39171.373111961126,38700.51832969015,38244.725891149006,37803.65976135866,37376.9585196381,36964.242029215646,36565.11713860179,36179.18251787654,35806.03272802497,35445.2616151092,35096.46511395666,34759.243538597075,34433.203429206194,34117.959018034446,33813.13336986458,33518.359246051325,33233.2797352031,32957.54868809597,32690.83098946522,32432.802694886443,32183.15105701203,31941.57446193823,31707.782293408534,31481.494739873382,31262.442557087932,31050.36679690247
E,0.0,10.429001688007268,14.870415668323126,22.016710621959824,32.3874234086827,46.927040124834214,66.43570434101173,91.31981697576983,121.38021697650154,155.76744322078815,193.1274966589521,231.8561720617345,270.35315289740544,307.208228534442,341.30322432587354,371.84344861677187,398.34178671433096,420.5766627817369,438.53946010533065,452.3813419740669,462.3650138864671,468.82395324596405,472.1297538333646,472.6671684476429,470.8159083582128,466.93806728215577,461.3700392108459,454.417901575829,446.3553809234761,437.42367395158107,427.832544164635,417.7622447357475,407.3659283023818,396.77229445413076,386.08829733159007,375.40179149737565,364.78403668239616,354.2920136423671,343.9705263986465,333.85408247670256,323.96855396266506,314.3326295420558,304.9590721721604,295.8557994572181,287.02680474891963,278.4729369425901,270.192556224888,262.18208190417903,254.4364471022139,246.94947363426053,239.71417894307422,232.7230255387915,225.96812206882393,219.44138392007875,213.13466015013105,207.03983255636373,201.14889181947387,195.4539948937514,189.947507152899,184.62203222766496,179.47043198073288,174.4858386458448,169.66166080319667,164.99158456353558,160.46957108163704,156.08985130922466,151.84691872195077,147.73552060952647,143.7506483978866,139.88752737342259,136.14160609838547,132.5085457406153,128.9842094872892,125.56465216926875,122.24611018807539,119.02499181001657,115.89786787025443,112.86146291259789,109.91264677762206,107.04842664164516,104.26593950151909,101.56244509461409,98.93531923939483,96.38204757925695,93.90021971055056,91.487523674736,89.14174079422232,86.86074083148416,84.64247745142535,82.48498396756564,80.38636935339954,78.3448145011555,76.35856871112864,74.42594639573457,72.5453239834124,70.71513700847302,68.93387737392834,67.20009077524278,65.51237427380897,63.869374009765906,62.26978304454437,60.7123393242424,59.195823755603286,63.81506882232651,73.44971433063222,87.30824175822418,105.03698847067972,126.67196642156985,152.60125542795174,183.5436052960124,220.5469308061086,265.0077373030727,318.70984497997483,383.8780875084799,463.239538872494,560.0807678422356,678.2843994417283,790.4891898406978,903.960242804927,1020.5713937298785,1140.0200032497332,1261.0548283404648,1381.989686125336,1500.9582761724191,1616.0712973147806,1725.5301141362058,1827.7131781783544,1921.2390271105985,2005.0067990664625,2078.215554176949,2140.3648198881424,2191.2397272708204,2230.8845929841054,2259.5688222049594,2277.7486711886017,2286.027851311789,2285.1193031885114,2275.809813790073,2258.928553255254,2235.3201049791246,2205.822164998279,2171.247792512288,2132.3718917938913,2089.921481719849,2044.5692465345805,1996.9298448657269,1947.5584699239475,1896.9511910215797,1845.546656176533,1793.7287909478653,1741.830184979498,1690.1359117566194,1638.8875767707798,1588.2874335298973,1538.5024451914849,1489.6682020564967,1441.8926320534076,1395.259463162634,1349.831414065415,1305.6531027615592,1262.7536730856286,1221.1491465195272,1180.8445119545502,1141.835569539934,1104.1105468478186,1067.65150660673,1032.4355654729407,998.4359429381864,965.6228586874844,933.9642956600161,903.426644836424,873.9752464592941,845.5748410512033,818.189942270995,791.7851423751465,766.325359848068
I,5.0,3.8,5.05591941556834,6.933673137556411,9.846295650012877,14.215691421730131,20.55884205309257,29.434982690814756,41.3536122745363,56.66054957237053,75.44203587560372,97.48215322192297,122.28333123006706,149.13475203990143,177.20304780163914,205.62241939293585,233.56966366249003,260.3178876834094,285.26859295198653,307.9651294137442,328.0918659610227,345.4635326229794,360.0086455393061,371.7501217016191,380.7853581681517,387.26730884430935,391.38748860638503,393.36137636100796,393.41636165005303,391.7821611868071,388.6834982215976,384.33476682590623,378.9363764615012,372.6724747871144,365.7097673356742,358.1971833087008,350.26617158812263,342.0314463771519,333.5920352939556,325.0325129242823,316.42432917435167,307.82716410969795,299.290259473946,290.85369208060246,282.54956617284535,274.40311108990767,266.4336775929644,258.655631385774,251.079146070116,243.7109003105503,236.55468560750663,229.61193200845787,222.8821595005071,216.36336286597816,210.05233755770792,203.94495374997246,198.0363852111,192.32129907492003,186.79401199701778,181.44861759451214,176.27908950275827,171.2793638507039,166.44340446556953,161.76525367053532,157.23907113712642,152.85916289614192,148.620002295229,144.51624441476653,140.54273521338044,136.69451646676396,132.9668273851151,129.35510364212556,125.85497441893915,122.46225795695273,119.17295602111521,115.98324759811395,112.88948208939647,109.88817220548351,106.97598672383927,104.14974323624048,101.40640098188639,98.74305383834492,96.15692352291987,93.64535304136814,91.20580040843052,88.83583265480314,86.53312012749757,84.29543108461908,82.12062658110385,80.00665563862206,77.95155069044674,75.95342329041868,74.01046007405292,72.12091895920258,70.28312557342176,68.49546989516276,66.75640309614084,65.06443457254456,63.41812915322016,61.81610447348025,60.25702850375245,58.739617222873406,57.26263242643079,57.60270988694108,58.831948570159994,61.807127418209035,67.04146259596536,74.86741488219641,85.55546231545303,99.40023746935262,116.78421801765478,138.2277961080224,164.4329236647893,196.32568764861955,235.10115164075734,282.2715551149757,339.716343047446,409.72934186957275,488.4373818544542,574.28683085283,666.4382147478029,764.1645592095521,866.6306923833752,972.8254403586539,1081.5609615588255,1191.5048807313303,1301.2293367616762,1409.2677465285642,1514.172803674684,1614.5707802391146,1709.2084982446404,1796.9905997861579,1877.005939644158,1948.5429714554652,2011.094830998621,2064.3554087376756,2108.2080536205904,2142.708691081818,2168.065113405115,2184.6140570456582,2192.7974633693543,2193.13906406263,2186.222169435197,2172.6692878637946,2153.1239811026853,2128.2351703530685,2098.643954367024,2064.9728826516266,2027.8175410626377,1987.740249541303,1945.2656377462895,1900.8778491455641,1855.0191233502462,1808.089516182829,1760.4475338499026,1712.4114789109376,1664.2613293483232,1616.2409963135601,1568.560829858893,1521.4002643419676,1474.9105156914422,1429.2172610554344,1384.4232474102025,1340.6107894995127,1297.8441291103347,1256.1716373295385,1215.6278492636843,1176.2353269489208,1138.0063510409368,1100.9444455585972,1065.0457426483513,1030.3001962115395,996.6926544463033,964.2038020335664,932.8109829575496,902.4889148929416
A,0.0,0.0,0.9607810908338409,2.2923001659729523,4.228917280451977,7.043480884118364,11.084937113626221,16.761988200920285,24.504428336097327,34.70651205188096,47.668466335440044,63.55377072324394,82.37157673142892,103.98323922634293,128.12574196630777,154.44357652172744,182.5222431220311,211.91894611153214,242.18818878899654,272.9015004988014,303.66147546449236,334.1108061192506,363.937199102428,392.87508619659377,420.7049676081017,447.2511047747274,472.37814688367513,495.98714775142656,518.0113166984312,538.4117519747699,557.1733283616293,574.3008502990625,589.8155360340118,603.7518644069924,616.1547916694847,627.0773290685938,636.5784610815527,644.7213776728308,651.5719906113076,657.1977028055732,661.6664000844638,665.0456363326941,667.4019849914275,668.800532363015,669.3044907140724,668.9749117116402,667.870483161317,666.0473942872097,663.5592568700472,660.4570714286473,656.7892292902911,652.6015428548488,647.9372976282132,642.837320698139,637.3400612666726,631.4816796549305,625.2961418745215,618.8153174308987,612.0690785017097,605.0853990307323,597.8904526068735,590.5087082682109,582.9630235922014,575.2747346127699,567.4637422498001,559.5485950523733,551.5465681488847,543.4737383691221,535.3450555590573,527.1744101514662,518.9746970870598,510.757876203655,502.5350292267696,494.31641350532664,486.1115126420631,477.92908417073676,469.7772044320824,461.6633107983332,453.59424139250746,445.57627244397116,437.61515341636226,429.71614003805223,421.8840253591366,414.1231689526406,406.43752437132133,398.8306649652377,391.30580815920183,383.8658382833795,376.5133280446962,369.25055872135283,362.07953915767445,355.00202363170814,348.01952866345175,341.1333488273299,334.34457162852925,327.65409149904957,321.06262296581235,314.57071303988084,308.1787528727721,301.886988722971,295.6955322730745,289.6043703354933,283.61337398229927,277.72230713262684,272.4924350324711,268.35935813495155,265.6683335245807,264.7182265165676,265.7992654468849,269.2258217176647,275.3659073425015,284.6693539390955,297.6966541620398,315.15021698750746,337.9093198208119,367.0693030963734,403.98447171322414,450.3126486709251,505.1246650348736,568.1978227980801,639.4909606324786,718.9366827413731,806.3550172793197,901.4178501718595,1003.6382573141109,1112.3747380087398,1226.8457506928833,1346.151628866857,1469.3014242404759,1595.2424085729363,1722.8901754526091,1851.157588243512,1978.9812007831763,2105.3441874674168,2229.29521490865,2349.9630360696246,2466.5668712441156,2578.4228522046783,2684.946948905088,2785.654880540233,2880.1595455364654,2968.166499878294,3049.4679811154538,3123.9359260436,3191.5143712496174,3252.211563493461,3306.0920456394865,3353.268926507646,3393.8964913933514,3428.1632650204438,3456.285600608682,3478.5018373668963,3495.06704358488,3506.2483429424346,3512.3208069571438,3513.563885915828,3510.2583434713565,3502.6836556872454,3491.1158330994126,3475.8256238368404,3457.077056576415,3435.1262837497247,3410.2206876844175,3382.5982150211,3352.4869076197524,3320.104601120531,3285.6587652508365,3249.346462800506,3211.354406869549,3171.8590984958737,3131.0270290755584,3089.014934087928,3045.97008653204,3002.030620176155,2957.3258742269436,2911.9767523528285
IH,5.0,4.988602010877867,4.9296859241518245,4.923497562500682,4.9926809911708645,5.175444272799016,5.525256227251547,6.114004298210146,7.032905963017596,8.389702018345652,10.30141077403804,12.883552704511645,16.23812740649201,20.44291915952641,25.543990840700427,31.552123093190342,38.443008794020884,46.160440389548384,54.621511041816234,63.72287924048523,73.34730671053278,83.36988671974748,93.66358274348774,104.10386995587041,114.57240507023457,124.95974418881381,135.16718881403992,145.10787397617938,154.70722647774926,163.90292162773966,172.6444584665426,180.89246012482516,188.61779033431267,195.80056107490597,202.42909109034645,208.49886122450934,214.01150055743418,218.9738272475887,223.39695975257126,227.29550755079114,230.68684542121605,233.59047154039544,236.02744691243726,238.01991176041105,239.59067330019946,240.76285863749726,241.5596262468409,242.00392950222425,242.11832594637028,241.92482634223896,241.44477799316687,240.69877730710806,239.70660708607062,238.48719452263398,237.05858636658036,235.43793817648256,233.64151498776755,231.684701107439,229.5820170855408,227.3471422153242,224.99294117970805,222.53149369340545,219.9741261908075,217.3314447823033,214.61336884912734,211.82916477192597,208.9874793937304,206.096372906432,203.16335092346566,200.1953955622939,197.19899541028866,194.18017428836532,191.1445187596612,188.0972043569167,185.0430205230854,181.98639427599684,178.93141262041473,175.8818437402429,172.84115701050615,169.81254187354693,166.79892562703938,163.80299017325717,160.82718777982714,157.8737559021793,154.9447311172582,152.0419622169438,149.16712250816687,146.3217213649945,143.50711507608946,140.72451702897285,137.9750072704961,135.25954148089505,132.5789593967832,129.93399271646834,127.32527251906218,124.75333622700758,122.21863413988073,119.72153556564147,117.26233457390515,114.84125539429589,112.458457481512,110.11404026738839,107.80804761897542,104.24928730517992,100.8279704323681,97.54686706951462,94.41631345489614,91.4508503213004,88.66744579920899,86.08484881025119,83.7237380712625,81.6074356957738,79.76304211939792,78.22291892255153,77.02649683181471,76.22241690987428,75.87102241252238,76.04720445666182,76.84356258850677,78.3145226042809,80.49854513495205,83.42512247107088,87.11612447345316,91.58511774121116,96.83610343462055,102.86229680562327,109.6452405172309,117.15439057636279,125.34722611367255,134.16987428322685,143.55819772757135,153.43926151288315,163.73307834531394,174.35452417251798,185.21531919446113,196.22597957106794,207.29766025976014,218.34382712170347,229.28171473463635,240.03354373615883,250.52748696549918,260.69838657962885,270.488234455119,279.8464355849522,288.72987905990607,297.1028439190153,304.9367680471398,312.2099077821124,318.9069143395122,325.0183508994303,330.54017150628,335.47318003668977,339.82248456789887,343.5969596598244,346.80872643812495,349.47265799001707,351.60591548963674,353.22751866530757,354.3579527020783,355.0188124237558,355.2324835970495,355.02186042020355,354.41009767185886,353.4203955751595,352.0758151507648,350.39912166587277,348.41265371239353,346.13821544640723,343.5969895759838,340.8094687808506,337.7954033731392,334.57376315355685,331.1627115737443,327.57959047692714,323.8409138502815,319.9623691799959
IN,1.0,1.8569739486286165,2.351378297256739,3.026253827233409,3.9801553193879604,5.380148550213669,7.453785431631161,10.499468344193927,14.884767383587985,21.0265803340391,29.35134148949241,40.241742188917996,53.98255534771644,70.7183098594088,90.43069964853987,112.9373633153855,137.90886206667776,164.8982348086581,193.3770689425464,222.7728289363195,252.50353674347392,282.00732611795036,310.7656383300938,338.31978528569425,364.281266635791,388.33662711393805,410.24783450381204,429.849204372348,447.0418452580419,461.7864876630178,474.09542199327774,484.024125456649,491.66301938927865,497.12967441299844,500.56167501958873,502.1102686408261,501.9348562258443,500.1983300118233,497.06322724310246,492.688643627396,487.2278349587033,480.8264274412022,473.62115495121765,465.73904320738006,457.29696530406284,448.4014992870753,439.14902563301825,429.6260100517301,419.9094245447436,410.06726683250224,400.15914492290403,390.23689962593323,380.3452431747167,370.5223967856498,360.800714001933,351.2072800578023,341.7644803282457,332.4905332501239,323.399984975977,314.50416451070186,305.8115992397826,297.3283916375002,289.05855859112506,281.0043352338467,273.16644548121616,265.5443416443068,258.1364155741364,250.94018379845096,243.95244906230263,237.16944059321904,230.58693529256382,224.20036191686273,218.0048901642839,211.99550642822206,206.16707782670727,200.51440596659967,195.03227175774114,189.71547245612015,184.55885198776156,179.55732548708428,174.70589887510846,169.99968420409076,165.4339114056665,161.00393699897472,156.70525024303802,152.53347715329787,148.48438274507518,144.55387181622942,140.73798853683283,137.03291507467938,133.4349694513623,129.9406027939621,126.5463961216081,123.24905678386612,120.04541464866286,116.93241812090852,113.90713005879992,110.96672364267133,108.10847824094942,105.32977530902134,102.62809434943304,100.00100895561434,97.44618295611315,94.96136667197304,92.89995934143886,91.3792346983028,90.67104906570745,91.11101946333142,93.05325308950914,96.85530619594527,102.88252169024346,111.5244844612882,123.21913703916542,138.48217514802207,157.94075398100406,182.3713419166334,212.74180002199202,250.25744901269522,296.4099826280487,351.70310959658934,416.2577687465183,490.00970667960195,572.7584650414791,664.1652218737369,763.7373808026683,870.8152312535052,984.5669433995243,1103.9940885266333,1227.9477226130323,1355.1537692921443,1484.245632717065,1613.8015402532508,1742.3839982110032,1868.5788829030316,1991.0320178965535,2108.481536422536,2219.784829626088,2323.9393812746875,2420.0972461608767,2507.5733157887507,2585.8478173163703,2654.56370723217,2713.5197548854976,2762.6601729130202,2802.0616546730466,2831.918636726533,2852.5275303811195,2864.2705721559487,2867.5998386915553,2863.0218650628135,2851.083202621206,2832.357157568275,2807.431867076922,2776.8997973047685,2741.348687478838,2701.353916046596,2657.4722278600157,2610.236734349749,2560.1530803538817,2507.6966603363608,2453.3107618396393,2397.4055139250836,2340.357521943484,2282.510076264632,2224.173830741009,2165.627855988626,2107.1209824726056,2048.873358440496,1991.0781576125107,1933.9033809655716,1877.4937057640172,1821.972343083634,1767.4428723868223,1713.9910282141,1661.686419769373,1610.5841691238184
D,0.01,0.10603649488575594,0.20185406518670473,0.2965400165953427,0.3911071062915684,0.48700302278652674,0.5864093282737622,0.6925345765559491,0.8099680850592588,0.9450512125691272,1.1061947275647008,1.304057004188096,1.551515252871536,1.8634058207971005,2.2560590810598566,2.7466901502068013,3.3527212118215846,4.0911075753095965,4.977724954788617,6.026856647952546,7.250801041209447,8.659604690367457,10.260915030284874,12.059939467310182,14.059493622231052,16.26012006094632,18.6602592276892,21.25645583514151,24.043586154540762,27.015094107424733,30.16322652635731,33.47926025687256,36.95371582120247,40.57655411256323,44.3373540290229,48.22547010326815,52.230170067202856,56.340752942958254,60.54664871107374,64.83750090762798,69.20323367731936,73.63410488742052,78.12074691251063,82.65419665217149,87.22591625986885,91.82780595408273,96.45221016252673,101.09191812465869,105.74015995225334,110.39059902655261,115.03732149610337,119.67482353349003,124.29799691266238,128.90211338176306,133.4828082291813,138.03606337262502,142.55819024174477,147.04581267358938,151.49584999619188,155.9055004381313,160.27222497026193,164.5937316592492,168.86796059045045,173.09306939943488,177.2674194365048,181.38956257648363,185.45822867633822,189.47231367553482,193.4308683280551,197.333087550442,201.17830036685604,204.96596042969531,208.69563709268726,212.36700701234776,215.97984625319737,219.5340228720194,223.02948995665218,226.46627909525648,229.84449425262792,233.16430603088546,236.42594629272068,239.62970312630682,242.77591613191592,245.8649720112575,248.89730044151645,251.87337021701993,254.79368564239348,257.6587831619692,260.4692282110781,263.225612275693,265.92855014768367,268.5786773637027,271.1766478164386,273.72313152765224,276.21881257305245,278.6643871496733,281.0605617769825,283.40805162348624,285.70757895109915,287.95987167001886,290.16566199728845,292.3256852126451,294.4406785056429,296.0247343978971,297.5565003603298,299.0379958905328,300.4712811875499,301.8585683238659,303.20228302330185,304.50510032749577,305.7699707615995,307.0001486893369,308.1992311532224,309.3712133905773,310.5205661371043,311.65233949596677,312.772298268012,313.88709389559506,315.00447821865396,316.13356366995845,317.2842623767825,318.46705157995575,319.69284185935476,320.9728651352631,322.31855266606317,323.7413945003823,325.25278099651496,326.8638313135821,328.5852158186779,330.4269801070438,332.39837820408104,334.5077217458124,336.7622507134609,339.16802981101466,341.72987298929735,344.4512970776238,347.3345040924792,350.3803906235621,353.58858178858407,356.95748660814985,360.48437126742635,364.1654465736216,367.9959659502653,371.97033049017784,376.0821978786069,380.3245923593152,384.69001331730084,389.17054046586037,393.7579340321579,398.44372871907683,403.21932057148285,408.0760461858058,413.00525397007544,417.99836738682825,423.04694029516435,428.1427046535088,433.27761095500625,438.4438618470663,443.6339394396561,448.8406268376946,454.0570244453064,459.2765615873829,464.4930039801183,469.7004575597959,474.8933691505174,480.06652441885933,485.21504352827895,490.3343748698465,495.4202872096199,500.46886055752304,505.47647602855307,510.4398049349511,515.3557973179145,520.2216700996689,525.0348950113299,529.7931864289664
R,0.0,0.25838754560776056,0.6390817134047311,1.1275604970403212,1.7656820461718183,2.61929726444417,3.7899472996668777,5.426910645150592,7.740151806278129,11.011503752321696,15.60068270562459,21.9431050626645,30.538126555393525,41.928552287214444,56.67410761527666,75.32244177783988,98.38114997927602,126.29356828215903,159.4200970050034,198.02582697943402,242.27443838822583,292.2277722046018,347.8501337030858,409.01623799160797,475.52170002847856,547.0950586577175,623.4104657894978,704.1003372922495,788.7674298222855,876.9959637783852,968.3615489542143,1062.4397828096937,1158.8134811534267,1257.0785688898736,1356.8487068765703,1457.7587628742658,1559.46725314922,1661.6578894217425,1764.040366154795,1866.350517870729,1968.3499671133561,2069.8253723067996,2170.5873722392876,2270.4693110688945,2369.3258152185913,2467.031281714113,2563.4783266804257,2658.5762329929626,2752.2494275322824,2844.4360111059855,2935.086357826783,3024.1617954898393,3111.6333741791445,3197.4807268477975,3281.69102285591,3364.2580133112115,3445.181165446554,3524.464882098805,3602.1178015474643,3678.1521724603695,3752.5832984186864,3825.429046403221,3896.70941367589,3966.446147648113,4034.6624135622887,4101.382505099323,4166.631593345003,4230.4355098856,4292.820560146503,4353.813363427946,4413.440716422274,4471.729477312969,4528.706467853516,4584.398391102278,4638.831762746656,4692.03285418578,4744.027645755965,4794.841788677892,4844.500574479865,4893.028910808665,4940.45130267977,4986.791838343292,5032.074179052262,5076.321552117126,5119.556746715759,5161.802112003186,5203.079557130574,5243.410552839984,5282.816134350821,5321.316905296729,5358.9330425086555,5395.684301471651,5431.59002231035,5466.669136181504,5500.9401719720145,5534.421263217965,5567.130155174693,5599.084211980263,5630.300423865114,5660.795414369415,5690.585447537072,5719.686435061481,5748.113943363306,5775.883200584831,5802.979312889379,5829.492457713825,5855.547073624104,5881.320530486746,5907.050490246121,5933.037262028154,5959.645302254406,5987.306518485983,6016.527070431807,6047.898799967136,6082.116149905466,6119.999343444883,6162.524594868181,6210.862112258446,6266.422536791569,6330.794830435845,6405.632346438013,6492.604976369914,6593.371406516625,6709.554958110483,6842.717680466645,6994.331784137787,7165.7493073104,7358.171627319736,7572.620628804372,7809.913248490388,8070.640844891971,8355.154461662765,8663.556623688515,8995.699873471413,9351.191859954763,9729.4064594204,10129.50015384943,10550.432721342568,10990.99120279174,11449.816090043665,11925.428720801237,12416.258950429492,12920.67228666799,13436.995807152145,13963.542320599783,14498.632371672626,15040.613820231667,15587.878843397728,16138.878310748181,16692.13356787729,17246.245731350773,17799.902649595333,18351.88372087553,18901.0627829801,19446.40930149658,19986.988086556314,20521.957763565813,21050.568213443246,21572.157183801042,22086.146255697968,22592.036332153202,23089.402795490914,23577.89046149452,24057.208439850765,24527.12499286057,24987.462468163867,25438.092366441513,25878.93059180502,26309.93292088405,26731.090716440478,27142.42690260728,27543.992211476216,27935.861704628787,28318.131568200555,28690.916176066792,29054.34541261626
