beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
100.0,0.3,0.3070863091139017,0.04,0.2,0.04,0.023072298847275432,0.019207298977151187,0.1430260513713834,0.07142857142857142,2.025236049177858,0.22382618888663564,0.7649851833501179,0.02085800337601454,0.9900000000000001,0.6173571157421877,8.945368962664856,0.1543552943510918,0.985879176849175,0.9516592816573926,0.9940601237522009
