beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
5.778823622843994,0.2000119679130198,0.8265012694652801,0.11316097742122799,0.19780832891481392,0.12264611320554468,0.4976991316331,0.01874245252625567,0.14941845457423247,0.09591280518830976,0.0714285713495694,0.7806693114398775,0.8500000000000001,0.00047664054093405695,0.003946247291648669,0.013038638701295527,0.9997503441111311,0.9991866872959386,2021-03-16
