series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,123527.3,123519.8455980061,123515.39978720348,123510.90721629946,123505.3542054311,123498.16936671034,123488.80551012469,123476.61277798752,123460.7836612527,123440.31602711222,123413.98349470278,123380.31518890339,123337.59176620019,123283.86664966354,123217.02081349092,123134.85527292229,123035.21739309857,122916.14694849473,122776.01944531107,122613.66193698527,122428.42234566963,122220.18491737705,121989.33680459348,121736.69925041495,121463.43966046946,121170.97904474955,120860.90518544657,120534.89746749993,120194.66573252308,119841.90311796332,119478.25149590065,119105.27754097762,118724.45734974205,118337.16768620576,117944.68219627782,117548.17123129306,117148.70420283145,116747.25363714882,116344.70030183569,115941.83894121493,115539.38428524311,115137.97709511057,114738.19008306117,114340.53359926093,113945.46101912021,113553.37379379744,113164.62614744536,112779.52941925338,112398.35605814737,112021.34328438829,111648.69643621068,111280.59202177278,110917.18049757507,110558.58879453376,110204.92261235193,109856.2685019195,109512.69575434187,109174.25811394922,108840.99533134828,108512.93457129339,108190.09168890948,107872.47238661417,107560.07326297343,107252.88276369071,106950.88204397458,106654.04575065423,106362.34273161253,106075.7366793787,105794.18671506259,105517.64791821498,105246.07180765764,104979.40677783995,104717.59849483804,104460.5902557169,104208.32331461796,103960.73717861317,103717.76987607694,103479.35820006584,103245.43792896123,103015.94402641788,102790.8108224705,102569.97217747814,102353.36163043084,102140.9125330029,101932.55817061003,101728.23187161385,101527.8671057133,101331.39757246924,101138.7572808237,100949.88062039853,100764.70242528903,100583.15803100458,100405.18332515181,100230.71479240328,100059.68955424803,99892.04540397736,99727.72083731992,99566.65507910542,99408.78810630314,99254.06066775283,111151.25717732211,123018.01161159802,134850.57358191092,146647.14281783617,158405.57196646117,170123.2351453262,181796.92649562305,193422.7800740914,204996.2034284596,216511.8191028924,227963.4105704295,239343.87133973834,250645.15803445442,261858.24999196778,260924.2764428684,259963.16393077763,258969.1781129287,257940.0786896224,256875.6097477961,255776.66414962852,254644.81257685984,253482.03188460128,252290.54338127936,251072.71240246427,249830.982622444,248567.83056973648,247285.73237406716,245987.1383519323,244674.45298522606,243350.01890105984,242016.10402640628,240674.89139164283,239328.47121513798,237978.8349839806,236627.87129042222,235277.3632092543,233928.98701850025,232584.3120796627,231244.8017067602,229911.81486647594,228586.60856515603,227270.34079202104,225964.07390154703,224668.77833126744,223385.33656400946,222114.54725562318,220857.12946046106,219613.72689713712,218384.91220640924,217171.1911613757,215973.0067975916,214790.74343722832,213624.73058708248,212475.24669515094,211342.52275469416,210226.74574828168,209128.06192731773,208046.5799250466,206982.37370309824,205935.4853333105,204905.9276179064,203893.6865521618,202898.72363450954,201920.97802963015,200960.36859050827,200016.7957457172,199090.14325835614,198180.27986312757,197287.06078802474,196410.3291670176,195549.9173499916,194705.6481160222,193877.3357958658,193064.78730932323
E,0.0,7.454401993909762,10.409332397741334,12.820036822214403,15.809040326126505,19.83207098165711,25.229513370977187,32.37634283393798,41.73019100196828,53.851786942054275,69.41396196307811,89.1994753698593,114.08300299909408,144.99151893591872,182.8390513213632,228.43678162571973,282.38730512428225,344.9802887032723,416.11173414626865,495.24689564281397,581.4371078298832,673.3871145564993,769.5578044287664,868.2837977215361,967.8866281227225,1066.7699182180982,1163.489793877461,1256.7995530486073,1345.671377415749,1429.2997164923574,1507.0913952565538,1578.6470711282673,1643.737848138192,1702.2799420468455,1754.309443565426,1799.9585198370924,1839.4338443312868,1872.9976411476457,1900.9514482312547,1923.6225192057686,1941.352671336435,1954.4893272016839,1963.378473810746,1968.3592628488352,1969.7599904197991,1967.8952176586051,1963.0638204789523,1955.5477845751545,1945.6115887661338,1933.5020447719949,1919.4484839951992,1903.6632016340532,1886.3420855049571,1867.665371445275,1847.7984793380479,1826.8928939028597,1805.0870626999276,1782.5072905525867,1759.2686150430152,1735.4756520893102,1711.2234040553553,1686.5980255395916,1661.677544072414,1636.5325345406563,1611.2267473486597,1585.817691199273,1560.3571720011132,1534.891789834724,1509.46339618388,1484.1095137947227,1458.863721593109,1433.756007092184,1408.8130886756599,1384.058710061664,1359.513909148276,1335.1972633234063,1311.125113194959,1287.3117665670768,1263.7696843582653,1240.509650029956,1217.5409239713485,1194.8713841694548,1172.5076543828561,1150.4552209342187,1128.71853914024,1107.3011303083745,1086.2056701472502,1065.4340693618544,1044.9875471350306,1024.8666981331917,1005.0715536160614,985.6016371772929,966.4560155946031,947.6333452242197,929.1319143346195,910.9496817383754,893.0843120481369,875.5332078530168,858.2935390846892,841.3622698180562,824.7361827291854,841.8773883514748,889.7828168123127,964.0998939686376,1061.6936429939328,1180.5346119741089,1319.5792157264812,1478.652670556841,1658.3416585212885,1859.900528828235,2085.1718319694955,2336.5195727107775,2616.7718398965626,2929.1683908479017,3277.3082617777304,3582.959121512955,3860.3531150593103,4117.381915353748,4358.3744741093105,4585.64517745503,4800.367714732709,5003.07486404472,5193.948394557696,5372.989694461264,5540.121535589301,5695.249281178943,5838.297620612482,5969.232118624841,6088.071061606119,6194.890933451115,6289.827621414463,6373.074731895014,6444.879962020853,6505.540200774065,6555.395854177635,6594.824764510002,6624.236002362074,6644.063740727234,6654.761365484282,6656.795932671683,6650.6430474572535,6636.782211100786,6615.692659354635,6587.849697763291,6553.721525468631,6513.766528761166,6468.431018171071,6418.147377860782,6363.332593016521,6304.387119446748,6241.694059341483,6175.618607836474,6106.507736415029,6034.690081063562,5960.476005307628,5884.157810658577,5806.010069490816,5726.290057863798,5645.23826823938,5563.078984379236,5480.0209029074895,5396.257788070588,5311.9691481087175,5227.320923366363,5142.46617781498,5057.545787043053,4972.689116995494,4888.014688824982,4803.6308261628055,4719.636281937376,4636.120842575914,4553.16590803011,4470.845046580498,4389.224523806953
I,6.0,3.5999999999999996,2.938353578711155,2.849905653962093,3.048551311286353,3.4798363864809136,4.158673361843326,5.129551083106037,6.458316018208858,8.232259789434455,10.562306060755992,13.585262909750524,17.464947226215173,22.3909786790145,28.573919341460595,36.23554497496903,45.59362078841512,56.84172607019317,70.12625404654021,85.5241816488146,103.0258593946075,122.52644242131376,143.82777925905285,166.65027225660054,190.65227170894633,215.45353023898025,240.6592132027688,265.88165727158173,290.75808968638086,314.9635268397185,338.21886677592767,360.2947117770725,381.01172573933013,400.2384067603866,417.8871053428226,433.9090002104211,448.2885988686137,461.0381856918143,472.1925115112315,481.80391199889687,489.93795884148415,496.6696860013768,502.0803900868101,506.25497539814984,509.2797971386707,511.24094756466855,512.2229270234328,512.3076429398527,511.5736833881481,510.09581684658883,507.94467532055114,505.1865837191622,501.88350385352726,498.093066494327,493.86866948198804,489.2596238865524,484.3113336716366,479.0654972581685,473.5603218540164,467.8307434669108,461.90864720337595,455.8230838271194,449.600479654125,443.2648377415402,436.83792902123855,430.3394725695814,423.78730462052346,417.1975362436371,410.5846998417944,403.96188479171764,397.340862668025,390.73220256891614,384.1453771083239,377.588859662509,371.0702134645461,364.5961731326015,358.1727192010025,351.8051461997304,345.49812480035564,339.2557585162947,333.08163541389735,326.9788752592379,320.95017249429407,314.9978354059546,309.12382182234927,303.3297716435603,297.61703648799175,291.98670671158993,286.43963603474657,280.9764639910321,275.5976363928574,270.3034239916622,265.0939394942015,259.96915308184873,254.928906566468,249.9729263042268,245.10083497763964,240.31216234605733,235.60635505566805,230.98278559176723,226.4407604485193,252.73191062618758,273.86694356312455,294.42032147691236,317.303493260483,344.33138569573924,376.62752993787024,414.9096625294808,459.6876494041577,511.39791238578033,570.4925472241816,637.4965998736735,713.0432414071639,797.8936596605404,892.9462226658484,999.2377509014343,1109.3624928959225,1219.3572938204256,1327.1300454654152,1431.5933674147868,1532.1888141705158,1628.6280283922927,1720.754464731318,1808.471915406529,1891.7097349467704,1970.4078780736306,2044.5122814876468,2113.9753014202447,2178.758285654639,2238.8347029736037,2294.1930175934576,2344.8389301042466,2390.796850512754,2432.1106032567723,2468.843434442481,2501.0774246324863,2528.912421843776,2552.46460823528,2571.864805826946,2587.2566148792475,2598.794465353284,2606.641648446366,2610.9683823326104,2611.9499543854836,2609.764971560203,2604.5937413684446,2596.6167979925394,2586.013581506744,2572.9612728064585,2557.6337825774094,2540.2008893402462,2520.827519153848,2499.673157828356,2476.891385369345,2452.62952174002,2427.0283727922706,2400.22206529464,2372.337960302134,2343.4966346062956,2313.8119206215624,2283.3909957620363,2252.334513106237,2220.7367659081724,2188.6858792693556,2156.2640230218067,2123.547640574533,2090.6076891371995,2057.5098873493134,2024.3149669083145,1991.07892530442,1957.8532772342921,1924.6853026810297,1891.6182900168685,1858.6917728100655
A,0.0,0.0,0.712526820070797,1.6789987200808318,2.8372382168113823,4.234851153655127,5.961099773885565,8.13421139112554,10.903526133922878,14.45615311045048,19.025314187348,24.89921473917277,32.42935174321286,42.036767930017774,54.21426886594891,69.52231500549092,88.57648492698152,112.02533295761462,140.5191589755402,174.67231022488184,215.02344653913062,261.9990034589928,315.88455242566835,376.8071265132261,444.7294926420183,519.4554713472696,600.6441410776179,687.8302048600849,780.4478119519712,877.8555019291522,979.3604744783611,1084.2409428390215,1191.7658206780275,1301.2113861617563,1411.8748578380646,1523.0850152328997,1634.2101198486412,1744.6634575503067,1853.9068473816806,1961.4524580405064,2066.8632519178936,2169.7523454119787,2269.7815385498525,2366.659230423944,2460.137901876972,2550.011314604387,2636.1115470673008,2718.305962554606,2796.4941833432163,2870.6051269490144,2940.594145612855,3006.440298060549,3068.1437728429078,3125.7234748479723,3179.2147805577165,3228.6674630056577,3274.143783926298,3315.716748054045,3353.4685127432854,3387.488944887656,3417.8743163867825,3444.7261290372885,3468.150059625862,3488.2550161062454,3505.1522959938125,3518.954838466954,3529.7765620893556,3537.731780534681,3542.9346891846267,3545.4989159673764,3545.5371302946314,3543.160704433367,3538.479422107495,3531.6012295608125,3522.632024723672,3511.6754805105065,3498.832898633326,3484.203090647856,3467.8822832548394,3449.9640451602177,3430.5392330556797,3409.695954516823,3387.5195458312896,3364.092562965231,3339.4947840546893,3313.803221970399,3287.0921456514025,3259.4331090360015,3230.8949865391396,3201.544014134396,3171.4438351974204,3140.655550356788,3109.2377706787706,3077.2466735852126,3044.736060969289,3011.7574190330956,2978.3599794243432,2944.5907812975233,2910.494733968192,2876.114679868036,2841.491457543467,2806.6639644720794,2774.8680082167184,2748.922916488021,2731.119204370099,2723.3561105066474,2727.2629194318615,2744.3039935161046,2775.8684139869692,2823.345776654562,2888.1899900964013,2971.972926193232,3076.4295446501555,3203.4957288237015,3355.3395979859124,3534.3865594548342,3735.4871899115915,3955.0584183606065,4190.414819880556,4439.392168122052,4700.1340257064885,4970.970399500616,5250.349021534583,5536.797088909614,5828.900843532582,6125.295695802562,6424.662593875544,6725.728049438061,7027.266222224507,7328.102053479114,7627.1147974869145,7923.2415271047685,8215.4803380859,8502.89307841047,8784.60750018539,9059.818783042781,9327.790415372438,9587.854446920563,9839.411145741265,10081.928105922247,10314.938861201637,10538.041064547991,10750.89429579788,10953.217559202712,11144.786530784391,11325.430612201082,11495.02984376326,11653.51172462961,11800.847983305355,11937.051336561772,12062.172269949846,12176.295868308578,12279.538720152945,12372.045915624412,12453.988153832803,12525.558971929764,12586.972105134791,12638.458984178174,12680.266374217395,12712.654157204805,12735.89325791199,12750.263712325053,12756.052875889109,12753.553768073756,12743.063548928789,12724.882122676658,12699.31086292257,12666.651453733282,12627.204840622371,12581.270285365275,12529.144518536006,12471.120983694827,12407.489167250013,12338.53400815594
IH,1.0,1.757113611427296,1.698911909750319,1.5341576652800752,1.4246812481954698,1.4034195775721963,1.4778314265051988,1.6550546754697288,1.9479637039817792,2.3769002976963525,2.9706554667391205,3.767453807532469,4.815952378550035,6.17602206731892,7.918941693981617,10.126534074108406,12.888738964261908,16.29921606880668,20.448860341565336,25.41758924376991,31.265321267135164,38.023507922489806,45.68870230209544,54.21935379275757,63.53639445205753,73.52744451204424,84.05384619892112,94.95938445078919,106.07949706460852,117.24994964533144,128.31424825452288,139.12938759784134,149.56981793571592,159.52972657855582,168.92386345626562,177.68720469493607,185.77376035410123,193.15481031302505,199.81681107640654,205.75916754490885,210.9920153149976,215.53411540275846,219.4109266180937,222.65289173217758,225.2939516872741,227.37028648495811,228.9192709478276,229.97862716773443,230.58575212047867,230.77719778514873,230.5882814624733,230.0528053024825,229.202865924879,228.06873715560107,226.678811109285,225.05958498753722,223.23568295604576,221.2299042654088,219.0632903726505,216.755205201457,214.32342385883044,211.78422612013128,209.15249182254524,206.44179598910114,203.66450206133322,200.831852067179,197.9540529086948,195.04035823673763,192.09914560006985,189.13798872571172,186.16372491541995,183.18251763799228,180.19991446542943,177.22090054838998,174.24994785741296,171.29106043477054,168.3478159105465,165.42340353802263,162.52065899960877,159.64209622688722,156.78993646804395,153.9661348239477,151.17240446111902,148.41023869634068,145.68093113409628,142.98559402467743,140.32517499787727,137.70047231483304,135.11214876887897,132.56074435528154,130.04668781946785,127.57030718383334,125.13183934440733,122.73143882054325,120.3691857333508,118.0450930817636,115.75911337889798,113.51114470566759,111.30103623343231,109.12859326274139,106.99358182093977,73.92940322844555,57.262706338338496,49.36749756792101,46.30412675732669,46.07253178867148,47.67895464938468,50.64386849082445,54.74715446002081,59.899351004672994,66.07881171660947,73.30254146939595,81.61368385035567,91.07683322012174,101.77670926310077,113.8180094343832,127.32540871971062,141.89272321034645,157.0400702351435,172.36676282547774,187.58057251332932,202.4834312476686,216.9468783412213,230.88955445229948,244.26012006659448,257.02554100122563,269.16362507038485,280.65858262993123,291.4985902610802,301.67460344125084,311.17989832771025,320.0100019119937,328.1627970989066,335.6386755954709,342.44066803825467,348.57451669345835,354.04867811922156,358.8742561501178,363.06487268818694,366.63648721732244,369.6071771113509,371.9968905985796,373.82718326856525,375.120947638639,375.9021437773639,376.1955374577471,376.0264508733542,375.4205296451141,374.4035286996195,373.0011186185222,371.23871323990767,369.1413186264472,366.73340298795347,364.03878674213377,361.08055160064316,357.88096736211696,354.4614349646713,350.8424442836034,347.0435451433076,343.0833300348206,338.9794270824889,334.74850187697393,330.40626688045967,325.9674972079694,321.44605169167744,316.85489823946716,312.2061426020192,307.5110597623518,302.78012725649734,298.0230598228799,293.2488448603181,288.46577825009774,283.681500166148,278.90303055910954
IN,1.2000000000000002,2.297705878203601,2.8218377074058827,3.168960581372239,3.4688033457655907,3.7828151147399423,4.156315933635735,4.633745032388026,5.264651183412099,6.107528662577607,7.2333437197272366,8.729197812327604,10.702129040778456,13.282814409706345,16.62871528298802,20.925982629217117,26.38925411105886,33.25842362361456,41.79165114022797,52.254368406360086,64.90477579766124,79.97713347607112,97.66476309972711,118.10487630842104,141.36706859153924,167.44667282290945,196.26337025058172,227.66472197398144,261.43375109633956,297.29942238666695,334.9488083182599,374.03983651205635,414.2137150400795,455.10637000790473,496.3584626567272,537.6237561972245,578.5757645750782,618.9127345738943,658.3610928357201,696.6775369575099,733.6499720086667,769.0974974498139,802.8696404188915,834.8450144498856,864.929561538471,893.054512705103,919.1741796401368,943.2636688079787,965.316590209981,985.3428161784233,1003.366331173272,1019.4232014978446,1033.559683961597,1045.8304845697894,1056.297172062847,1065.0267463157538,1072.0903580063587,1077.5621733584794,1081.5183759728423,1084.0362966129705,1085.1936611751485,1085.0679468250476,1083.7358363322294,1081.2727608989778,1077.7525221985115,1073.2469848593,1067.8258312175367,1061.5563707783847,1054.5033974553223,1046.7290882786715,1038.292937866838,1029.2517235283665,1019.6594964040124,1009.5675945623377,999.0246744282914,988.0767573515541,976.767288510815,965.1372057029621,953.2250158842287,941.0668776157697,928.696687821208,916.1461714907414,903.4449731677732,890.6207492319912,877.6992601495673,864.704461998746,851.6585966994666,838.5822804806268,825.4945902097884,812.4131472890803,799.3541988891322,786.332696351347,773.3623706387996,760.4558047585753,747.6245031143178,734.8789577779876,722.2287116950392,709.6824188580764,697.247901501095,684.9322043801978,672.7416462175977,660.6818683942239,654.9083575909685,653.8540168895181,657.0002291509328,664.4548765855062,676.6796303299463,694.3215125490921,718.1159372461907,748.8376011698577,787.2824463305196,834.2689837311048,890.6509595118828,957.3359763513251,1035.3065058126354,1125.640942177303,1229.5331159925076,1346.5939393049887,1475.6748610377756,1615.306816825123,1763.9284967590274,1919.9999958534577,2082.0550070111494,2248.7209095624116,2418.7228504696445,2590.880522577602,2764.1022250786014,2937.3785066512232,3109.776438000684,3280.434887041266,3448.560822735856,3613.4265089018536,3774.3673854194158,3930.780424664924,4082.1227690532983,4227.910486170634,4367.717312583287,4501.173291330678,4627.9632389026665,4747.825004043415,4860.547502659591,4965.968530535044,5063.972368807952,5154.487206717439,5237.482412492923,5312.9656869632545,5380.980136001685,5441.601297753392,5494.934159121549,5541.110193569195,5580.284449227813,5612.6327128393095,5638.348771398712,5657.641789671018,5670.733818150715,5677.857442607994,5679.253583185836,5675.169448118889,5665.856644561751,5651.569446749894,5632.563219768671,5609.092995563631,5581.412196471948,5549.771500468741,5514.417841479999,5475.593537490533,5433.535538745745,5388.47478808525,5340.6356853307625,5290.235647657907,5237.4847579911475,5182.585493654063,5125.732527766851,5067.112596194267
D,0.01,0.040703637120093575,0.09465341582413438,0.14681619060011333,0.19392041083988273,0.2376633068962784,0.2807533923332901,0.326128192177376,0.3769443903469128,0.43675396103708275,0.509733445248194,0.6009433727077741,0.7166179072809659,0.8644851614996176,1.0541115019002678,1.2972518140474585,1.6081732415431458,2.003904405637454,2.5043496211560927,3.1322040086029874,3.9126164452112926,4.872575523840554,6.040035513125685,7.442844849097207,9.107576212836005,11.058374612011105,13.315934586676727,15.896693378916558,18.812291860241046,22.069318243994818,25.66931815025432,29.609032265998792,33.88081049554376,38.473147909560446,43.37129074429617,48.55786774878158,54.01351120261869,59.71744132696624,65.64799653081786,71.78309938860214,78.10065420303356,84.57887647650247,91.19655774282914,97.93327121389457,104.76952480537884,111.6868685433368,118.66796331146267,125.69661753644115,132.75779785037656,139.83761910854759,146.92331844493486,154.00321736310465,161.06667521557162,168.10403683781456,175.10657658187813,182.06644054099186,188.97658836884807,195.83073577058676,202.62329847126492,209.34933824520047,216.00451140959743,222.58502004209495,229.0875660686473,235.50930828033006,241.8478222707998,248.10106323633553,254.26733154436252,260.34524095132286,266.3336893343967,272.2318317919813,278.03905596343986,283.75495941816786,289.3793289664699,294.91212174928836,300.3534479698223,305.7035551370315,310.9628136985367,316.13170394821447,321.2108041016167,326.20077944005914,331.10237243170053,335.9163937450979,340.64371407751577,345.285256726662,349.8419908405009,354.31492528535955,358.7051030776943,363.0135963296427,367.24150166286285,371.38993604917863,375.4600330402327,379.45293935171173,383.36981177078303,387.2118143581836,390.98011591895647,394.6758877181544,398.30030141994456,401.854527230474,405.33973222660325,408.75707885420496,412.1077235811705,415.6067622790534,418.02449461780844,419.89717167014487,421.5116496740394,423.0259454723305,424.53266736063773,426.0919245100245,427.74814400136233,429.53855431190954,431.4974582347092,433.6584506547357,436.05568257172894,438.7247159212909,441.70322508505706,445.0316550543496,448.75387476836397,452.9178304445056,457.5581847630655,462.6939066775877,468.3308613723516,474.46535720868707,481.0872250773731,488.18209478620514,495.7329354274466,503.72103712398473,512.1266096733053,520.9291371161188,530.1075871203311,539.640540689535,549.5062830419687,559.6828795043075,570.1482491212774,580.8802417016946,591.8567198644705,603.0556453402062,614.4551676503149,626.0337128732117,637.7700702188769,649.6434743778661,661.6336819678526,673.7210407955274,685.8865510396364,698.1119178169292,710.3795949040536,722.6728196499582,734.9756393250531,747.2729293179742,759.5504037127129,771.7946188632659,783.9929706352822,796.133686009711,808.205809747218,820.1991867986442,832.1044411200934,843.9129515148384,855.6168250811194,867.208868797575,878.6825597285192,890.0320142812152,901.2519568979548,912.3376885181264,923.2850551002275,934.0904164514586,944.7506155734167,955.2629486966613,965.6251361445879,975.8352941380782,985.891907626691,995.7938042095481,1005.540129189367,1015.1303217860869,1024.5640925219916,1033.8414017779432
R,0.0,0.51447687324901,1.4345969670196645,2.403908067034867,3.373559709874422,4.369976768653945,5.440302616126709,6.642188804258556,8.044746315440332,9.732590124510537,11.81119045429883,14.413263085241852,17.706232504667362,21.90076315296652,27.26017850142801,34.11031695414712,42.84902974486344,53.95415967611397,67.98854641760512,85.60051383945923,107.51852705670564,134.53930526372008,167.50955837805856,207.30247814337886,254.79090780039118,310.8195434991184,376.17851535938655,451.58031751609116,537.6414484016253,634.8694464994524,743.655392865462,864.2714769021081,996.8729122310554,1141.5033343292266,1298.1027801185835,1466.5174047855821,1646.5101979882106,1837.7720922475141,2039.9329905971933,2252.5723656488767,2475.2291911343787,2707.411056945311,2948.602389711601,3198.271754672176,3455.8782534132274,3720.8770586415008,3992.7241440855146,4270.8802771648525,4554.814346174296,4844.006093972001,5137.948327780036,5436.148670650019,5738.13091512149,6043.43603411546,6351.622898516304,6662.268745441135,6974.969436029013,7289.339536791497,7605.012254194644,7921.6392482031115,8238.890347001434,8556.453181994559,8874.03275945075,9191.350982752449,9508.14613713108,9824.172346947158,10139.19901400589,10453.010244041821,10765.40426733732,11076.192858434848,11385.200759040898,11692.265107481064,11997.23487743458,12299.970328138104,12600.34246779003,12898.232531496966,13193.531474773885,13486.139483330318,13775.96549963987,14062.926766592944,14346.948388367633,14627.962908516585,14905.909905154333,15180.735603036715,15452.392502248536,15720.839023155046,15986.03916722503,16247.962193296218,16506.582308825866,16761.87837564932,17013.833629755816,17262.435414582797,17507.674927326636,17749.546977768154,17988.04975911498,18223.184630369058,18454.955909736098,18683.37067860379,18908.4385956272,19130.171720472183,19348.58434678105,19563.69284393859,19762.751720281914,19953.17686987882,20139.220069552182,20323.556651314953,20508.12272204897,20694.549305308443,20884.383501916636,21079.19993719281,21280.65798488282,21490.534102956997,21710.744407430007,21943.364973423628,22190.653304757634,22455.07230090343,22739.316959940228,23046.029460099315,23377.508066928982,23735.647921267773,24121.967208102094,24537.656309367627,24983.625897683647,25460.546610173773,25968.879627740047,26508.89974472194,27080.71294035125,27684.27022240365,28319.37910012296,28985.713648080655,29682.82380320974,30410.14429915137,31167.003472819288,31952.632061832377,32766.17203403263,33606.68544057248,34473.16325378501,35364.534134316615,36279.67306459397,37217.40978462867,38176.53696930939,39155.818092171045,40153.99492806807,41169.79465542443,42201.93652721936,43249.13808819153,44310.12092362836,45383.61593236563,46468.36812314493,47563.14093920377,48666.72012089019,49777.917120213686,50895.57208460369,52018.55642979633,53145.77502377032,54276.168005069136,55408.712259746775,56542.42258162562,57676.35254062149,58809.59508363434,59941.28289197935,61070.58851859396,62196.72432734819,63318.94225574857,64436.53342119743,65548.82758977826,66655.1925253126,67755.03323519554,68847.79112828418,69932.94309890135,71010.00054983773,72078.50836609794,73138.0438500482,74188.21562758884
G,6.0,9.891767893555777,12.212821112388156,14.55828667999204,17.45738300290116,21.208418253838648,26.097067464019744,32.462606041745765,40.72661546091051,51.41228568235055,65.15988130045392,82.73731160909048,105.04220540405804,133.09082470117596,167.98946301543174,210.88615855222957,262.9047513242152,325.06862895776044,398.22590144451556,482.98893658754736,579.6981688890187,688.4140307821446,808.9343990629304,940.8305220331852,1083.4929246813033,1236.1797311237567,1398.0619976358364,1568.2629568533134,1745.8899406990363,1930.0590019479591,2119.9129578171523,2314.633884336522,2513.451146228118,2715.645967393917,2920.553407271192,3127.5624529640872,3336.1147898478735,3545.7026848460036,3755.8663099222217,3966.19074776432,4176.302854678167,4385.868104322142,4594.587497108525,4802.194591223174,5008.452690031381,5213.152205328675,5416.1082050191135,5617.158146237123,5816.1597898086775,6012.989288616867,6207.539440400633,6399.718094403457,6589.44670082639,6776.658992024507,6961.299784669737,7143.323892578825,7322.695140495936,7499.385469770767,7673.37412754681,7844.646931744954,8013.195604777505,8179.017169546397,8342.11340186031,8502.490333945621,8660.157804224555,8815.129048991075,8967.420332032592,9117.05060862536,9264.041220676118,9408.415620094525,9550.199117763053,9689.41865572552,9826.102600445196,9960.28055519034,10091.983189791546,10221.24208618326,10348.089598293138,10472.55872497921,10594.682994837547,10714.496361813824,10832.03311065184,10947.327771302,11060.415041493885,11171.329716750255,11280.106627185904,11386.780580494578,11491.38631058113,11593.958431344914,11694.531395164664,11793.139455675118,11889.816634461904,11984.596691334134,12077.513097863957,12168.59901390944,12257.887266861735,12345.410333379868,12431.200323396823,12515.288966199096,12597.707598398792,12678.48715363262,12757.658153836213,12852.722245308134,12965.637417733498,13097.34354994418,13248.961724372835,13421.862852469807,13617.720637691335,13838.553398055517,14086.758744842009,14365.14412122139,14676.95502965695,15025.901602071615,15416.183096020406,15852.508987213472,16340.114602631726,16841.888832101176,17360.825441062534,17898.09403727888,18453.828226939095,19027.561867706954,19618.47494360098,20225.53538507912,20847.583499274933,21483.384400138937,22131.662302820227,22791.124270047432,23460.477572749405,24138.442958334574,24823.765103378755,25515.220977384502,26211.62654903928,26911.842109545436,27614.776405071527,28319.38972706425,29024.696085943946,29729.764580314233,30433.720064858666,31135.743212860696,31835.070062500134,32530.99112924552,33222.850159658454,33910.042594812076,34592.01380442957,35268.257145907206,35938.31189572402,36601.76109445145,37258.22934073006,37907.380564216866,38548.91580264533,39182.57100378066,39808.11486918329,40425.34675328993,41034.094628354695,41634.21312322975,42225.58164176863,42808.10256477111,43381.69953782006,43946.31584605457,44501.912875847775,45048.46866248304,45585.97652222094,46114.44376659842,46633.89049637784,47144.348472248166,47645.86005915688,48138.477241003144,48622.26070233803,49097.27897368498,49563.60763710249,50021.32858865411,50470.529354520186,50911.302457575715,51343.7448313644,51767.95727851539
