beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
19.58872694003108,0.3,0.8403520564344427,0.19999943206843523,0.19999996798552722,0.04,0.4999915077926975,0.006329642352632458,0.011224614346068744,0.06853477852629938,0.03394227935561458,0.8139859345691222,0.9500000000000002,0.0011813071914248247,0.003363813741282091,0.010994747487904164,0.9998325546825306,0.9985650258508294,2021-03-23
