beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
48.561296351983614,0.20000272587746204,0.5144321618025588,0.04357647769348225,0.19217309129628957,0.04,0.49984123029447525,0.024918642949474254,0.06066681117018744,0.8302606558606136,1.019925108516145,0.0145323898330781,0.05400895740567089,2.601908446105505,0.9900000000000002,6.8811482304114e-05,0.008368344108856372,0.007618154306929783,0.9995831539948707,0.998303643178544,2021-03-25
