beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
36.05932065642308,0.2,0.3742972523453707,0.04,0.2,0.04,0.037398217645101026,0.026540821350263935,0.12790198216601,0.04473931751260998,0.6115573084043066,0.14774058798979164,0.6972060555261118,0.05,0.9800000000000001,0.5963724272236341,4.549159183866536,0.18707511757710285,0.9651454108906693,0.9892730240556183,0.9990522877628476
