beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
11.77179084603684,0.216373318340429,0.8999993252177134,0.1964417558666775,0.2,0.06886380225215105,0.49971399869742,0.02108313644291297,0.060282330861344,0.25655989365549275,1.0375792907870076,0.018770821940185402,0.04545619765301449,3.873086548359909,0.9300000000000002,0.0004731630372282963,0.0023871230366232666,0.004541838191646496,0.9999159618256317,0.998563700152449,2021-03-22
