beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
6.765975348418289,0.2679072442843184,0.8946331132407468,0.06625487292211188,0.19983023519592832,0.13542638881314845,0.49765607807763,0.017114426796637425,0.020144902969431396,2.0,1.993049259400857,0.035248395534273363,0.02948264368300455,4.999998775385403,0.9800000000000002,0.005907710591520193,0.0008004698575386307,0.002625270387572628,0.9986553047546504,0.9869756911276791,2021-03-26
