beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
6.934137643713483,0.21169811598393623,0.8523760313268868,0.15578531451465172,0.1096280061615947,0.16929746106039736,0.15024589968327728,0.003096443654673738,0.10511535142345274,0.17864797167810126,0.03333333333333333,0.6740505334854918,0.8300000000000001,0.0001998009045169081,0.00591451728034261,0.01162983294042521,0.9997439739638742,0.9991133276986575,2021-03-28
