beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
6.835588839663206,0.3,0.899959513130321,0.12250979030622867,0.19830474743552381,0.07751244774324396,0.4821297818013082,0.008229811693574953,0.09594522808843851,0.10529191074972681,0.034819796791123195,0.7560265674059847,0.8600000000000001,0.002238060863249759,0.003311198752578433,0.009065266421921032,0.9998034022214781,0.9984097602728688,2021-03-21
