beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
42.42614643891866,0.24385822511199767,0.12274453472703895,0.18073607634932068,0.2,0.04,0.08802184796545728,0.022680473921062056,0.10194197007059158,0.07142857142857142,0.22170895512379188,0.41003643958623154,2.0,0.044453123563468304,0.9500000000000001,0.1243390617760809,0.48695292123345435,1.2823381991880847,0.9981898258996373,0.9971268046618117,0.9854420916976404
