beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.9119933765286343,0.20438231961831485,0.7305450401109557,0.06768742347778538,0.1647760033590536,0.19936677388503035,0.47026313297306915,0.029812023004818018,0.17227369637458512,0.3517603596778183,0.03333333333333333,0.4930186969098501,0.9100000000000001,0.00018385924550677057,0.011701238787913338,0.007579322479960219,0.9989614915971575,0.9994970158919635,2021-03-25
