beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
7.496797625975273,0.2,0.11229036930615102,0.04,0.059244792763754404,0.04,0.5,0.03691954597023627,0.07557051153260723,0.07142857142857142,0.9247815930558588,1.1188633408519548,0.40743038607433235,0.05,0.9500000000000001,0.3038209547709717,5.012808244195514,0.3613270669639906,0.986998856450514,0.7710081217872365,0.9735075510516017
