beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
57.25259623943729,0.2,0.4155905686379637,0.2,0.2,0.04,0.3630280158227404,0.029689904358915754,0.16702575600122516,0.07142857142857142,1.222904498358869,0.1548017883705933,1.0456189109471201,0.05,0.9900000000000001,0.5002360103197808,1.3541639743472527,0.40921040599601116,0.8854587121271128,0.5148899813262848,0.9895246617794087
