beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
5.853701315365236,0.2,0.8999065429824857,0.19999999608956742,0.18728909207604014,0.06842334646419432,0.3629684963309516,0.01002757609196826,0.1391796511335077,0.7119692930515146,0.5529572366731079,0.02438065242136168,0.028072406912715283,3.8473955328330933,0.8800000000000001,0.006286075311495262,0.0011967397298891776,0.0019994242986207684,0.9998961428251,0.9955218199784668,2021-03-18
