beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
4.84265488371562,0.20040656904908927,0.24364153112164544,0.04,0.18981030484054306,0.11195106594359819,0.0666119303818489,0.005725052776635353,0.16914772409525164,0.1269389288262909,0.0408341821240332,0.4202866687081176,0.8300000000000001,0.0009947850616859968,0.010008175812642217,0.026794018394141382,0.9993235274048049,0.9892967350743682,2021-03-24
