beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.360090332674674,0.3,0.8998906197216856,0.12545862337529665,0.1346674170842097,0.04163578989273995,0.10338268299619753,0.0020792888055076375,0.10607560145130322,1.9931962023783025,1.6460637944107404,0.1233599664193168,0.04270018175511956,4.797367698138848,0.9300000000000002,0.0027075536767066045,0.003056365405273632,0.005129376387233559,0.9997722563017043,0.9984673700491155,2021-03-23
