series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,145969.89214068704,145957.6540101228,145948.430368483,145937.77403013714,145923.47844202654,145903.64618899307,145876.04019670337,145837.79402488767,145785.24272438374,145713.83960093601,145618.19413039842,145492.2822072669,145329.85152563488,145124.97674742786,144872.64310316686,144569.20712707008,144212.629021853,143802.46279438492,143339.66664610602,142826.32240451511,142265.33791234196,141660.1767171338,141014.6337855553,140332.66004217978,139618.23084342058,138875.2508722458,138107.48784912535,137318.5283920004,136511.7505653257,135690.30880761307,134857.12790494796,134014.90346672028,133166.10697826487,132312.99398264958,131457.61430949467,130601.82354736711,129747.29516807797,128895.53287185704,128047.88284400813,127205.54570552925,126369.58800937182,125540.95318589098,124720.4718797025,123908.871648739,123106.78601718319,122314.762888981,121533.2723392113,120762.71380778997,120003.42272464908,119255.67659829186,118519.70060097572,117795.67268409295,117083.72825689259,116383.96446073662,115696.44406977715,115021.1990474054,114358.23378615335,113707.5280569947,113069.03969224702,112442.70702455632,111828.45110277832,111226.1777039719,110635.77915920372,110057.13600943355,109490.11850641182,108934.58797227332,108390.39803035368,107857.39571868416,107335.42249663275,106824.31515425027,106323.90663304542,105834.0267661467,105354.50294510832,104885.1607199756,104425.82433863918,103976.31723097264,103536.46244275903,103106.08302396744,102685.0023755337,102273.04455843012,132977.7323106485,163465.4110289142,193702.2409108976,223658.81331036013,253306.10793283826,282611.9019940434,311537.6347149024,340036.11244454375,368050.19194543577,395512.40668660623,422345.41815649404,448463.1550328621,473772.51041482174,498175.47438809683,521571.5763845966,543860.5031730202,564944.7533479085,571006.083594253,558830.7823757189,546425.4608761496,533756.4800403928,520854.96813104406,507778.5903896251,494594.06127770693,481368.77487542917,468166.7149704746,455046.4881900397,442060.4648429942,429254.5242358684,416668.1414903424,404334.6706389606,392281.73924396373,380531.70249331556,369102.12345846195,358006.25757684273,347253.52673558466,336849.9732683282,326798.6876359324,317100.20604821795,307752.8760958651,298753.1897857573,290096.0843335796,281775.2117515212,273783.17874054844,266111.7587046082,258752.0778862092,251694.77770903497,244930.15542738745,238448.28514331754,232239.12117535423,226292.58565973968,220598.64214536455,215147.35681444182,209928.94882789926,204933.83116167487,200152.64317060832,195576.27599258648,191195.89178846995,187002.93770399454,182989.155338778,179146.58641491388,175467.5752533125,171944.76858968768,168571.11319350603,165339.8516918515,162244.51694550607,159278.92527608,156437.16880021326,153713.6070891926,151102.85833929002,148599.79020925346,146199.5104562299,143897.35747956403,141688.89086301904,139569.88198966606,137536.3047896759,135584.32666924322,133710.2996586263,131910.75180857393,130182.37885703574,128522.0361818347,126926.73104977001,125393.61516827297,123919.97754214093,122503.23763491835,121140.93883208731,119830.7422012925,118570.4205432876,117357.85272609144
E,0.0,12.23813056426216,19.014146091185225,25.867655218824023,34.989712285650356,47.8240228619798,65.86521057928626,90.93834027911433,125.30197272721841,171.6447016295113,232.96123184119764,312.280908604498,412.2554085156034,534.6791050194843,680.0769282765942,847.4975187180598,1034.5761201915243,1237.8271236213086,1453.057847175939,1675.7905193316694,1901.6169076384892,2126.4547213189435,2346.7067086336624,2559.339110282471,2761.9004869851883,2952.500360762946,3129.763311730784,3292.7701065095985,3440.9939118823827,3574.236887218529,3692.570412439936,3796.2807681796244,3885.821102999106,3961.7698780145597,4024.7955755665485,4075.627222580811,4115.030157353785,4143.786422103963,4162.679165532079,4172.480470904537,4173.942072881061,4167.788481785685,4154.71209161702,4135.369904257104,4110.381554961506,4080.328372171384,4045.7532475068083,4007.1611294267695,3965.01998668231,3919.762115703069,3871.7856898785963,3821.45646878565,3769.1096022288793,3715.0514779390696,3659.5615733107343,3602.8942810203343,3545.280686068322,3486.9302780132894,3428.0325871583113,3368.7587374173545,3309.262911711892,3249.68372817593,3190.1455273089255,3130.759571617311,3071.625160315585,3012.83066239097,2954.4544718324196,2896.5658891354537,2839.2259333597713,2782.488089070284,2726.398992461074,2670.999060867582,2616.32306973244,2562.4006809186767,2509.2569260713476,2456.9126485236284,2405.384907032511,2354.687344417602,2304.830523967823,2255.822236277846,2207.6677789808405,2386.153247095913,2779.790457870292,3374.9577090106995,4160.369286907387,5130.199110497731,6286.12430971612,7638.119460308452,9204.113809531706,11008.774048631865,13081.705511194637,15455.325274764602,18162.602580028964,21234.815832925,24699.44841201716,28578.329683367057,32886.11131398231,37629.1449105075,42278.61714694014,46228.215217121426,49651.55300945391,52622.75431691189,55174.58119494848,57324.194067876975,59084.64165657936,60469.77323021806,61496.04536460934,62182.859638732996,62552.228318112124,62628.16540001574,62436.00317139439,62001.73393211237,61351.42389633808,60510.71815192407,59504.44040315846,58356.283163784814,57088.57999828431,55722.14963102319,54276.20129253299,52768.290986379274,51214.31909921124,49628.56073154671,48023.72116729571,46411.00994480936,44800.227991787746,43199.86321182916,41617.19074663757,40058.37487895756,38528.57018723597,37032.02011775207,35572.15160981622,34151.664802228115,32772.61717270522,31436.501724706744,30144.319045989796,28896.643227858396,27693.68176030856,26535.32961236339,25421.217774366127,24350.756584709445,23323.174191631675,22337.550514906718,21392.847075550184,20487.933056621787,19621.607946951943,18792.62110390699,17999.688552551655,17241.507317908065,16516.767565347116,15824.16280218029,15162.398371780786,14530.19845044818,13926.311737024414,13349.51600616451,12798.621678284597,12272.474542617836,11769.957754526931,11289.993214238479,10831.542421443133,10393.606888692695,9975.228186155202,9575.48768098885,9193.506026288116,8828.442447162532,8479.49386495261,8145.8938947931265,7826.911746629322,7521.851055308344,7230.048661442838
I,8.0,6.08,5.189524691728222,4.82765528846597,4.87112761945514,5.328082569514925,6.27179842255664,7.827424126174976,10.17488644205288,13.555888490846417,18.27906771611869,24.718157101302,33.297972032027076,44.46459967854496,58.64045357550028,76.17096231864102,97.2744405028752,122.00691337611389,150.24897852862904,181.71504977578883,215.97999270891415,252.51584785642885,290.73165570823653,330.0111172327629,369.7448617197484,409.35584528731766,448.31766117494664,486.16632237368754,522.5064805721764,557.0131883064029,589.4302915462706,619.5664303633222,647.2894751118929,672.5200657697321,695.2247706949373,715.4092472389952,733.111673988073,748.3966331117662,761.3495497599457,772.0717411674184,780.6760883258421,787.2833150511294,792.0188405490046,795.0101600265633,796.3847017260204,796.2681065118559,794.7828766650713,792.0473429252137,788.1749023834526,783.2734840544622,777.4452034673089,770.7861721520046,763.3864322796999,755.3299908257675,746.694931399117,737.5535852855578,727.972746280034,718.0139165409909,707.7335730098392,697.1834459258373,686.410802661483,675.4587315366404,664.366421471633,653.1694343395644,641.8999677032633,630.5871062972301,619.257061162015,607.9333957773026,596.6372388879365,585.3874839892611,574.200975647476,563.0926829883377,552.0758608029704,541.1621988007676,530.361959593123,519.684106023622,509.1364184750409,498.7256027848826,488.4573893923947,478.3366243236379,468.36735259929804,472.16636987612605,483.4585378813306,510.66172628375546,559.7851668186634,635.0460743614133,739.5013620525506,875.6410743269487,1045.8935539356823,1253.0081227226942,1500.300475511508,1791.7627189598752,2132.051359228583,2526.3728172765573,2980.2888573435644,3499.4652721613284,4089.3871891574154,4755.063620264882,5500.742174428368,6305.199728554154,7123.513556137414,7928.3047733108015,8701.414285282073,9430.035874207882,10104.862062695702,10719.155032648816,11268.241798963485,11749.199831186594,12160.624681589701,12502.431092221737,12775.667756221836,12982.339391704441,13125.235755215104,13207.769485193874,13233.825144500182,13207.62150446282,13133.588480727252,13016.259443243789,12860.178997274514,12669.825817835568,12449.549728648399,12203.521942226947,11935.697205549968,11649.786508259198,11349.23898982693,11037.231712413351,10716.66603303147,10390.169400285009,10060.101507698479,9728.563849911761,9397.41184394454,9068.268791049653,8742.541062330867,8421.433991282847,8105.968047512657,7796.994947541942,7495.213430658647,7201.184490521415,6915.345907093896,6638.025969132021,6369.456315589033,6109.783855707769,5859.081753009698,5617.35947861728,5384.571955072337,5160.6278236991775,4945.39687720984,4738.716705201595,4540.398603933849,4350.232803713624,4167.993067730322,3993.440715573818,3826.328123210048,3666.4017490972433,3513.4047335882588,3367.0791159310224,3227.1677101723735,3093.415678187812,2965.571834977385,2843.3897183446256,2726.6284521548164,2615.0534295824127,2508.436840126526,2406.558061711364,2309.203936902269,2216.1689501593187,2127.25532111731,2042.273027118346,1961.039766624081
A,0.0,0.0,1.8789014211242105,4.722958059763766,8.505461180917017,13.537159612081389,20.338022130268797,29.636686035883365,42.412842544111,59.95374859290401,83.9079465120147,116.31780938272185,159.60910609327502,216.51768261846033,289.9454384978127,382.75878901195824,497.56343205438384,636.4977802165846,801.0795693694005,992.1221299357815,1209.7187937253693,1453.2823701063983,1721.6224082285805,2013.0437947316666,2325.453452376046,2656.465661297733,3003.4998882418276,3363.8676551775834,3734.8468947042256,4113.743538220984,4497.940905702446,4884.937943174179,5272.377591047369,5658.0666433206015,6039.988432480748,6416.3095887839845,6785.382003662351,7145.740994105783,7496.100530167341,7835.346258717203,8162.526937510818,8476.844786663109,8777.645170443575,9064.405940739916,9336.726703855908,9594.318213493892,9836.992043672353,10064.650654767061,10277.277932701443,10474.93025448681,10657.728111862034,10825.848307846421,10979.51672784552,11119.001676884278,11244.607767025187,11356.670333584098,11455.55035498179,11541.629848628017,11615.307713846869,11676.995992286296,11727.116516320468,11766.097916496114,11794.372959967668,11812.376193009623,11820.541862007505,11819.302088747572,11809.085277299742,11790.314731280065,11763.407461758767,11728.77316752594,11686.813370823322,11637.920692986349,11582.478255708576,11520.859194836212,11453.426274721958,11380.5315922145,11302.516360333557,11219.710762582865,11132.433869687187,11040.993611307846,10945.686795997768,10846.79917330526,10779.269655773038,10774.87583635861,10862.032885233893,11066.286687457521,11411.266823393213,11919.915177377463,12615.787339693821,13524.249326855408,14673.439554001021,16094.91616113623,17823.951906877544,19899.47035646864,22363.640258248626,25261.163091594506,28638.30370580924,32541.725804194328,37017.2016943486,42027.484892441484,47443.73249850969,53168.91000267728,59121.24438774658,65227.26346534835,71419.06854828131,77633.48024694198,83811.97260437079,89900.88725473921,95851.69086152464,101621.17093104035,107171.53030152775,112470.37292487276,117490.58915283071,122210.15562898137,126611.86718217835,130683.01799337893,134415.04795161006,137803.1681882489,140845.9776562487,143545.08051415504,145904.71210048097,147931.3795021816,149633.52115702868,151021.18858804114,152105.7522405529,152899.6324634868,153416.05592663397,153668.83717434487,153672.1845620742,153440.52948558403,152988.3775746069,152330.1803664238,151480.22588499446,150452.5465147195,149260.84256315534,147918.4199442604,146438.14047479237,144832.38335445966,143113.0164897374,141291.376417355,139378.25568273017,137383.89662824644,135317.9906440856,133189.68202873596,131007.57569615534,128779.74805110406,126513.76043290609,124216.67460060929,121895.06979914907,119555.06100676119,117202.31801873265,114842.0850718922,112479.20075833885,110118.11801613946,107762.924019455,105417.35982115043,103084.83962776684,100768.4696101389,98471.06617326273,96195.17362657441,93943.08121088559,91716.83945111292,89518.27581488466,87349.00966634187,85210.46651218011,83103.8915433919,81030.3624814368,78990.80174183933,76985.98793162886
IH,4.0,4.0863904980843175,4.090935585861704,4.059596217385259,4.015612366343358,3.975936169924582,3.956855355629022,3.976637540336063,4.057489426608784,4.227517863296343,4.522856317334122,4.989873473096713,5.687179292980693,6.686953393777175,8.075003418005556,9.949022179413639,12.414814143189055,15.58073712621252,19.551061601373654,24.419192301863884,30.261655455190013,37.13350259903884,45.06545175165945,54.06278854566132,64.10583795889063,75.15169920881459,87.13689526523521,99.98060003688542,113.58814838787094,127.85458991865421,142.66810568377767,157.91316106861817,173.47331455735835,189.23363990948232,205.08274844903517,220.91441959766308,236.62886260517234,252.13364188167805,267.3443035821072,282.18474317255226,296.5873534940628,310.4929910460369,323.85079540143823,336.61789327121653,348.75901507653026,360.246048195413,371.05754748438136,381.17822033851394,390.5984005069258,399.3135221543926,407.32360326189996,414.6327453814639,421.24865498592015,427.18219015863014,432.44693512410885,437.0588041002469,441.03567512823855,444.3970538810013,447.16376694015656,449.35768364314254,451.0014653157112,452.11834050325893,452.7319046817467,452.86594285210174,452.54427338962046,451.7906115224151,450.628450842321,449.080961301224,447.1709022099674,444.92054883137064,442.3516312398039,439.48528420432285,436.34200693829536,432.94163164397804,429.3032998642806,425.4454457349921,421.38578530832524,417.1413111922702,412.7282918196453,408.1622747257166,403.45809327380044,385.4712240297476,368.55609305871627,352.73324803599843,338.1141023759117,324.86939437965833,313.20619514110274,303.35314062107824,295.5529982666315,290.0611829711502,287.1485423382944,287.10666560378485,290.2540916743882,296.94203025592975,307.5585035055178,322.53012298792197,342.32101693235086,367.42870603386086,398.37698495921074,435.70609217651224,479.69326624507613,530.1086731232017,586.4362765385926,647.9910411891176,713.9871415607047,783.5819905952064,855.9075878611856,930.0945523881768,1005.2913415454775,1080.6798283590272,1155.4878119026698,1228.9987857204694,1300.559201283599,1369.5834458324614,1435.5567620617792,1498.0363499824216,1556.6508998613003,1611.098806305013,1661.1453071286267,1706.6187777556993,1747.4063941137085,1783.4493559465516,1814.7378396276576,1841.3058261445403,1863.2259268970483,1880.604308017837,1893.5757935771612,1902.2992095844802,1906.9530143085462,1907.7312461528852,1904.839808106242,1898.4930975376026,1888.910981681518,1876.3161123951672,1860.9315684849762,1842.9788099157158,1822.6759253510193,1800.2361525623305,1775.8666501268206,1749.7674983713528,1722.130907581767,1693.1406119724218,1662.9714287027575,1631.788962252263,1599.7494356523505,1566.9996313647057,1533.6769259427758,1499.9094039775555,1465.8160381802707,1431.5069237694543,1397.0835565907266,1362.6391455917933,1328.2589513943387,1294.0206437436004,1259.9946715731344,1226.2446402964622,1192.8276917304252,1159.7948827698988,1127.1915595736978,1095.0577245913166,1063.428394264266,1032.3339456790743,1001.8004508364744,971.8499975377914,942.500996179843,913.7684719983421,885.6643425111643,858.1976800909763,831.3749597453758
IN,1.6,3.104401045677465,4.134915112074622,4.925761574841028,5.596981597661143,6.236791128990373,6.929763448981145,7.770074296351773,8.871302260499496,10.376225036670764,12.467430070264403,15.378322814859013,19.4031094974101,24.903380792216733,32.30834000115584,42.10602851625126,54.82441329446168,71.00357853110108,91.16254379336682,115.76543708657502,145.19153783412793,179.71243688002113,219.47790579850403,264.51057550812834,314.7084649385378,369.8538121796285,429.62645767673223,493.6200898472275,561.3598765582208,632.3202869241603,705.942200693644,781.6486738788598,858.8589625325147,937.0005958494899,1015.5194357766842,1093.8877673191332,1171.6105375782313,1248.229908459757,1323.3283138303188,1396.5302218900692,1467.5028020657353,1535.9556863916073,1601.64000096134,1664.346825762986,1723.9052226601914,1780.179952606976,1833.068985174868,1882.5008866430148,1928.4321575566094,1970.8445769430737,2009.7425983239682,2045.1508322316638,2077.111641041309,2105.682864438053,2130.9356876187326,2152.9526592329794,2171.82586195972,2187.6552353569846,2200.547048091216,2210.6125147337702,2217.9665509059014,2222.7266595700958,2225.0119406275976,2224.9422156224537,2222.637259214385,2218.2161291180373,2211.7965863743175,2203.4945980870098,2193.423915097175,2181.6957174564304,2168.4183209800403,2153.696938597336,2137.633490659035,2120.326458799733,2101.8707783826003,2082.3577649671815,2061.875070636735,2040.506666396384,2018.3328472060755,1995.430256542226,1971.8719276888385,1947.7273392430643,1925.7851776326331,1907.4124794392012,1895.578175635864,1894.2756518574672,1908.1031345321173,1941.995491692114,2001.0907451169767,2090.70559169306,2216.3889235112656,2384.0212289512383,2599.930062386674,2870.99621218496,3204.730628297246,3609.307839171823,4093.5471090709925,4666.837782466711,5339.00999902174,6120.1560757673915,7015.520695769427,8021.050630407122,9127.459052047388,10322.382195980374,11591.633780788652,12920.013650619563,14291.882285379259,15691.60001905757,17103.87713937653,18514.05659482853,19908.34003156423,21273.96327698672,22599.325753092646,23874.077960141924,25089.171301928043,26236.874742526034,27310.762924620587,28305.680384925796,29217.686369707808,30043.984503745305,30782.841228412108,31433.496528821277,31996.07004298145,32471.465210004186,32861.27368703292,33167.68185863144,33393.38088674681,33541.48140956115,33615.43369637891,33618.9538038734,33555.956055688315,33430.49198059176,33246.6956914064,33008.735564636336,32720.771985712716,32386.920853677602,32011.222488599567,31597.61555192121,31149.915571369784,30671.797655377188,30166.782984799567,29638.228680028824,29089.32065755605,28523.069110148444,27942.306267747157,27349.686120913724,26747.685814272998,26138.60844321984,25524.58701262391,24907.589340959803,24289.42371689573,23671.745137671664,23056.061979442075,22443.7429690652,21836.024344555663,21234.017107585227,20638.714286051454,20050.998137893377,19471.647239089874,18901.343409213936,18340.678437125367,17790.160577459425,17250.220795603967,16721.218744946407,16203.448465404152,15697.14379671478,15202.483503736394,14719.596114170614,14248.564471741309
D,0.01,0.1122758632390623,0.21676064216993113,0.3213616342947824,0.4251613111785597,0.5278363664788649,0.6294969424694769,0.7306696417717431,0.8323481510784262,0.9360939595008715,1.0441872192076689,1.1598319777480672,1.2874178819767332,1.4328331748729632,1.6038116575699477,1.810281143878672,2.0646673518246987,2.382101310186494,2.780484645057567,3.2803850706877107,3.9047585637561593,4.678517797436818,5.627983055788484,6.780260050828304,8.162589642732904,9.80170962171015,11.723260849326117,13.95126114513204,16.50766168911501,19.41199317163906,22.681102809890728,26.328978726263262,30.366654942538766,34.80218819136257,39.64069666026561,44.88445044353175,50.5330036851086,56.583358982663974,63.03015545142828,69.86587280915477,77.08104485937123,84.66447676046978,92.60346143269774,100.8839913477825,109.49096275178955,118.40837008412888,127.61948897354056,137.10704671862416,146.8533796018869,156.8405767497976,167.05061054514033,177.46545383045438,188.06718432072228,198.838076777467,209.7606835921738,220.81790449090005,231.9930461097963,243.2698722080371,254.63264528468096,266.0661603529398,277.55577160236675,289.08741264917836,300.64761103947416,312.2234976312718,323.80281144046444,335.3739004941688,346.92571919335853,358.4478226458535,369.93035839118113,381.3640559009098,392.7402142020413,404.05068793710586,415.2878721428213,426.44468599959106,437.51455577672004,448.49139717296936,459.36959722888787,470.14399596615766,480.8098678898736,491.36290347213304,501.799190719431,511.6603739547671,521.0819283503237,530.0900489624566,538.711433066698,546.9755010667352,554.9158464927876,562.5711240351638,569.9855766252847,577.209380832584,584.2989559890196,591.3173413900431,598.334703254399,605.4289934186683,612.6867478656444,620.2039864815406,628.0871562449514,636.4540481961947,645.4346136044178,655.1716061469308,665.8209838229142,677.5454808005702,690.5022137239106,704.8356864567795,720.6736594669917,738.1246863468165,757.2767264669409,778.1965238315852,800.9295733358454,825.5005567642265,851.9141595245704,880.1561931566412,910.194956597112,941.9827749754545,975.4576600765237,1010.5450421650769,1047.1595287416187,1085.2066518825238,1124.5845719294102,1165.1857112477321,1206.8982974143785,1249.607800399263,1293.1982529967672,1337.5534478955888,1382.5580083359737,1428.098332300901,1474.063412649261,1520.3455375632586,1566.8408771955142,1613.4499635139573,1660.0780711060954,1706.6355071691034,1753.0378191265293,1799.2059283208569,1845.0661980742898,1890.5504441240973,1935.5958950554461,1980.1451099012233,2024.145859578207,2067.550978301501,2110.3181905803876,2152.4099188615073,2193.793076359648,2234.4388491101718,2274.3224707958775,2313.42299344889,2351.7230567075167,2389.208657920293,2425.868925035046,2461.6958938894804,2496.684291230572,2530.8313245316654,2564.136479446983,2596.601325541385,2628.229330756795,2659.0256849236152,2688.9971324937746,2718.151814559736,2746.499120128936,2774.0495465439467,2800.8145688733835,2826.806518045618,2852.038467455269,2876.5241277397845,2900.2777493990166,2923.314032913371,2945.6480460048715,2967.295147679392,2988.2709186866036
R,0.0,0.2269325929991553,0.5465886598937439,1.003122556338673,1.6196422992990644,2.4261229849942194,3.470797104475234,4.828283879719645,6.608574751709847,8.968364178285707,12.125290612466792,16.375030065918267,22.11042173887589,29.840838581794042,40.209062093518774,54.002411728739126,72.15523129575944,95.74111212060018,125.95500946723294,164.08702266955135,211.49058241922444,269.54802699495593,339.6362419552996,423.09445215575363,521.19560364534,635.1221800831296,765.9468166228548,914.6177135965637,1081.9486015673901,1268.6128493136348,1475.141216863152,1701.9227185759262,1949.20806123142,2217.115146982246,2505.636171564156,2814.645897355828,3143.910733736362,3493.0983101844067,3861.787278355707,4249.477126496866,4655.597832178341,5079.519217098032,5520.559900579465,5977.99577654246,6451.067962471905,6938.9901886423795,7440.955611998708,7956.143052077857,8483.722656605321,9022.861012303565,9572.725722372365,10132.489476366427,10701.333641092395,11278.451402927145,11863.050492839835,12454.35552556752,13051.60998400579,13654.077879064002,14261.045114108929,14871.820581771366,15485.737019390892,16102.151647783912,16720.446616386267,17340.029276181158,17960.332300204394,18580.813669843326,19200.95654362919,19820.26902377597,20438.28383434949,21054.55792366256,21668.672002287847,22280.230026959296,22888.858639594564,23494.20656971247,24095.944007637805,24693.76195507749,25287.371558912935,25876.503433379425,26460.90697519033,27040.34967560751,27614.616432955503,28183.508868621844,28746.41260575395,29304.74875094403,29861.29186869516,30420.13418008487,30986.633949695442,31567.37616519767,32170.165851673733,32804.065222143574,33479.477185593736,34208.2706231426,35003.9376707151,35881.76990053773,36859.03848146689,37955.162846733794,39191.85291858938,40593.211397444815,42185.78487433995,43998.555375003845,46059.63581303008,48392.307855086416,51015.722063449226,53945.18625459496,57192.3081385595,60765.10605551636,64668.13530567069,68902.64720043109,73466.78371200863,78355.80396978938,83562.33599226535,89076.64611484425,94886.91865468858,100979.53895785028,107339.3738326153,113950.04433147657,120794.186811188,127853.69912179965,135109.96962032127,142544.08745637757,150137.03322932322,157869.84966865942,165723.79244635988,173680.4615976589,181721.91431431967,189830.76009047264,197990.23935505014,206184.28682567755,214397.5808751522,222615.580221219,230824.54924035337,239011.57317299678,247164.56443667453,255272.26119940064,263324.2192927567,271310.79846537486,279223.14389600925,287053.16380316217,294793.5039070946,302437.5194213369,309979.2451755349,317413.3644003252,324735.1766384098,331940.56518436945,339025.96439913486,345988.32719341776,352825.0929276905,359534.15593431145,366113.8348298995,372562.8427527975,378880.25863114715,385065.49956142216,391118.29435494065,397038.6582905909,402826.8690954819,408483.4441611809,414009.1189913763,419404.8268669468,424671.6797063116,429810.9500923646,434824.05443206796,439712.537210723,444478.0562998933,449122.3692757806,453647.320703425,458054.83034130314,462346.8822206329,466525.51455386664,470592.81042740075
G,8.0,10.843623458641108,12.986807305490832,15.462889215585756,18.78457870834684,23.39275474205725,29.807218688315707,38.69400991898748,50.90470746877902,67.49577060461118,89.7197289375685,118.9763295645491,156.71834369542077,204.32256905763384,262.9542257847134,333.4599010832103,416.3135574900219,511.61882492821934,619.1530579472433,738.4325279676934,868.7815754387052,1009.3954185348417,1159.3922676579552,1317.8540951941857,1483.8571966043355,1656.4942888660262,1834.889913243326,2018.2106915612833,2205.6717046463314,2396.5399945271583,2590.135964734323,2785.8332697605374,2983.0576410409326,3181.284985851863,3380.039010566314,3578.8885549551255,3777.4447750135323,3975.3582744652267,4172.3162568345115,4368.039748628094,4562.280928091124,4754.820581947898,4945.465703553912,5134.047239245794,5320.417984822867,5504.450630602849,5686.035951037403,5865.081133199816,6041.508237373846,6215.252782331281,6386.262447571859,6554.495884725342,6719.921630414615,6882.5171130995,7042.26774672451,7199.166104350646,7353.21116533943,7504.407630060201,7652.765296497253,7798.298493533049,7941.025566071228,8080.968407534507,8218.152035624978,8352.604207566457,8484.35507135943,8613.436849869031,8739.883554835407,8863.730728144656,8985.015207928056,9103.774917268525,9220.048673487256,9333.876016161401,9445.297052186615,9554.352316347273,9661.082645993358,9765.529068547405,9867.732700678309,9967.734658082323,10065.575974905878,10161.297531930872,10254.939992721367,10399.006166222276,10601.35898993333,10868.831788265621,11208.167649118044,11626.853783451843,12133.85008390585,12740.122357064041,13458.948272248113,14306.004195152827,15299.260321845031,16458.715983901104,17806.005283534458,19363.901575707405,21155.749967160373,23204.859006224437,25533.883891939866,28164.232126121115,30993.256704609317,33875.72825881658,36819.46308109698,39817.22828099568,42855.62489756203,45919.151314192284,48992.14799969805,52059.747830487846,55108.333107432496,58125.73518777598,61101.293662918215,64025.836185706,66891.61269097326,69692.20370283024,72422.41482197047,75078.16513409845,77656.37463670399,80154.85408208148,82572.19948768683,84907.69276124678,87161.20931029877,89333.13308481619,91424.27919389325,93435.8240142787,95369.24254960638,97226.25268958657,99008.76594688032,100718.84420707021,102358.66200710973,103930.47385434662,105436.58610726499,106879.3329569685,108261.05607236194,109584.08749980372,110850.73543801295,112063.27253993161,113223.92642409817,114334.8721081778,115398.2261061144,116416.04195758613,117390.30698385063,118322.94008754868,119215.79043556293,120070.63688362115,120889.18801905305,121673.08271404575,122423.89109600084,123143.11585429507,123832.19381400869,124492.4977171324,125125.33816051936,125731.96564752464,126313.5727169846,126871.29611903189,127406.2190123163,127919.37316159235,128411.74111842159,128884.25837099417,129337.81545186284,129773.25999476381,130191.3987337228,130592.99943935893,130978.79278874287,131349.47416637721,131705.70539487636,132048.11639475916,132377.3067734544,132693.84734417862,132998.2815757957,133291.12697512505,133572.8764034439
