beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
0.6963731705844347,0.27931580915100346,0.8185749448761447,0.19363729015942185,0.049295966320640136,0.04000093939998298,0.3965484815888521,0.007702889083375122,0.03153130410868936,0.3853358012655556,1.9978523124469931,0.21203423988512116,0.009447610303878794,2.059447346370823,0.8500000000000001,0.0005093919691939479,0.004351935127320017,0.00659177595442161,0.9994442100310377,0.9975000352128763,2021-03-28
