beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
3.8308930151473044,0.2665441647833487,0.8607386789007043,0.19948884237864797,0.12350186469909961,0.09011053079262338,0.21662781753375993,0.004208781948615199,0.05504167446207902,0.647898413645048,1.5076904505187283,0.038160295855741995,0.02619413700646726,3.3852033012092675,0.8800000000000001,0.004724720447900488,0.004187082323541337,0.00983198713541755,0.9990718405850446,0.9691617173142192,2021-03-21
