beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
15.456250531131648,0.2,0.8785510462413201,0.2,0.2,0.04000002181729925,0.5,0.019155739354580984,0.02838733746584063,0.05782513287137232,0.03333333333333333,0.771565243526766,0.81,0.0002569716789561429,0.008524689655215651,0.026500045361171745,0.9996345900124826,0.9988180567308289,2021-03-25
