series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01
S,61429.482144407084,61428.24833928791,61427.082422104126,61425.960049928,61424.863686277116,61423.78066313693,61422.701795721936,61421.620391967364,61420.531544032296,61419.43162135315,61418.31790778581,61417.18834178475,61416.04133028261,61414.87561530034,61413.690178295066,61412.48417152433,61411.25686875782,61410.007629850275,61408.73587524952,61407.44106762935,61406.12269863521,61404.78027930143,61403.4133331073,61402.02139093181,61400.60398737583,61399.160658070854,61397.690937700514,61396.194358538036,61394.67044935815,61393.11873462145,61391.53873385768,61389.92996119473,61388.29192499508,61386.624127571646,61384.926064962965,61383.19722675289,61381.437095924106,61379.645148737625,61377.82085463246,61375.96367614129,61374.07306881901,61372.14848118179,61370.18935465509,61368.19512352924,81921.78725982558,102474.64166766148,123026.73237578415,143578.01180142674,164128.40240053984,184677.79012200327,205226.01814672587,225772.87964984312,246318.1085139042,266861.36700783315,287402.229415864,307940.1604472645,328474.4869767071,349004.3612463347,348973.09103923343,348937.0835905384,348895.3085668855,348846.67628491914,348789.982979562,348723.8688419818,348646.78208429925,348556.94533551217,348452.3224599934,348330.58500160574,348189.0782235924,348024.78732406534,347834.3049628629,347613.8017894928,347359.00222834054,347065.1683392728,346727.09508159815,346339.1206891899,345895.15600936185,345388.7364452092,344813.0994495344,344161.2892583269,343426.2887017577,342601.17557498306,341679.29840286734,340654.4638289067,339521.12571551313,338274.56477400416,336911.0474569261,335427.954055895,333823.8683269052,332098.6241627143,330253.3083598488,328290.22187448654,326212.8047043635,324025.5314130441,321733.7852521653,319343.7189177293,316862.10938224324,314296.2132021823,311653.62742939586,308942.1599365958,306169.7117300983,303344.1727455634,300473.3317401545,297564.8002120081,294625.9497802723,291663.8621209366,288685.29034617665,285696.6306094011,282703.902688918,279712.7383283641,276728.3761741401,273755.6622353069,270799.05488934397,267862.63356025366,264950.1102983685,262064.84359025158,259209.8538199812,256387.83988853733,253601.19657533756,250852.03229506058,248142.18696394784
E,0.0,1.233805119175111,2.133120141783296,2.7945650361107113,3.2870755609251363,3.6598232817025536,3.9478714811947135,4.176214203212025,4.362660523302677,4.51989403223969,4.65694321510064,4.780231071965675,4.8943242348080185,5.002467483735138,5.106965026487383,5.20945237429936,5.311090122931854,5.4127020000991255,5.514873148323985,5.618020045816831,5.7224402060028625,5.828347466353749,5.935897013088062,6.045203099933106,6.156351570618799,6.269408689020258,6.384427348515143,6.501451423615543,6.620518806865773,6.741663517072534,6.8649171530843205,6.990309887656824,7.117871139213773,7.247630018956435,7.379615622090941,7.513857211576751,7.65038432835806,7.789226851815389,7.930415026949041,8.073979469711283,8.219951158321742,8.36836141588981,8.519241887915552,8.672624517023808,8.828541516446801,9.688496235074114,11.126330570272394,13.064758334886076,15.473154720791618,18.36401943768513,21.789919213249945,25.842067863946593,30.651262196367252,36.39164990396751,43.28773331748228,51.62507898823935,61.76538248336704,74.16681626692687,89.41096447365348,106.09837956606174,124.94753198534687,146.58099416786226,171.60089403717822,200.63529471313353,234.3685256940145,273.5626288227906,319.07374760796966,371.8653495026087,433.01899532080205,503.7426059876792,585.3756316298147,679.3901026374397,787.386196345597,911.0806862781343,1052.2864839357205,1212.8814900582233,1394.7652127924346,1599.8021563955024,1829.7518909935768,2086.1869934008314,2370.401641875333,2683.3154020245115,3025.378408855644,3396.4854130057474,3795.9066886107275,4222.2433409830655,4673.413009128979,5146.6694521663185,5638.656376016787,6145.492582082381,6662.882622268502,7186.245054653247,7710.849359486333,8231.95262784364,8744.928116451001,9245.37939017215,9729.235724596738,10192.826418594439,10632.933445375478,11046.823312561508,11432.260050639541,11787.501911855772,12111.2846859973,12402.794594010124,12661.633578229732,12887.779536950737,13081.543708045876,13243.527035483987,13374.576985606429,13475.74593783337,13548.251969353025,13593.442591043196,13612.761773518892,13607.720425886291,13579.870351782538,13530.781602933403,13462.023074798888,13375.146137033984,13271.671058950855,13153.07597289641,13020.788112959095
I,2.071723084476032,1.7276162474176329,1.471854284311541,1.2813076923938256,1.1391311977846006,1.0330201256868272,0.9539565949628391,0.8953069436556554,0.8521711737405382,0.8209133635789331,0.798822139815216,0.7838647140686663,0.7745083070992368,0.7695901710552537,0.7682227128470405,0.7697240147327684,0.7735667680652955,0.7793405876443652,0.7867240752876943,0.7954640080832929,0.8053597509631714,0.8162515146721674,0.8280114561306313,0.8405368896075658,0.8537450734157445,0.8675691790811979,0.8819551532414851,0.8968592577415071,0.9122461283182515,0.9280872325028229,0.9443596369548858,0.9610450162896594,0.9781288516599699,0.9955997794330339,1.0134490593526637,1.03167013840013,1.0502582917414376,1.069210326098731,1.0885243339189763,1.1081994890616487,1.1282358765568608,1.1486343504206022,1.169396414647136,1.190524123399431,1.2120199971389498,1.2338869520156799,1.273860965350061,1.343542928874163,1.4506531176293933,1.6008553175946458,1.7991885617851076,2.051183767790715,2.3637590103702646,2.7459897509928943,3.209846384583296,3.770986332245977,4.449685301079325,5.271994692759813,6.271221151235162,7.489841255544566,8.927899237671934,10.60359444532731,12.547841594224792,14.80164196063425,17.41506365946062,20.447158047434264,23.96643215146478,28.051656939401816,32.792875590066224,38.29251653652823,44.66653061434744,52.04547000420749,60.57541453565999,70.41863206326467,81.75383716073019,94.77588967654401,109.69475593888511,126.7335458368809,146.12544484010888,168.10938780949695,192.92437697254854,220.80243300067184,251.96028466156145,286.590041859072,324.8492449974504,366.8508205117387,412.65357496104883,462.2539065927202,515.5793887220218,572.4847795963159,632.7508475113315,696.0861883585765,762.1319835030881,830.4694285391547,900.6293835522702,972.1036702840436,1044.35737832013,1116.8415389731526,1189.0055726453538,1260.3089997069187,1330.2320116351386,1398.2846146594657,1464.014171225422,1527.0112670784122,1586.9139186113518,1643.410203944531,1696.2394517471466,1745.1921552850104,1790.1087977188022,1830.8777808604036,1867.4326461007258,1899.7487655954953,1927.8396663027409,1951.7531310264221,1971.5672007869487,1987.3861828114025,1999.3367490970734,2007.564192462222,2012.2288906440665,2013.5030145437934,2011.5675042233645
A,15.636825907397574,15.011352871101671,14.646311131532874,14.467462086987274,14.421971954476437,14.472273376881665,14.591683720057986,14.76127779660208,14.967656337944298,15.201354051916121,15.455704311401167,15.72602980657932,16.00906584071674,16.302549627058994,16.60492800056903,16.915149570052854,17.232517058634233,17.556582524401726,17.887073111942872,18.22383852637361,18.566813949443926,18.915993921764063,19.271414002918217,19.63313793993437,20.00124872978897,20.375842428727157,20.757023894018328,21.144903880798662,21.539597085339665,21.94122084603188,22.34989429858357,22.765737842395374,23.188872817911363,23.619421325049327,24.0575061342032,24.503250656372106,24.956778949543803,25.418215745855164,25.88768648920051,26.365317376522267,26.85123539846737,27.345568376760408,27.848444996766133,28.359994834456614,28.88034837747892,29.40963704032052,30.081835160848353,31.001486896268954,32.25420828525136,33.91634745298561,36.06358356815857,38.77859846483793,42.15817047427329,46.320163075192696,51.410952919986364,57.61389706881086,65.15950494329762,74.33807779383665,85.51572500278581,99.15487894186982,115.43245742261423,134.6553870776887,157.2371054854191,183.6893998798408,214.6234216494957,250.7564475038185,292.922462124221,342.08544462288216,399.3546463792974,466.0013125886186,543.4763122597628,633.428049285928,737.7198576169674,858.4458547391587,997.9439571094554,1158.8044715064145,1343.8723994884049,1556.2413723369598,1799.237027058794,2076.3877045240097,2391.3806626301803,2748.002600644562,3150.064204739455,3601.3096202601323,4105.313144958405,4665.366871586202,5284.364297404875,5964.685861327075,6708.092796698931,7515.635500206709,8387.581812557444,9323.369281122279,10321.583803500947,11379.965249177996,12495.438936769346,13664.170380685106,14881.639626530772,16142.730816088551,17441.832348676795,18772.943081978065,20129.780363796504,21505.886220766737,22894.72866965706,24289.795792839755,25684.6808787931,27073.157534292925,28449.24420479638,29807.257982723426,31141.857938055226,32448.078476171646,33721.35342224245,34957.5316598866,36152.88522502966,37304.11078451384,38408.32542285333,39463.057628282164,40466.23431837558,41416.164682258684,42311.521545787335,43151.32089207405,43934.90009538425
IH,0.0,0.2612126130540841,0.4187189655265253,0.5076060167139462,0.5519421105302728,0.568113757586714,0.5671720369732158,0.5564790773636255,0.5408605291373454,0.5234098806611284,0.5060478327140657,0.4899096919418884,0.4756122945610699,0.46343677591694943,0.45345274638563615,0.4456018298790702,0.4397531512083358,0.43573957153938536,0.43338080471330087,0.4324976731510148,0.4329204477176907,0.4344932963956464,0.43707622517172706,0.4405454486235313,0.44479281896195794,0.44972472960213633,0.45526076369745555,0.4613322590896904,0.4678808944868995,0.47485735735328133,0.48222012497712435,0.48993437159627673,0.4979710029202437,0.5063058125554852,0.5149187511084766,0.5237932970120824,0.5329159176512649,0.5422756096554752,0.5518635079471532,0.5616725540738234,0.5716972153688309,0.5819332474990471,0.5923774939181269,0.6030277166253118,0.6138824534212286,0.6249408975516633,0.6362027962413562,0.6499041907182311,0.6692274669926322,0.69759353790949,0.7383474703016646,0.7946972276775323,0.8698073494733327,0.9669838779269011,1.089913695503671,1.2429415874992575,1.4313831956726648,1.6618831217367513,1.9428362685293392,2.28489843273272,2.7016204041754666,3.20342937887766,3.800639347074193,4.5050804484228255,5.331020621378552,6.295745852424066,7.419995892908973,8.728358925430266,10.249677003787763,12.01748499551362,14.07048850081102,16.453074786672477,19.21584177342074,22.416121659546135,26.118466893567913,30.395056541846845,35.32597080974365,40.999271193716005,47.510814630512066,54.963723737895066,63.46743392193909,73.13624411141328,84.08731339757695,96.43807248542015,110.30305690976024,125.79021690724478,142.99681296473236,162.00506062489274,182.87773595543194,205.65398677289141,230.34560805043424,256.9340292797431,285.3682266812342,315.56371742579665,347.40272276505146,380.735510241823,415.3828503549588,451.1394575492366,487.7782345891012,525.0551062367645,562.7142132921163,600.4932400754138,638.1286645527363,675.360746957113,711.9381061786012,747.6217698490259,782.1886209134094,815.4341982056533,847.1748394733838,877.2491814200247,905.5190522025084,931.8698074334206,956.2101714020793,978.4716514784213,998.6075961449126,1016.591966509315,1032.417888170344,1046.096045577401,1057.6529751126398,1067.12930651415,1074.5779953526169
IN,0.08289422400431481,0.15033868368422476,0.19144441887982117,0.2146552954895521,0.22591595533784775,0.22938906561514413,0.22796912141046174,0.22365031857809964,0.2177897487290793,0.211295509979473,0.20476096851960154,0.19856041134043148,0.19291702973926997,0.18795108689561366,0.18371390731231396,0.1802117351060474,0.17742236558213298,0.17530663375493746,0.17381625376017903,0.17289907936502227,0.17250255130411427,0.17257587841626212,0.17307134243782063,0.17394500351547273,0.17515700259007622,0.17667159882657024,0.1784570387852769,0.1804853244145664,0.18273192585866943,0.18517547011583935,0.18779742602142507,0.1905817986218904,0.19351484085215337,0.19658478688378542,0.19978160911069354,0.20309679914762496,0.20652317219511732,0.2100546935002711,0.21368632529286904,0.217413892413174,0.22123396480893065,0.2251437551207359,0.22914102966624528,0.23322403125331986,0.23739141238560035,0.2416421775613442,0.24597563350130194,0.2511008718300323,0.25805900154169126,0.26800599578848405,0.28210899890653324,0.30151924659060486,0.3273947123250105,0.3609543548265772,0.4035530734771894,0.4567722044950981,0.5225248438788643,0.603178802104142,0.7017029530928268,0.8218455067457802,0.9683556662681287,1.14509925169433,1.3559497705377384,1.6052957550087554,1.8983483576946194,2.241350816453249,2.641745534501384,3.108328923142753,3.6514097257241165,4.282978176403759,5.0168881665575045,5.86905095896121,6.857635968548635,8.003271185261879,9.329232665349137,10.861609056339072,12.629423396515648,14.664690649007074,17.002385971992094,19.680296145994614,22.73872559165259,26.2200298292964,30.167953848996063,34.62676127931731,39.64015266865332,45.249987229532536,51.49484092182887,58.40845292700112,66.0181300286626,74.34319164034927,83.39354499370305,93.16847887233324,103.65575489276432,114.83105852498512,126.65784967233469,139.08762722852944,152.0605963513081,165.50670376791186,179.34698723118748,193.49517151157517,207.8594355074374,222.3442729773331,236.8523723278509,251.28644779862788,265.55096410745887,279.55370800260914,293.2071721856925,306.42972886740375,319.14658115765815,331.2904901339227,342.8022835240465,353.6311583843349,363.7347949717301,373.0793023091861,381.6390178906589,389.39618476293265,396.34052906355436,402.4687601918321,407.7840143339021,412.2952602239211,416.0166839486495
D,56.0,56.0,56.0007322481933,56.00190602844236,56.00332898265695,56.004876222694556,56.006468796145434,56.00805872970381,56.00961868806205,56.011134863489644,56.012602120123965,56.01402070633578,56.015394053061314,56.01672732039222,56.018026456517035,56.01929760476063,56.02054674480424,56.02177948945125,56.02300098297057,56.02421586424125,56.025428269860065,56.02664186062806,56.02785986050781,56.029085101021565,56.03032006668823,56.031566938859804,56.032827636484186,56.03410385307956,56.035397089685866,56.03670868385302,56.038039834894825,56.039391625725905,56.040765041635055,56.04216098635205,56.04358029574974,56.045023749497204,56.046492080949186,56.04798598552493,56.04950612779831,56.05105314749204,56.05262766454212,56.05423028337502,56.055861596519215,56.05752218765455,56.05921263418716,56.060933509424245,56.06268538441146,56.06446882948586,56.06629068320077,56.06816670518105,56.070122244777025,56.07219202844803,56.07441977542543,56.076858075983466,56.07956878810907,56.08262410509801,56.086108399830906,56.09012094634121,56.094779645242255,56.10022593028525,56.10663110624398,56.11420446434803,56.1231845260213,56.133838725536236,56.14646766018253,56.16141192406333,56.17906056848383,56.199860783769694,56.22432868743993,56.25306124893543,56.286749444819776,56.3261927537135,56.37231508351213,56.42618218149371,56.48902051228554,56.56223749813888,56.647442898360275,56.74647095829856,56.86140278301935,56.994588189990516,57.14866607671193,57.32658211713445,57.53160239540316,57.76732142365101,58.037662903404055,58.34687160965207,58.69949493051222,59.10035290102692,59.554496028197335,60.06715079698227,60.643653434047124,61.28937323049353,62.00962741936587,62.80959020052961,63.6941989460866,64.66806086308769,65.73536341881707,66.89979165275938,68.16445513457342,69.53182682017074,71.00369545787498,72.581132554852,74.26447427788604,76.05331807164914,77.94653326139809,79.94228448450555,82.03806647545245,84.23074851247361,86.51662671495927,88.89148234832345,91.35064433388771,93.88905426067271,96.50133233909264,99.18184290955051,101.92475830945207,104.72412009963365,107.57389684701457,110.46803784774517,113.40052234931956,116.36540398774497,119.35685029495409
R,0.0,0.6409228006203078,1.3289843286105192,2.0460355388248583,2.7805355841363584,3.525428655868641,4.276670150284121,5.032208586485028,5.791286589754015,6.553964567949251,7.32079924947825,8.092629435982003,8.870435580363727,9.655249857569911,10.448100477781301,11.249978969806914,12.061822653922775,12.884506965798137,13.718843996443294,14.565584796580348,15.425423812459151,16.299004383305842,17.186924615403157,18.089743208513838,19.00798498507329,19.942145987994643,20.89269808770712,21.86009308618665,22.844766334257567,23.84713989457953,24.867625290767368,25.906625885945378,26.96453893368952,28.041757342083038,29.13867118837598,30.255669018061,31.39313895841089,32.55146967288201,33.73105117939224,34.93227555239214,36.15553752588397,37.401235012102276,38.66976954843415,39.961546683302934,41.27697631013759,42.61647295717299,43.98045603964716,45.37470375943725,46.809818326802684,48.30074659544221,49.866485166608776,51.53003841105639,53.318664334825186,55.26442978908362,57.40509752180122,59.78537891787469,62.45860549830211,65.48889831799632,68.95394754848627,72.94855610482836,77.58915356870493,83.00322257157931,89.333621954054,96.74282281216227,105.41728433508189,115.57213779742582,127.45631240362002,141.35821497361093,157.61205997705662,176.60493267759094,198.78465279757003,224.66848635688137,254.85272661234717,290.0231288969494,330.9661364013621,378.58077274921976,433.8910015904364,498.05826369707336,572.3938004642694,658.3702641414894,757.632007450599,872.0033495659621,1003.4940455106336,1154.3011570565611,1326.8065497150521,1523.5693334450145,1747.31272903854,2000.9050738425844,2287.3349659214123,2609.680862466682,2971.075767612344,3374.6679362734176,3823.5787564293637,4320.859131520407,4869.445755955207,5472.118659072595,6131.461294460654,6849.824287468236,7629.293743228271,8471.664780865782,9378.420715849692,10350.718077823652,11389.377438083897,12494.87983751285,13667.36845682267,14906.655057815686,16212.230645936046,17583.279757797583,19018.697758632177,20517.110539144836,22076.896024379905,23696.20694436599,25372.99436336846,27105.031517899235,28889.937570140275,30725.200940626186,32608.20193994298,34536.23447236743,36506.52663376096,38516.26007097599,40562.58801016588
G,16828.0,16828.0,16828.031189785903,16828.085113666984,16828.155758442088,16828.238853560913,16828.331371498163,16828.43117110537,16828.536743067143,16828.64702826986,16828.761288232778,16828.879012709338,16828.99985382223,16829.12357913561,16829.25003823954,16829.37913897296,16829.510830519455,16829.645091401715,16829.781920965725,16829.92133334949,16830.06335321932,16830.208012762458,16830.35534957182,16830.505405163334,16830.658223941184,16830.813852479627,16830.97233902803,16831.133733172865,16831.298085609727,16831.465447992112,16831.63587283348,16831.809413446103,16831.986123904986,16832.16605902882,16832.34927437221,16832.535826225263,16832.72577161784,16832.91916832657,16833.116074883426,16833.316550584943,16833.52065550161,16833.728450487026,16833.939997186622,16834.155358045802,16834.37459631746,16834.597776068815,16834.842694912626,16835.123961267385,16835.454229807357,16835.845381031697,16836.30961142404,16836.860446320497,16837.51371688276,16838.288560730183,16839.208517821837,16840.302803388775,16841.607851597575,16843.169240042018,16845.04412861591,16847.30437927935,16849.986476874605,16853.14506870646,16856.85054030344,16861.188498593874,16866.260427530713,16872.185110468738,16879.100594681764,16887.166570191173,16896.567082844977,16907.513519640703,16920.24780302629,16935.04571587223,16952.220253013846,16972.124860722193,16995.156384179405,17021.75749778382,17052.418348035415,17087.677099756915,17128.119051218364,17174.373981470977,17227.111423278602,17287.03362538442,17354.86608254833,17431.345668648602,17517.206596928496,17613.164633639022,17719.900181889054,17838.04100406442,17968.145439378837,18110.686982128376,18266.041012448746,18434.47432435915,18616.137896025513,18811.063121170533,19019.16149588349,19240.227555211844,19473.94469520023,19719.893406644427,19977.561387418074,20246.354985783728,20525.611449105654,20814.61150090225,21112.591834448656,21418.757184613234,21732.291714462473,22052.369524425627,22378.164156215298,22708.85701943382,23043.644715153743,23381.745267842063,23722.403305428757,24064.8942480379,24408.527579986625,24752.64928822415,25096.64355449303,25439.93378911612,25781.98309229633,26122.29422488697,26460.409165350877,26795.908323564097,27128.409475620992
H,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,287778.7086286535,267223.0865837497,246667.46453884587,226111.84249394207,205556.22044903826,185000.59840413445,164444.97635923064,143889.35431432683,123333.73226942301,102778.11022451919,82222.48817961536,61666.86613471154,41111.24408980772,20555.6220449039,8.003553375601768e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
