beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
12.423479869353086,0.2002086107071075,0.10042703336188794,0.04010258881540555,0.1487775088382811,0.18145193768983733,0.4998924320097893,0.013297354267997703,0.1370945525308129,0.046238505988070104,0.0377837433248781,0.5173204441207937,0.81,0.00024072140415265451,0.0026202387654684265,0.006233843510274414,0.9998827335099465,0.9985334671131526,2021-03-16
