beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
25.264551732251864,0.3,0.8999888776819759,0.17149065968035462,0.09601306179545849,0.2,0.4991156066168232,0.0012653032172166554,0.19914391110013094,0.4851012796767813,1.5541748763928824,0.04534682824998962,0.049648215574718824,2.5637873458174325,0.9200000000000002,0.0034252858266134913,0.1404298680384616,0.5721762071405634,0.9950896532818635,0.7419250274843203,2021-03-28
