beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
13.56596857260627,0.21354619033610728,0.6680291710955775,0.05640506011304974,0.2,0.08319026301757189,0.4897427469445195,0.009166399699050051,0.06904018923271067,1.7899555202152568,1.9999957388105989,0.021460447191009095,0.03771405999230616,2.000154855445688,0.9300000000000002,0.0016565054847866325,0.006758514231125203,0.014253080591984237,0.9996625499143156,0.9958025174055583,2021-03-21
