beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
62.186319229836194,0.3,0.9,0.04909620072054131,0.2,0.04,0.05743352149162672,0.029632336495457465,0.011109606413786785,0.014938544286946026,4.994324565935298,0.22058607823258705,0.9743345346543953,0.0471243827346312,0.9900000000000001,0.2017388296620022,2.3972423480031293,0.19897028479178713,0.9870703810343772,0.9732347978967896,0.9970111082060681
