series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,28840.807340508265,28830.404110709278,28822.773018172724,28814.20782854257,28803.274054923448,28789.00797108207,28770.49849482202,28746.81306982698,28717.030853671964,28680.313706649795,28635.982421497352,28583.575718355154,28522.87884924349,28453.92002318087,28376.941958451996,28292.359591569908,28200.713940507623,28102.628876625535,27998.77426426722,27889.836545366266,27776.496468637248,27659.413027115294,27539.21247869682,27416.481364615272,27291.762578417212,27165.55370234691,27038.306985576994,26910.430476078436,26782.289931793504,26654.211228379645,26526.483053066335,26399.35973041909,26273.064069130825,26147.790152032638,26023.706016544005,25900.956191550198,25779.66407062108,25659.934111687533,25541.8538606441,25425.49580152984,25310.919039483153,25198.170824978937,25087.28792925392,24978.297881550832,24871.22007904987,24766.066780248362,24662.843992204216,24561.552261555797,24462.18737863134,24364.741003308744,24269.201220614214,24175.553033378867,24083.778798621766,23993.85861370709,23905.77065773851,23819.491493109523,23734.99633162575,23652.259269154372,23571.253492335796,23491.95146051162,23414.325065678768,23338.34577296991,23263.984743882145,23191.212944227143,23120.001238553534,23050.320472594198,22982.14154511463,22915.4354703818,22850.173432333584,22786.32683140549,22723.867324861752,24242.71212034578,25755.384831986823,27261.46660261975,28760.88540315352,30253.49580814733,31739.07992073287,33217.34989460297,34687.95114279014,36150.46563990757,37604.41497813752,39049.26302822632,40484.41819223333,41909.235324606336,43323.01745243123,44725.01745350586,46114.43985965579,47490.44294812079,48852.14126996322,50198.608744038975,51528.88241992501,52841.96698449674,54136.84005546832,55412.45827195254,56667.764157865306,57901.69369987078,59113.18454880896,60301.18472357112,61464.66167062882,62602.6115122136,63714.06830258489,64798.11310564969,65196.90687702184,64653.45682784883,64104.196559698066,63548.975086839586,62988.37283267723,62423.353576570975,61855.0639106964,61284.71655872026,60713.52217950797,60142.64966653014,59573.20348021468,59006.21134126939,58442.618337522115,57883.28506481039,57328.98833655823,56780.42353759916,56238.20802365915,55702.88516846958,55174.928787095065,54654.74774634682,54142.69062834117,53639.05035148608,53144.06868047043,52657.940576847905,52180.818356807096,51712.81563413746,51254.011035174444,50804.451679273865,50364.156423573695,49933.118874778804,49511.31017369977,49098.681560483165,48695.16673004255,48300.683988261044,47915.138220190056,47538.422681798234,47170.4206269001,46811.006780771284,46460.04867168521,46117.40783122236,45782.940873739775,45456.50046487113,45137.936188376545,44827.095320093424,44523.823517167235,44227.96543017464,43939.36524519834,43657.86716237873,43383.315816956245,43115.55664833267,42854.43622222123,42599.802510525216,42351.50513318277,42109.39556584149,41873.327316879906,41643.15607697228,41418.739844098,41199.9390266255,40986.61652685149,40778.63780714878,40575.87094066748,40378.18664834488,40185.45832380603,39997.56204758019,39814.37659191521
E,0.0,10.403229798986736,15.953676375745179,21.328130730749137,27.996278203722873,36.6631064043591,47.83996138353508,61.95739410186526,79.34813143650838,100.19565217137612,124.48780688954344,151.99694865383444,182.29442803472983,214.79436849040192,248.8135595211954,283.6332144990455,318.5522226615225,352.92684201130555,386.19608596735816,417.89458767483956,447.65574686889187,475.2080390170693,500.36697963213015,523.0246977872506,543.1385444278595,560.71971161259,575.8224860599885,588.5344983465494,598.9681429621724,607.2532177835988,613.5307495401887,617.9479222793939,620.6539991117803,621.7971163876134,621.5218285987248,619.9672878727856,617.2659512273467,613.5427199154211,608.914426975771,603.4896006948779,597.3684426025876,590.6429685862869,583.3972705940477,575.7078641783223,567.6440938436212,559.2685738764043,550.6376471452696,541.8018483646351,532.8063616161637,523.691464615529,514.4929543869525,505.2425507449086,495.9682753530255,486.6948051970961,477.4438001262565,468.2342047299914,459.08252526776516,450.0030826855894,441.00824296704684,432.10862619781506,423.3132957911029,414.6299293417406,406.06497256115756,397.62377770392953,389.31072783675353,381.12934822874024,373.08240606255805,365.17199958287745,357.3996377145151,349.7663110997048,342.2725554235032,334.9185078194961,335.2073535792723,342.0293711952127,354.1499553871188,370.6548182806015,390.88500100366116,414.3832858975477,440.8506394955896,470.1112734437575,502.0849394897686,536.7651604677388,574.2022233319032,614.4899052572335,657.7550553456099,704.1493021665766,753.8422945480527,807.0160061381596,863.8597420328186,924.5655785152163,989.3240458908554,1058.3199311056685,1131.7281328776787,1209.7095487826382,1292.4070120780693,1379.9413266216993,1472.4074713239002,1569.8710612616817,1672.3651609163635,1779.8875461130226,1892.3985054838463,2009.8192602869985,2132.0310641428205,2249.074900487265,2348.520188540572,2434.037623690938,2507.8323531151004,2571.2851385983413,2625.317776753246,2670.6015733787394,2707.675637915285,2737.0130233100613,2759.056604963508,2774.2374229160996,2782.982942080154,2785.719626375844,2782.872429352837,2774.862742441333,2762.1057078930826,2745.00742150404,2723.9623185777427,2699.3508956104447,2671.5378344939973,2640.870544450289,2607.6781065758814,2572.270588883233,2534.938691147394,2495.9536755875497,2455.5675394330574,2414.0133874470216,2371.5059656577905,2328.242321321127,2284.402558135937,2240.150659725355,2195.635358220902,2150.9910283582235,2106.3385907575703,2061.7864109978777,2017.4311836964366,1973.3587930859683,1929.6451435548474,1886.356955306728,1843.5525217279628,1801.282426251016,1759.5902174954015,1718.5130422794407,1678.0822367497385,1638.3238763923825,1599.2592860902055,1560.9055116917766,1523.2757547759038,1486.3797724442995,1450.224244066879,1414.8131069495132,1380.1478629020596,1346.2278576629292,1313.0505350919263,1280.6116679811691,1248.9055672592108,1217.9252712798711,1187.6627167979054,1158.1088931410375,1129.2539809941234,1101.087477117899,1073.5983062331698,1046.7749212123715,1020.6053926348799
I,7.0,5.32,5.167447873668058,5.651329455726078,6.599881670238533,8.041389353153374,10.073535013981743,12.825817093853537,16.443182843074023,21.07174903252192,26.842392445766972,33.85326648490211,42.15436656934051,51.73736627592319,62.532623487974774,74.41337755384987,87.20561312288432,100.70131145439568,114.67281091287062,128.88646440851556,143.11440926197577,157.14385237426737,170.78372809529742,183.86888980975442,196.26216878141048,207.85470780699302,218.56498490640877,228.3369099882399,237.13732457369412,244.95317437625795,251.78856503076673,257.6618571828976,262.6029106906685,266.6505494919974,269.8502884597001,272.2523404957173,273.9099051857781,274.8777284735132,275.2109150042713,274.9639701274161,274.19004625607005,272.9403677225712,271.2638089184332,269.2066019622405,266.8121520853207,264.1209411296429,261.17050184547054,257.9954479388276,254.6275469711798,251.09582520625005,247.42669530426167,243.64409937101698,239.76966127833344,235.8228433914078,231.82110388044973,227.7800516739805,223.71359684634112,219.63409483920742,215.55248341273256,211.47841162180436,207.42036043101803,203.38575483111754,199.38106751121356,195.41191428499062,191.48314157399318,187.59890632432288,183.76274878096484,179.97765857177953,176.246134565359,172.57023896710706,168.95164610905908,165.39168637354393,167.84548638022125,169.82992593687044,172.14677613874636,175.3008264468801,179.59508474533507,185.19953347225265,192.20006841805287,200.63274692365823,210.50727367793453,221.82270140961123,234.57757612160185,248.77617480236495,264.432036171061,281.56964527489646,300.22487828579096,320.4446261097297,342.2858792897743,365.81445996910554,391.1035197190365,418.2318772662002,447.2822417240998,478.3393503611237,511.4880417927631,546.8112831465842,584.3881711902997,624.2919310555313,666.5879407844377,711.3318144843602,758.567580624395,808.3259943697742,860.6230234342884,915.4585455298305,971.7562203201231,1027.3159428880313,1080.78311147747,1131.3177671627416,1178.4005176934636,1221.717542813531,1261.0915877344294,1296.4398176900663,1327.7474177121912,1355.0504553887772,1378.4242218083868,1397.9748436119758,1413.8328843657914,1426.148196207107,1435.0856000274703,1440.8211565156387,1443.5388956138377,1443.4279306733329,1440.6799151111684,1435.4868151967935,1428.0389796211625,1418.5234888136351,1407.1227669766556,1394.0134388849358,1379.3654124065533,1363.3411668384729,1346.0952266792,1327.7738004306802,1308.5145644048705,1288.446572247818,1267.6902719121174,1246.3576130324416,1224.5522290188844,1202.369679618249,1179.8977411532483,1157.2167330929203,1134.39987100283,1111.513637247582,1088.6181620547268,1065.767608688203,1043.0105575158157,1020.3903846875382,997.9456319712456,975.7103650236627,953.7145180122088,931.984223054442,910.542123412997,889.407669782535,868.59739933863,848.1251974938164,828.0025425300767,808.2387334562495,788.8411015791547,769.8152063841176,751.1650163989543,732.8930757698074,715.0006573114242,697.4879028120395,680.3539513770011,663.5970565883116,647.2146932416291,631.2036543999299,615.5601394756455
A,0.0,0.0,0.9563980861292894,2.3848083660948,4.250170893714122,6.6539404149380434,9.758324973627161,13.76605376816168,18.91132858606293,25.44957165813642,33.64285604503588,43.74165495502392,55.96549444677494,70.4857125926255,87.41293266872772,106.79054356322865,128.5941185385502,152.7357528483091,179.07187692910793,207.41309093068134,237.53478851691807,269.18764501485396,302.10734672681946,336.0231923268443,370.6653916652235,405.7710253510654,441.0887196864467,476.3821466516173,511.43248747223066,546.0400088655255,580.0248995628135,613.2275057288238,645.5080907238832,676.7462295501946,706.8399327999274,735.70457994133,763.271727909201,789.4878485059804,814.3130371844242,837.7197263680315,859.6914284930521,880.2215273058896,899.3121304816323,916.9729921969453,933.220510750714,948.0768035446105,961.5688595911649,973.7277681003022,984.5880205115463,994.1868825061638,1002.5638319815114,1009.7600586398634,1015.81802068689,1020.7810541101451,1024.6930300821787,1027.5980561793042,1029.5402173040143,1030.5633524294185,1030.7108635344248,1030.0255533583295,1028.5494888651126,1026.3238875651848,1023.3890240913613,1019.7841546634701,1015.5474573003169,1010.7159858475668,1005.3256360849327,999.4111223558008,993.0059633273377,986.142475639713,978.8517743400078,971.163779120449,963.10722549265,955.399488410584,948.6272280202057,943.2401373363832,939.5858686054297,937.9375880469788,938.5155019304694,941.5035172894804,947.0620241599502,955.3376195295306,966.4704410423458,980.5996438574628,997.8674381262324,1018.4220071875732,1042.419546686412,1070.025600734326,1101.4158210261553,1136.7762365372275,1176.3030931951532,1220.2023030756711,1268.6885297535734,1321.983929190226,1380.316562873836,1443.9185008949514,1513.0236363778745,1587.8652383994868,1668.6732774516088,1755.6715649168693,1849.0747552479547,1949.08526594205,2055.8901754458198,2169.658162380414,2289.6355979042723,2413.9562201830026,2541.165875175273,2670.0713003646065,2799.653901037769,2929.0205696173734,3057.3756378535677,3184.0048260690214,3308.2659148573744,3429.5830883659078,3547.443190095571,3661.392887855279,3771.0361887655777,3876.032006833585,3976.0916392018953,4070.9760963186636,4160.4932817393355,4244.495044420592,4322.874139470662,4395.561138022332,4462.521326666982,4523.751633880289,4579.277616420722,4629.150533621853,4673.444532340344,4712.253960370485,4745.690821569295,4773.882381844044,4796.968931572459,4815.101706955207,4828.440970219216,4837.154246464232,4841.414713232246,4841.399737535253,4837.289554056296,4829.266077498397,4817.5118415547895,4802.209056674238,4783.538778662963,4761.680180169396,4736.809917212818,4709.101583118436,4678.725242489621,4645.847038165433,4610.628864463919,4573.228100386679,4533.797396847906,4492.484512383381,4449.432192185173,4404.778085690876,4358.654698328144,4311.189373373122,4262.504300222803,4212.716545705166,4161.938105355996,4110.275971877359,4057.8322182595807,4004.704093296633,3950.9841274543573,3896.760247262789,3842.115896598524,3787.130163401624,3731.877910534732
IH,2.0,2.1620844311602037,2.247412723370242,2.321608163469965,2.4107844680896697,2.532645223946741,2.7049816469473393,2.9484433227061064,3.287642320665853,3.7515375271972626,4.373225147726485,5.189085180077828,6.237278874090395,7.5557173936386075,9.179743687443715,11.139831277608478,13.45958660882319,16.154263728074618,19.22989658790844,22.68305692697642,26.501172723032084,30.6632986652321,35.141212607895085,39.900713694516895,44.90301161070566,50.10611628361391,55.466158993925966,60.93859654561863,66.47926830716048,72.0452909208621,77.59578716533137,83.09245407497613,88.49998136801929,93.78633497298533,98.92292243379559,103.88465763714555,108.64994200746848,113.20057835678882,117.521632200762,121.60125374496575,125.43047204657735,129.00297116621198,132.31485651157095,135.3644180825493,138.151895981603,140.67925236453226,142.9499529764574,144.96876053985565,146.74154152588008,148.2750872340009,149.57694961426705,150.65529187689359,151.5187536315395,152.17633007049287,152.63726454404178,152.91095376182918,153.00686478145744,152.93446290676138,152.7031496058999,152.3222095677051,151.80076603852194,151.14774361688808,150.37183772641424,149.4814900353649,148.48486914249432,147.38985590093407,146.20403280401985,144.9346769078793,143.58875581464812,142.17292628682105,140.69353510714086,139.15662183938304,132.9969625917868,127.14905478852175,121.5957394508595,116.32390578903085,111.3231048402039,106.58461186384997,102.1008097214524,97.86479823710847,93.87015969941739,90.11082980126515,86.58103770869415,83.27528964843415,80.18837825079072,77.31540555754145,74.65181164041277,72.1934035959133,69.93638161332615,67.87736010450371,66.01338272576717,64.34193065476966,62.86092381254996,61.568714918609544,60.464076388471746,59.54618016626976,58.814570654567426,58.26913097562748,57.9100428813913,57.73774072679121,57.75286003183307,57.95618127826619,58.348569710584464,58.930912031291946,59.70405098905933,60.66448266107503,61.80007446132326,63.09387011593718,64.52638468367041,66.07701077366463,67.7248958540384,69.44950053016254,71.23096087528289,73.05032739940063,74.88972375532943,76.73245102902324,78.56305336597306,80.3673547861985,82.13247360121267,83.84681884502446,85.50007196425894,87.08315632362249,88.58819666278173,90.00847036722551,91.3383522188949,92.57325413332147,93.70956124801859,94.744565591852,95.67639843302418,96.50396227333236,97.22686332929689,97.8453452180429,98.36022444899727,98.77282821290164,99.0849348584006,99.2987173542584,99.41668995246582,99.4416581942061,99.37667233669036,99.2249842238889,98.990007577669,98.67528164719606,98.28443812299042,97.82117119705784,97.28921063131624,96.6922976824333,96.03416372150163,95.31851138108475,94.54899805948745,93.72922161210657,92.86270806192584,91.95290116520151,91.0031536737685,90.01672014184932,88.99675113248549,87.94628868648985,86.86826292493309,85.76548966445513,84.64066893299206,83.4963842817157,82.33510279700403,81.15917572402589,79.97083962097828,78.77221797011927,77.56532317846889,76.35205890738712,75.13422267617439
IN,1.4000000000000001,2.5250024806915086,3.093024324664399,3.5189610305097725,3.9580086688453866,4.500526027654531,5.224779974579279,6.2132001688456375,7.55792456375945,9.361982199406707,11.737387805448876,14.800328773416425,18.663800857797124,23.428603502549574,29.1740711548318,35.950026426920914,43.77115330449233,52.61444837477841,62.41982296362271,73.09345909571721,84.51323774242107,96.53545478917721,109.0020748409301,121.74789175946505,134.6071209964933,147.4191087847085,160.0329866214903,172.3112162253157,184.13205750082727,195.39105167421175,206.00164761697363,215.8951162887485,225.0199010037393,233.34054416253676,240.83631777608537,247.49966836244315,253.33456872633923,258.3548512243306,262.58258035617223,266.04650749161925,268.7806375307572,270.82292638260463,272.21411926491703,272.99673282103356,273.2141787098335,272.9100224232468,272.1273683914484,270.9083607294022,269.29378805965655,267.32278053846943,265.0325873634855,262.45842352371665,259.6333752617489,256.5883545697929,253.35209396940246,249.95117377892268,246.41007501554054,242.7512519834566,238.99521944809723,235.1606500772042,231.264478537134,227.32200926484916,223.34702549389013,219.35189759916835,215.3476892451796,211.3442601805208,207.35036482414841,203.3737460415188,199.4212237173798,195.49877790206358,191.61162644483548,187.76429713593643,183.9606944627273,181.39498129054482,179.73013085655452,178.85567170534443,178.78378982813206,179.584879137694,181.34950278344368,184.16761404328605,188.11870842882666,193.2686073405244,199.67001363755293,207.36498712571628,216.38818133546832,226.7701506590163,238.54034479653671,251.7296039722378,266.3720887449877,282.50664773301895,300.1776630734556,319.43542937653393,340.33612578849556,362.94143818838756,387.31788314913877,413.53587932924177,441.6686067009891,471.79069008247046,503.97674100391896,538.2997908999093,574.8296486955278,613.6312166659482,654.7627995731976,698.2744431042606,744.2063381743765,792.3755130586795,842.1949155991927,892.9218860632561,943.7916512074792,994.0857812989417,1043.1642014066101,1090.4771135118947,1135.5661477081537,1178.060007228847,1217.6675414605475,1254.16984779071,1287.4122472745664,1317.29655677067,1343.7738493652682,1366.8377728799967,1386.518435012308,1402.876835489449,1415.9998147277256,1425.9954860418102,1432.9891196478795,1437.1194490726643,1438.5353729461276,1437.3930270573865,1433.8532028971556,1428.0790897718566,1420.23431809413,1410.4812817780605,1398.979717921319,1385.8855222371099,1371.3497790718457,1355.5179853478362,1338.529448419539,1320.5168386256464,1301.6058782441926,1281.9151495930537,1261.5560061387348,1240.6325716558147,1219.2418136919996,1197.4736788154546,1175.411278330621,1153.1311143279668,1130.7033370671688,1108.1920257704858,1085.6554859149783,1063.1465570529383,1040.7129260560253,1018.3974414688469,996.2384253724624,974.2699797993132,952.5222853112581,931.0218898553794,909.7919864522484,888.8526786529983,868.22123302962,847.9123182421926,827.9382304620715,808.3091051259762,789.0331151568766,770.1166559177107,751.5645172671431,733.3800431663627,715.5652793455598
D,0.01,0.10241279938924248,0.20231493678894868,0.30615978736377136,0.41343294209936016,0.5248266128094963,0.641851030311853,0.7668384934573166,0.903075444103212,1.0549855592248507,1.2283306016758984,1.4304015908063175,1.6701705346864293,1.9583727353494673,2.3074952332195346,2.7316581391357353,3.246389635679556,3.868308674251212,4.6147390408429505,5.503283328670081,6.551385723333801,7.775909502550415,9.192750136631675,10.816499052145739,12.660167377215235,14.734973879191719,17.050197115337554,19.613088627336307,22.428841776152428,25.50060941895905,28.82956292736367,32.414984883743735,36.254388028339044,40.343653540396275,44.67718242005167,49.24805451298764,54.04819052590848,59.068513173102986,64.29910434231905,69.72935585255173,75.34811198645868,81.14380251172784,87.10456535922754,93.21835850473764,99.47306091108973,105.85656263538542,112.35684439888148,118.96204706243898,125.66053155517739,132.44092987472706,139.29218782021613,146.20360013919517,153.16483877176876,160.16597486329852,167.1974951945963,174.25031364841195,181.31577829561678,188.38567464572967,195.45222556588172,202.50808833119947,209.5463492288527,216.56051609837834,223.5445091528804,230.49265038968184,237.39965186520345,244.26060307740508,251.07095767009628,257.82651964680434,264.5234292576206,271.15814870044557,277.7274477582083,284.22838947581806,289.2751758467646,294.0985701582494,298.70987868459537,303.11978539628655,307.3384987754382,311.3758483521437,315.24134723675996,318.9442322892556,322.49349012125833,325.8978745935718,329.1659196330714,332.3059498760805,335.32609071651734,338.234278692879,341.03827270965223,343.74566629662905,346.3639009197764,348.9002802375127,351.3619851232969,353.75608923301735,356.0895748725558,358.36934890967245,360.60225847028664,362.79510615957173,364.9546645516396,367.0876896974724,369.2009334092529,371.30115409075285,373.3951258984728,375.4896460372863,377.59154001776005,379.7076647302404,381.8449092230699,384.01019310851564,386.21030892224826,388.45160918803714,390.7398314772999,393.08000670204683,395.4764184070559,397.9325938793553,400.4513155047568,403.0346452650159,405.683957901665,408.3999798356308,411.1828318691443,414.03207426772,416.94675317730264,419.925447564273,422.9663160260175,426.06714293745415,429.2253834916143,432.43820726984956,435.7025400447812,439.01510357952327,442.37245324135586,445.77101329751866,449.2071098053953,452.67700104916497,456.17690551009343,459.70302738812046,463.251579718436,466.81880514853736,470.4009944590833,473.99450292601546,477.5957646322271,481.20130484486486,484.8077505794998,488.4118394752313,492.01042710562456,495.6004928495279,499.1791444435654,502.74362133470294,506.29129694698645,509.8196799715542,513.3264147835163,516.809281083435,520.2661928550662,523.6951967248499,527.0944698024716,530.4623170757193,533.7971684269196,537.0975753324856,540.3622073015883,543.5898481047142,546.7793918378942,549.9298388637164,553.0402916658527,556.1099506497554,559.1381099184006,562.1241530484646,565.0675488891169,567.9678474026734,570.8246755636767,573.6377333305359,576.4067897016532
R,0.0,0.30050028875904605,0.8240480151764109,1.4985144317819972,2.3147287381091397,3.292935389338601,4.47541166326523,5.926523732395346,7.735201642127208,10.018155710607186,12.922920075715467,16.629936515051668,21.352951947355752,27.337176336904772,34.85495630287396,44.199097478566934,55.674316128690094,69.58753679161518,86.23784383933265,105.90685277659631,128.85013103444405,155.29011402982218,185.41076977174336,219.35409146301672,257.218357232145,299.05799444319257,344.8848215476738,394.670408045153,448.34928612252577,505.8227590892089,566.9630755984961,631.6177696505929,699.614000451012,770.762760369907,844.8628514759799,921.7045601356614,1001.0729843051469,1082.7509891715954,1166.5217838004469,1252.1711246989655,1339.48916210961,1428.2719518540378,1518.3226601245194,1609.4524912116037,1701.4813691762135,1794.2384042860808,1887.5621739553567,1981.3008462170067,2075.3121716373203,2169.4633672243817,2263.630913423357,2357.7002828338036,2451.5656169031904,2545.129364598939,2638.301894972826,2731.001093626298,2823.1519513717744,2914.686151863724,3005.5416636383793,3095.662340842582,3184.9975359377486,3273.5017268201905,3361.134160089197,3447.8585116045124,3533.6425649907865,3618.457908354575,3702.2796491669105,3785.0861470198015,3866.8587637778146,3947.5816305069125,4027.2414304637523,4105.827197362574,4183.330128097454,4259.685123002688,4335.1532646755395,4409.9526822299995,4484.297625765506,4558.418511887859,4632.5703998501085,4707.034849056616,4782.118356440769,4858.149367751607,4935.475044376392,5014.458431875981,5095.476333637416,5178.917981934702,5265.1844756211185,5354.688887940698,5447.856918283146,5545.127953702361,5646.956410150064,5753.8132335587525,5866.1874534348035,5984.587694393595,6109.543563043645,6241.606838437136,6381.352403982724,6529.378867512286,6686.308824444601,6852.7887270398005,7029.488330882905,7217.099698184533,7416.335746353608,7627.928339587785,7852.625930850374,8091.154733270086,8344.13032427207,8611.994647636018,8894.995822150582,9193.190752395356,9506.45923702096,9834.523254179217,10176.96795386397,10533.262507866482,10902.77988107615,11284.815094391062,11678.601824147796,12083.327326794135,12498.145748774534,12922.189913602702,13354.58168967135,13794.441043898205,14240.893883400793,14693.078782865534,15150.152690453902,15611.295700489345,16075.714976912544,16542.647907521357,17011.36456520994,17481.169548675713,17951.403271286414,18421.44276294104,18890.70204579813,19358.632140689828,19824.72075691581,20288.491713955867,20749.504139496934,21207.35148408559,21661.660388733457,22112.08943795918,22558.32782708022,23000.093969096477,23437.134063255937,23869.22064437296,24296.15112919042,24717.74637353913,25133.849251749893,25544.323267708794,25949.051205105712,26347.933822798397,26740.88859978644,27127.848533047265,27508.760990414856,27883.586619766847,28252.298315011536,28614.880238719546,28971.326900711054,29321.64229147602,29665.83906895929,30003.937796973718,30335.96623330204,30661.958665402963,30981.95529153998,31296.00164509553,31604.148059811272,31906.44917370151,32202.963469416056
G,7.0,12.621239368340287,16.744593232359826,21.37267336483998,27.280584648153564,34.98906304099112,44.99039903478746,57.78848636060448,73.88088931255147,93.72048493066038,117.67427333705517,145.99150063665286,178.78820288951528,216.04913774798337,257.64315578983593,303.3460518876718,352.86549456485614,405.86438367849127,461.98076742204114,520.8437365206252,582.0854579504384,645.3498540640462,710.2985351872713,776.6145719879433,844.0046195495601,912.1998162825462,980.9557956870162,1050.052074762698,1119.291021333423,1188.4965530564748,1257.5126818348065,1326.2019869550786,1394.4440768638601,1462.134081624413,1529.181204573011,1595.5073515527947,1661.0458485782722,1725.7402532709912,1789.5432614342353,1852.4157073337249,1914.3256543365792,1975.247571311143,2035.161589435183,2094.0528336683474,2151.9108230162715,2208.7289337717843,2264.5039201053664,2319.2354866486407,2372.9259080387246,2425.5796907436693,2477.2032728525132,2527.8047578752034,2577.393678949133,2625.9807901845347,2673.5778821968092,2720.197619168034,2765.853395051511,2810.559206782233,2854.3295425831316,2897.1792836628547,2939.123617786787,2980.1779633704327,3020.3579028945173,3059.679124575646,3098.157371346485,3135.80839630653,3172.6479238998436,3208.6916161608915,3243.9550434448365,3278.453659125388,3312.2027778024526,3345.2175566142178,3381.5673343977683,3421.478434749898,3464.9897775800982,3512.1799414864386,3563.166663986794,3618.105478797629,3677.187982015511,3740.640047797471,3808.7201771005375,3881.718059850393,3959.953357700037,4043.77466600365,4133.558584303795,4229.708809607735,4332.6551619910415,4442.852454546229,4560.779127192737,4686.935574893099,4821.842114407821,4966.036549229455,5120.071309292339,5284.51016002392,5459.924493800409,5646.889235310324,5845.978410028113,6057.760441197075,6282.793254639874,6521.619281634305,6774.760457418706,7042.713316227424,7325.944282944316,7619.589897831658,7916.3749830842125,8216.381121724344,8519.294690103334,8824.594923556238,9131.662277076222,9439.84147243238,9748.478347080247,10056.941305820897,10364.633568946669,10670.999821981777,10975.529399968596,11277.757292011891,11577.263757868941,11873.673056094258,12166.651607176667,12455.905806738523,12741.179635452558,13022.252167869663,13298.9350525304,13571.07001507976,13838.526421357648,14101.1989266219,14359.005228955482,14611.883938740133,14859.792571337837,15102.70566646529,15340.613034932372,15573.51813126647,15801.43654912598,16024.394635214087,16242.42821655465,16455.58143541837,16663.905685834212,16867.458645442955,17066.30339640914,17260.507629173728,17450.142922976913,17635.284097287855,17816.008628528452,17992.39612675792,18164.527867282643,18332.48637246267,18496.355039295566,18656.217808664227,18812.158872434353,18964.262414875764,19112.612385158067,19257.29229793357,19398.385059267977,19535.972815411904,19670.13682212345,19800.95733245412,19928.51350109775,20052.88330357529,20174.143468687704,20292.36942281603,20407.63524478213,20520.013630106634,20629.575863613256,20736.391799431047,20840.52984753968,20942.056966087817,21041.038658791716
