beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
0.11832010935967112,0.23909364627817414,0.7550230147057488,0.1668198919375524,0.04,0.04,0.4965770464739627,0.00746693644017611,0.019197963604083143,0.2627250670069276,1.9992936870109579,0.4,0.07142857142857142,3.5950528312160244,0.9400000000000002,0.007626961218962091,0.0033868195980991285,0.006797885502470977,0.9993314498183323,0.9864442434788263,2021-03-16
