beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
18.965848768943673,0.2,0.5340584363842293,0.04,0.2,0.04,0.04540987688565534,0.07577799879323763,0.08319134140335693,0.02885752796136311,0.925513394384429,0.1,0.3411994045323484,0.05,0.9800000000000001,0.6024373835866,14.265701512873669,0.18917840712661266,0.9787070917534115,0.958290730404395,0.993450373850612
