beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
28.80750768783892,0.2,0.383293460518622,0.04008718461935163,0.19740986975926167,0.057849397319587825,0.012628680053522403,0.0035810588352415177,0.013329841236426243,2.0,1.9999878086556542,0.010660237257345247,0.060878820228376686,2.1950767743707065,0.9500000000000002,0.000263079795449215,0.004599661718889169,0.013153047953811378,0.9996448349311852,0.9984937033422311,2021-03-25
