beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.9299813814332485,0.29996666300622005,0.2509120760131285,0.04,0.11830890791575104,0.1897190691531219,0.04295023943223892,0.001,0.03328125677116151,0.6726555641356119,0.046676323506854196,0.6950057647205237,0.9900000000000002,0.0019074299283699137,0.00876077297614844,0.023637983714019994,0.9994371789089449,0.9940511749921628,2021-03-23
