beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
3.913085373263203,0.2646796939655679,0.7372733934873451,0.04,0.04,0.07734472637105974,0.09903871947935616,0.001,0.010688432926187777,0.3556694117675754,0.03919646781249759,0.7513454286541178,0.9600000000000002,0.011890591760848852,0.006035270834630807,0.022655858160998615,0.9997711320131892,0.9936780535299463,2021-03-27
