beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.8677472509540687,0.20098426618641527,0.25030872250101277,0.1989606687604614,0.04002680238535727,0.1954671102819379,0.21323114639486387,0.001,0.15348642477434288,0.2977705984487771,0.03333333333333333,0.6557759891962945,0.9700000000000002,0.0012916342493178065,0.13848318712252536,0.5926904636169912,0.9936676446394844,0.8963932165936457,2021-03-16
