series,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,109836.08410392555,109831.5324592548,109827.36222845213,109822.71790029378,109817.050820022,109809.89526131496,109800.7620627066,109789.08090723596,109774.16293269972,109755.17284989233,109731.10792265959,109700.78546749016,109662.84298303725,109615.7560660633,109557.87861413212,109487.50703350609,109402.96535620214,109302.70245145442,109185.38800336902,109049.99278947325,108895.84190894042,108722.63582881732,108530.44091487482,108319.65610675889,108090.964517642,107845.27833234478,107583.68351825356,107307.38860771169,107017.67982623854,106715.88338872683,106403.33486442635,106081.35500661368,105751.23122092756,105414.20379659119,105071.45606881227,104724.1077686467,104373.21091927704,104019.74773921123,103664.63010575359,103308.7002133046,102952.73213016779,102597.43401536361,102243.45080476011,101891.36721504733,101541.71094606908,101194.95598800128,100851.525960887,100511.79743099652,100176.10316211851,99844.73527082021,99517.94826344516,99195.9619395575,98878.96415203127,98567.11341829503,98260.54138060192,97959.3551157849,97663.63929692596,97373.45821083788,97088.85763632675,96809.86658895272,96536.49893850266,96268.75490568281,96006.62244467749,95750.07851823486,95499.09027186316,95253.61611357123,95013.60670538685,94779.00587264771,94549.75143679678,94325.77597713395,94107.00752668857,93893.3702070865,93684.7848069968,93481.16930846011,93282.43936512475,93088.50873615117,92899.28967929025,92714.69330639816,92534.62990441953,92359.0092246529,92187.74074290635,92020.73389295877,91857.89827556019,91699.14384503594,91544.38107540099,91393.52110774326,91246.47588049796,91103.15824410714,90963.48206144058,90827.36229524447,90694.7150837826,90565.4578057408,90439.50913537858,90316.7890888313,90197.2190623923,103802.26783084756,117377.65651572181,130919.67329583273,144425.845073788,157893.39553880336,171319.00647465742,184698.60018904856,198027.14509774308,211298.48248063144,224505.1707400947,237638.34390358126,250687.58317104488,263640.80345476285,276484.160490025,288492.46813094785,287350.81707002723,286153.04617465916,284889.8455518506,283556.58225150063,282151.6475636531,280675.4670887686,279129.8852491087,277517.7649417149,275842.7129403948,274108.88056778576,272320.81110871147,270483.3178558995,268601.38367281266,266680.07685131545,264724.48017060914,262739.6312005104,260730.47248200586,258701.81051566382,256658.28263719517,254604.3309378465,252544.1824368942,250481.83475484993,248421.0465781622,246365.33225222825,244317.95988948352,242281.95243200153,240260.09116184598,238254.92120585561,236268.7586333602,234303.6987945769,232361.62559347233,230444.22143130584,228552.97759570662,226689.2049049563,224854.04444823676,223048.4782901288,221273.34003183493,219529.3251426972,217817.00099385894,216136.81654164288,214489.11162165285,212874.12582600056,211292.00694565105,209742.81896788592,208226.54962550415,206743.11749979624,205292.37868370232,203874.13301504473,202488.12989243856,201134.07368854663,199811.62877685693,198520.42418920976,197260.05792196534,196030.10090904668,194830.10068017547,193659.58472248862,192518.06356342364,191405.03359232782,190319.9796377091,189262.3773164331,188231.69517050078,187227.3966063339,186248.94165076595,185295.7885371957,184367.39513462043,183463.2202315323,182582.7246859442,181725.37245211055
E,0.0,4.551644670751383,7.8115465392695125,10.893565389767117,14.381932583589064,18.661104773922126,24.062082427491525,30.930821412650616,39.662631666356226,50.72018814046562,64.64107774511993,82.03531736552708,103.57073834533597,129.9435076502093,161.8322580513454,199.8373870671012,244.41158695762857,295.79217431382807,353.94818753646075,418.5537639249317,488.99389167278275,564.4011934613259,643.7158687115523,725.7575030851665,809.2975915850304,893.1242585652483,976.0942209434146,1057.1702872965914,1135.4450113104238,1210.1524465600535,1280.6704815485202,1346.5162430514772,1407.3367801273153,1462.8968484382162,1513.065206529491,1557.8004653891617,1597.1372216809834,1631.172957410601,1660.0559993861189,1683.9746919578847,1703.1478367031277,1717.8163841666733,1728.236317936837,1734.6726440622501,1737.394384228044,1736.6704654502437,1732.7663994744871,1725.9416494700608,1716.4475884540586,1704.5259620615448,1690.4077770242834,1674.3125455070772,1656.447823931891,1637.0089928817579,1616.1792319985154,1594.1296504158279,1571.0195391916075,1546.9967174413584,1522.1979484642193,1496.7494061454072,1470.7671753663917,1444.3577731129535,1417.6186794956866,1390.6388700391728,1363.4993424030417,1336.2736322143614,1309.028313955869,1281.8234839038212,1254.7132229739912,1227.7460380420266,1200.9652808789958,1174.4095443052722,1148.1130355339135,1122.105926963818,1096.4146849064143,1071.0623768987202,1046.0689583798974,1021.4515395960073,997.2246336554222,973.4003866909784,949.9887910993261,926.9978828270348,904.4339236602077,882.3015694524075,860.6040251968773,839.3431878152273,818.5197774974758,798.1334583888024,778.1829493776006,758.6661256981835,739.580112020418,720.9213676581345,702.6857644887331,684.8686581382665,667.4649529496174,650.469161216334,666.5326114107097,712.7552763295444,785.5784104202766,882.4582306327552,1001.9016159640712,1143.473545692035,1307.77989517103,1496.432500560375,1712.0037082969607,1957.9757704629355,2238.687316218644,2559.2755365688627,2925.609361304808,3344.20636321542,3817.0161514929687,4251.3838165624165,4664.307676058489,5064.709441196801,5456.702240804922,5841.542267528452,6218.815653682666,6587.172830339983,6944.790265592061,7289.664585082712,7619.801127140456,7933.334154524344,8228.601506706316,8504.18802686224,8758.947102196118,8992.006651855612,9202.764039989059,9390.873198333296,9556.22643713529,9698.932849056902,9819.29478019785,9917.78350620253,9995.014981649761,10051.726311253746,10088.753411747717,10107.010186880156,10107.469419659672,10091.145491718107,10059.078965869901,10012.323011479237,9951.931610287955,9878.949450396847,9794.403395916705,9699.295407483669,9594.596782706481,9481.243584273143,9360.133125712395,9232.121389707647,9098.02126060438,8958.601460699547,8814.586088549662,8666.654666492024,8515.442613543133,8361.542068599625,8205.502997261456,8047.834523517089,7889.00643490759,7729.450816583651,7569.563775873083,7409.707224590393,7250.210691362015,7091.373140736775,6933.464779833851,6776.728836785753,6621.383298299818,6467.622596326714,6315.619236126347,6165.5253599969055,6017.474242616257,5871.581715369001,5727.947518227525,5586.65657874891,5447.780218567092,5311.377288423899,5177.495233314412,5046.171089739676,4917.432417379824,4791.298167737518
I,5.0,4.6,4.946703533836719,5.777543647178792,7.025858054610949,8.722054012253666,10.95447394157816,13.856366875424566,17.604644240344022,22.42413648744529,28.59433728852744,36.456793224681206,46.42151257645944,58.9705664686456,74.65677312877598,94.09528488318752,117.94631685601522,146.88834912658706,181.58284704253953,222.63349710421988,270.54452362373854,325.6832432350479,388.25139083773684,458.26815165418236,535.5658263176254,619.797230398749,710.4526643670802,806.8836852680149,908.3308648090568,1013.9530408860176,1122.8560747338934,1234.1196741556012,1346.8213491212723,1460.0569881140975,1572.9578702510885,1684.7041646630519,1794.5351280086804,1901.7563088147044,2005.74411844207,2105.948145757979,2201.8915865275694,2293.170137284534,2379.4496731213944,2460.4629939074425,2536.0058870218186,2605.9327188917487,2670.1517338036647,2728.620207405496,2781.339574444592,2828.3506257164513,2869.728847880274,2905.5799615571527,2936.035697725391,2961.2498395899215,2981.394546542478,2996.6569682633726,3007.2361501758437,3013.340226101236,3015.1838898519486,3012.986134437449,3006.9682453687606,2997.3520330734646,2984.358288542381,2968.2054459058572,2949.1084355844955,2927.2777118940653,2902.9184394385074,2876.229823241439,2847.4045682984975,2816.6284550420064,2784.0800180650117,2749.9303163290465,2714.34278395973,2677.473151601449,2639.4694291455376,2600.4719414571746,2560.613409498716,2520.019069977385,2478.8068273307804,2437.0874325034424,2394.964683561567,2352.5356437415894,2309.8908730329294,2267.1146698574066,2224.285319829607,2181.4753489660075,2138.7517790581855,2096.1763832393076,2053.805940055646,2011.6924846084196,1969.8835555580413,1928.422436985044,1887.3483942816408,1846.696903406968,1806.4998729794593,1766.7858588031925,1756.6290734824506,1749.640135171805,1750.3533289194875,1762.4559503344633,1789.001509240283,1832.614988023979,1895.6862220530732,1980.5482877241595,2089.6390668849535,2225.6454057970723,2391.6301656001115,2591.142792546677,2828.3137823687553,3107.9326480214786,3435.507884143552,3816.5040037916046,4241.489443184753,4704.301185404421,5200.5688204680355,5726.8455619809265,6280.100944297019,6857.432127395813,7455.908860512438,8072.500802206741,8704.055642934954,9347.308225220022,9998.90795992016,10655.456221935194,11313.548188049039,11969.815397908234,12620.96655012132,13263.824906667214,13895.361297916194,14512.72217383865,15113.252481284942,15694.513392680014,16254.295088550101,16790.62491975895,17301.77135645123,17786.244178455418,18242.791383623236,18670.393292352375,19068.254313394373,19435.792812153442,19772.629491438278,20078.574658782567,20353.614716177555,20597.89816905202,20811.721412871608,20995.514518748678,21149.827204612866,21275.31514622246,21372.72675284706,21442.89050593323,21486.702935479334,21505.117288117344,21499.132922894943,21469.785455299632,21418.13765697257,21345.27110761637,21252.278586596687,21140.257184463633,21010.302108874974,20863.50115499809,20700.92980722425,20523.646936782992,20332.691058447734,20129.077108840636,19913.793708756064,19687.800872319884,19452.028126593206,19207.3730063315,18954.699889952644,18694.839144288842,18428.58654734595,18156.702960024886,17879.914219537255,17598.91122903977,17314.350219795357,17026.853163921813,16737.0083174964,16445.37087543377
A,0.0,0.0,0.19562540031355727,0.523533296105907,0.9707871430086337,1.5500775719945077,2.2901111735943664,3.2326723629762384,4.432743036033889,5.96009586153499,7.901597935088941,10.363746647473413,13.474997444927164,17.387370317894355,22.276725057598416,28.34105406084995,35.79623454835349,44.868964938892,55.78707535802252,68.76795202591026,84.00628044200391,101.6625260576719,121.85345664613746,144.64562003913798,170.05216905882816,198.03293042694742,228.49725252268814,261.30897256016243,296.2927967545911,333.24144188480693,371.92299640266805,412.0880874558461,453.47656366978845,495.82351022593303,538.8644983184201,582.3400356595312,625.9992307923096,669.6027148500955,712.92488340567,755.7555311553923,797.9009558705251,839.1846072971595,879.4473530189848,918.5474278498332,956.3601269213184,992.777295858399,1027.7066646908559,1061.0710656919946,1092.807569326791,1122.8665670171044,1151.2108245275906,1177.8145254440428,1202.6623204348862,1225.7483947213072,1247.0755633890562,1266.6544018089044,1284.502416446173,1300.6432596871878,1315.1059909491607,1327.9243852303819,1339.1362893639405,1348.7830255284564,1356.908841015115,1363.5604028267815,1368.786335370438,1372.6367992798994,1375.1631092556083,1376.4173887185452,1376.4522590341944,1375.3205610602363,1373.0751067998663,1369.7684589944352,1365.452736558705,1360.1794438446418,1353.999321811415,1346.9622192769616,1339.116982527512,1330.511361663825,1321.191932164887,1311.2040302502514,1300.5917007200371,1289.3976560461535,1277.6632455790473,1265.4284338208156,1252.7317867976717,1239.610465642371,1226.100226570263,1212.2354265011709,1198.0490336434018,1183.5726424159604,1168.8364921406635,1153.8694889874746,1138.6992307042021,1123.3520337059222,1107.85296214029,1092.2258585825118,1076.493376048332,1062.0805847731529,1050.2309117455836,1041.9850953431676,1038.2329150090866,1039.7643860746057,1047.3192264768877,1061.6336053876078,1083.4835204113567,1113.7244862752568,1153.3274610315655,1203.411034604786,1265.2698449526083,1340.398985588328,1430.5138654236434,1537.3450693803431,1658.5717382504497,1792.6964188738825,1938.6650029607863,2095.6423249553545,2262.8806159005912,2439.6442299545524,2625.1689439077545,2818.642729795434,3019.1999376287627,3225.923814738788,3437.854090934221,3653.997468737676,3873.339560463637,4094.857273596141,4317.530958106328,4540.355849245269,4762.352499166037,4982.576009531439,5200.123966637613,5414.143047879408,5623.834318539134,5828.45727443538,6027.332711620256,6219.844521217553,6405.440517428324,6583.632411182932,6753.995042141517,6916.164978787372,7069.838591091648,7214.769693369066,7350.766847072239,7477.690404847853,7595.449368561024,7703.998125458529,7803.333118389834,7893.489498180627,7974.537798952968,8046.580670467467,8109.749695454501,8164.202314409092,8210.118875436407,8247.699822428176,8277.163031092445,8298.741299112357,8312.679993933158,8319.234859328264,8318.669979932907,8311.255901316727,8297.267901855445,8276.984411619704,8250.685572692006,8218.651934719,8181.163279077487,8138.497564752529,8090.929988871876,8038.732154791737,7982.171340666732,7921.509861545406,7857.0045181981595,7788.9061260946355,7717.459118192094,7642.901215466146,7565.463159402823,7485.368500969914,7402.833440890419,7318.066716347514
IH,2.0,1.59587610376827,1.29782265891247,1.1036679596059262,1.0013936115414501,0.9799450285928959,1.0328230846998154,1.1590254893394785,1.3631826671306344,1.6556028246731351,2.0524736696440504,2.576272966075948,3.2563506640520576,4.12959154177848,5.241021734491898,6.644179424404725,8.401037039165189,10.581256099162022,13.260595233399746,16.518387885724646,20.43415134539795,25.083552726862163,30.534095653921074,36.84096287025098,44.04343592136601,52.16222291794694,61.197889461247826,71.13044232468715,81.91998975646958,93.50831265336095,105.82113120370005,118.7708371498416,132.25947366723233,146.1817733593801,160.42810164397778,174.8871915389114,189.44859234867747,204.0047865963748,218.4529556847007,232.69639505659407,246.6455944765795,260.2190091758911,273.3435538188226,285.954854372251,297.9972937436781,309.42388614307976,320.1960130567894,330.2830509260692,339.6619174299091,348.3165599280444,356.23740630382093,363.4207952791568,369.86840033360386,375.58665869135245,380.5862144643109,384.88138295887785,388.4896413593258,391.43114947452784,393.72830295506907,395.40532033018536,396.4878643533699,397.00269745724256,396.9773705789931,396.439944205684,395.4187401842046,393.94212262602247,392.03830609646974,389.7351891984666,387.06021162953016,384.0402327985152,380.70143012620565,377.0692152143886,373.16816614537186,369.0219742630652,364.6534038836591,360.0842634853012,355.3353870293517,350.4266241687095,345.3768381997385,340.2039107122588,334.9247519860158,329.55531627135963,324.1106211761563,318.6047704599606,313.0509796101132,307.4616036426868,301.84816663418917,296.2213925477912,290.5912369707833,284.96691942821536,279.3569559814887,273.76919186032393,268.21083391229024,262.6884826862288,257.2081639947046,251.7753598263376,217.84044262826086,193.85008463760838,176.89456236986533,165.04417807895072,157.0352012471105,152.05508147317056,149.5969543273036,149.36236559329404,151.19739040950805,155.05172919332045,160.95347499329333,168.99444623968662,179.32252597952868,192.13852552847695,207.69582613236793,226.30154083198082,248.29935346663808,273.70761621513367,302.39398302470937,334.162864942985,368.79616833790175,406.0698563777389,445.75873923408085,487.6361743420175,531.4721443897738,577.0313967048404,624.0723558651118,672.3470085175622,721.6017037453861,771.5786988779482,822.0182440727808,872.6610024069279,923.2506248888186,973.5363302566768,1023.2753714231874,1072.2353006943351,1120.195972857713,1166.9512482816722,1212.3103772051677,1256.0990616342758,1298.1602030501513,1338.3543528959822,1376.559888985278,1412.6729449858803,1446.6071223791837,1478.2930151293344,1507.6775770373188,1534.7233606713364,1559.4076550875384,1581.7215474751144,1601.6689315326523,1619.2654829331736,1634.5376197606083,1647.521463374671,1658.2618128385495,1666.8111438626227,1673.2286412024685,1677.5792716150147,1679.9329028287455,1680.3634725220231,1678.948210022619,1675.7669123328578,1670.901275137469,1664.4342786528687,1656.4496275140657,1647.0312433552515,1636.2628083091952,1624.227357316051,1611.0069168819548,1596.6821877505745,1581.332268836108,1565.0344197046197,1547.8638588734516,1529.8935952180723,1511.1942898253035,1491.8341457054014,1471.8788228677242,1451.3913763711553,1430.4322150771786,1409.059078957211,1387.3270329336779,1365.2884753640446
IN,0.2,0.36710725501306507,0.49073142840307277,0.6078920510988585,0.7390176059041121,0.8985103398292542,1.099620142938761,1.356951475880979,1.6880368566189712,2.1146017969661566,2.663791968181357,3.36946831018428,4.273584729829277,5.427595569395985,6.893775643360007,8.746270547340124,11.07163770916563,13.96860760462965,17.54681233088491,21.924312095919475,27.223897946163003,33.56833522764513,41.07489150565266,49.84961748085486,59.98188976955208,71.53967780213549,84.56588512611977,99.0759712305635,115.05691536118493,132.46746107375313,151.23949062836533,171.28032363175726,192.47571056548588,214.6932922112886,237.78631318029534,261.5974051862243,285.9622880825745,310.71327011401894,335.68246067702177,360.70463753652405,385.6197350763747,410.2749404984944,434.52640102814127,458.24055745745056,481.295128218154,503.5797741193572,524.9964774215955,545.4596705194035,564.8961496003618,583.2448076136146,600.4562190333298,616.4921065061284,631.3247167395923,644.936130090286,657.3175253742804,668.4684185480827,678.3958911630086,687.1138219289957,694.6421323645015,701.0060553733481,706.2354336823822,710.3640533928725,713.429016435125,715.4701544574183,716.5294856119983,716.6507148061023,715.8787772477559,714.2594245174499,711.8388519212704,708.6633655130157,704.7790868976824,700.2316937330311,695.0661937175422,689.3267297809781,683.0564141682183,676.2971891194126,669.0897118922707,661.473261938948,653.4856681348741,645.1632540552191,636.5407994024595,627.651515802298,618.5270353022207,609.1974100249336,599.6911215459728,590.0350986794535,580.2547424670724,570.3739572722546,560.4151869831009,550.3994554241236,540.3464101673925,530.2743690185051,520.2003685317392,510.14021398188436,500.1085302877303,490.1188134441828,480.1834820767172,471.47588090157564,463.92080671851755,457.6367959276703,452.8703818156145,449.9496922792414,449.25388937474577,451.19537016890763,456.21203042661597,464.7672632180416,477.35572411339086,494.51323023081807,516.8294540594463,544.9623081836255,579.6530829516073,621.7414931252599,672.1477313710973,731.2633894908055,799.1691359629684,875.7575558283944,960.8010285364072,1053.9881502341236,1154.9426181054444,1263.2328074665147,1378.3768665791545,1499.8460984551596,1627.0681512832857,1759.4307807974678,1896.2864897002005,2036.958077582768,2180.744980524061,2326.9301998993315,2474.787587827588,2623.589254628012,2772.612880066848,2921.1487372605948,3068.5062705496957,3214.0201028516894,3357.0553815121316,3497.0124029146996,3633.330484126807,3765.491074133536,3893.0201175673596,4015.4897003223805,4132.519019256678,4243.774727643866,4348.970714503223,4447.8673798113105,4540.270469274191,4626.029532201317,4705.036064427624,4777.221395504389,4842.55437581101,4901.038915080304,4952.711419293729,4997.638168169355,5035.912670681211,5067.65303133105,5092.9993553338345,5112.111216544637,5125.165207896028,5132.352590363717,5133.877053052918,5129.952593906182,5120.801527773998,5106.652626154082,5087.739390780662,5064.2984614139095,5036.56815662246,5004.787145047204,4969.193243560359,4930.022337867932,4887.507420424277,4841.877740013542,4793.358056984183,4742.167997880767,4688.521503084282,4632.62636103221,4574.683822627876,4514.888289551912,4453.427070345134,4390.480198331113
D,0.01,0.056806926244902946,0.09415595378744519,0.12452949852478509,0.15035915091685365,0.17379522937562247,0.19672933671432596,0.22090097368911465,0.24802618398685242,0.27992937926620926,0.31867621891887343,0.3667112107561906,0.42700492011111774,0.5032148027910304,0.5998615461498306,0.7225196050369783,0.8780164131749851,1.0746297737114365,1.3222678106173897,1.6326116621440165,2.0191991438699226,2.4974290513205357,3.0844710525437216,3.799074634157669,4.661280750087192,5.692049678458936,6.912826338904201,8.345068888082375,10.009767571911851,11.92697903116899,14.115397377994586,16.59197831969648,19.371627226955486,22.4669569415214,25.88811668351221,29.64268984414194,33.73565578191196,38.16940892654458,42.943827426456416,48.056383118813834,53.50228461924823,59.27464569389598,65.3646716789048,71.76185746046345,78.4541913494504,85.4283600241709,92.66995053272609,100.16364611625666,107.89341331857568,115.84267847724772,123.99449224246285,132.33168124373208,140.8369864239798,149.49318789134742,158.28321640731525,167.19025184244416,176.19780909504038,185.28981209004777,194.45065656175368,203.66526238022803,212.91911621299664,222.19830532489027,231.48954331434462,240.78018856713783,250.05825618162228,259.31242408544955,268.5320340247079,277.70708806402496,286.82824119195294,295.8867905809929,304.87466200683065,313.78439388745386,322.6091193603355,331.3425467751916,339.9789389412315,348.5130914314991,356.94031021295245,365.2563888393959,373.4575854152535,381.54059951141,389.5025491898781,397.34094827177904,405.05368396294364,412.63899493323464,420.09544992933144,427.42192698608403,434.6175932885054,441.6818857249082,448.6144921614817,455.41533345963495,462.08454624959177,468.6224664669048,475.02961365267123,481.30667601317947,487.45449623041935,493.47405801126285,498.872266284221,503.54289044852305,507.6991475633025,511.49186854555023,515.030510484634,518.3974353620425,521.6575836121333,524.8650282048687,528.0674430804564,531.3092019416939,534.6336000394473,538.0845349556736,541.7078729121928,545.5526508282611,549.6722111330392,554.1253288950791,558.9773638628575,564.3010445636945,570.1694930061606,576.6529936234675,583.81763730939,591.7248389050112,600.4312097731105,609.9885330772518,620.4437326342792,631.8388005578066,644.2106850090778,657.5911546335844,672.0066605281311,687.4782153682308,704.0213056785541,721.6458487980116,740.3562017329863,760.1512252202975,781.0244031025247,802.9640145853206,825.9533550623169,849.9709998873938,874.9911046623725,900.9837352046778,927.91522028267,955.7485203822665,984.4436061322617,1013.9578405119413,1044.246359546794,1075.262446828464,1106.9578978433358,1139.2833707368313,1172.1887207599336,1205.6233162279498,1239.5363343604063,1273.8770358599625,1308.5950175247078,1343.6404425716191,1378.964248680365,1414.5183340482504,1450.2557219819398,1486.1307047432388,1522.0989675185224,1558.1176934983794,1594.1456511396743,1630.1432647404008,1666.0726694920984,1701.897752188693,1737.5841787675943,1773.0994098416459,1808.4127053517127,1843.4951194316327,1878.3194865320359,1912.8603997989394,1947.09418264864,1980.9988544235696,2014.5540909556155,2047.7411808048641,2080.5429778836105,2112.9438511184217,2144.929631747563,2176.4875587976003,2207.606223231765,2238.275511213963,2268.486546886239,2298.2316350141905
R,0.0,0.5902097149737621,1.0952899588970122,1.5454717894899102,1.9739357539756037,2.413355654629468,2.896201111934412,3.4564580996477696,4.131906575373899,4.966699542873734,6.014226440491976,7.340326710705591,9.026932207602991,11.17619151154379,13.915074631714972,17.400374831540894,21.82391819990592,27.417670614323974,34.458315244607675,43.27078975344565,54.23025081117691,67.76199534835919,84.33901464318026,104.47706740289865,128.72739288105697,157.66740179128405,191.88984691253143,231.99106864574412,278.5589321233585,332.16103310955,393.33366760404675,462.5719535476296,540.3213786199332,626.9709380439101,722.84792850648,828.2143829978115,943.2650679533507,1068.126918001963,1202.8597531499026,1347.458106037742,1501.8539804843256,1665.9203644452732,1839.475328562335,2022.2865537685097,2214.076146373981,2414.5256154372537,2623.2809040584266,2839.9573827997356,3064.144729232738,3295.411632291317,3533.3102734686104,3777.380548830732,4027.1540063049074,4282.157481764524,4541.9164251476495,4805.9579143031115,5073.813359568568,5345.020906364285,5619.127546452119,5895.690951075804,6174.281041075028,6454.48131035283,6735.8899198663885,7018.120579688606,7300.8032367265605,7583.584585448389,7866.128418519751,8148.115833634048,8429.245312079292,8709.23268375477,8987.810992462346,9264.730274375386,9539.75726165311,9812.675022236252,10083.28254594428,10351.394286105275,10616.839665094565,10879.462551343084,11139.120714605015,11395.685265549051,11649.04008505987,11899.081248006514,12145.716445651804,12388.864410340791,12628.454345614928,12864.425364450397,13096.72593791183,13325.313356144108,13550.153203292888,13771.218847646467,13988.49094802528,14201.95697720829,14411.610762975626,14617.452047161734,14819.486062950968,15017.723130506007,15212.17827089678,15394.91385776624,15568.955731648057,15736.556282819067,15899.491299378691,16059.260557155194,16217.222973662496,16374.688171462009,16532.97987744003,16693.481983886926,16857.67479862709,17027.166649070987,17203.72431468987,17389.304549073193,17586.088070082238,17796.516734140776,18023.32530334173,18269.40281414129,18537.647921505926,18830.89350375844,19151.86686421395,19503.167186464554,19887.25058386696,20306.41796163024,20762.803601367817,21258.363815286215,21794.865738855846,22373.87664858748,22996.75428609502,23664.638645687315,24378.445600888717,25138.86264037282,25946.34687552461,26801.125381008216,27703.197841779558,28652.341407234573,29648.11759601579,30689.88105268962,31776.789928704293,32907.81764307837,34081.76577136984,35297.277812865876,36552.8535939358,37846.86407856955,39177.56637391384,40543.118737930716,41941.59541712971,43371.00116382738,44829.28530388917,46314.35524687317,47824.089350516006,49356.349070281256,50908.99034202704,52479.87416161698,54066.8763394377,55667.89642028745,57280.865769995544,58903.75483948403,60534.57962487495,62171.40734877959,63812.36139318861,65455.625518529414,67099.44740658466,68742.14156718708,70382.09165003237,72017.75220368644,73647.64992400615,75270.38443383301,76884.62863504139,78489.12867290222,80082.70355132651,81664.24443594262,83232.71368018864,84787.14360771388,86326.6350824212,87850.35589547979,89357.53899662477,90847.48059506023,92319.5381533169,93773.12829549996,95207.72464951084,96622.85564104804
