beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
39.06435811653639,0.2,0.21489529001531607,0.04,0.04,0.04,0.27865848499341356,0.023403463122451472,0.1644637249346749,0.0668972768293206,1.8674525018880426,0.5889597654884315,0.916128268863976,0.023303312227339626,0.9900000000000001,0.6624366724719666,2.910885870921847,0.2174228933102614,0.996245434800476,0.9852293152096406,0.9686519624511453
