beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
5.029438278329316,0.20006404963021393,0.10002833250923718,0.04008414749121463,0.10727570637507085,0.1064801946322514,0.02187990928610809,0.0019662041819505853,0.010859701844254402,0.08610078877011902,0.05725912752865646,0.30341038774622464,0.8200000000000001,0.0014129312077853153,0.004216848742093912,0.007963699339215445,0.9998952085371396,0.999270249097095,2021-03-15
