beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
81.61806127095097,0.3,0.9,0.2,0.04,0.04,0.060471033284139435,0.01,0.030782598675826722,0.07142857142857142,0.31367410022023867,0.1,0.1,0.03289027305756852,0.9,0.28272311910053594,7.816122757649837,0.9131930214218648,0.7908071899017316,0.6939528308659506,0.93869882517524
