beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
0.4560952952381356,0.20024283475234853,0.8901968113268248,0.04022519274027061,0.19378142568441328,0.04,0.4984689789995119,0.02761758619283551,0.04711648201284118,0.5021046445365592,0.03372585912700308,0.5437772791445505,0.81,5.432278777963261e-05,0.0013257925468116694,0.006613389855203351,0.9997371262165162,0.9758994624758658,2021-03-17
