beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.0010703677117485,0.24412230070098748,0.8330436600531704,0.04,0.11154208673588184,0.05679136589869454,0.3401491861404545,0.014747408426342016,0.04211747520982417,0.2575524297540343,0.03333333333333333,0.6933099588609981,0.8500000000000001,0.0006738298824822585,0.004697291270049059,0.005703033074422015,0.999809918912781,0.999249908576221,2021-03-25
