series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,42752.83054793595,42740.16265843782,42730.81220345728,42717.313284936245,42697.59476825866,42669.159531337646,42628.978061138325,42573.700181924825,42500.056934321496,42405.35177454797,42287.86550566631,42147.035109106684,41983.39076292634,41798.335903568324,41593.87443933788,41372.35621112855,41136.27224555698,40888.10540280437,40630.229887089794,40364.84935830759,40093.963589463616,39819.35523911119,39542.590187371294,39265.0265678633,38987.828990513306,38711.98549705314,38438.325570708956,38167.5380900521,37900.18852441962,37636.73495561544,37377.54270961303,37122.8975168461,36873.01720842945,36628.06201162451,36388.143540822115,36153.332597370965,35923.665897872765,35699.15184978018,35479.77548788959,35265.5026774538,35056.283680422064,34852.056171604665,34652.74778192441,34458.27823671339,34268.561148450535,34083.50551552159,33903.016971557314,33726.998823660884,33555.35291233701,33387.98032113067,33224.78195981173,33065.65904133953,32910.51346974488,32759.24815341558,32611.767256009276,32467.9763952927,32327.782798572996,32191.09542200389,32057.825039880896,31927.88430905385,31801.18781275473,31677.65208744,31557.195635659664,31439.738927472386,31325.204392512427,31213.516404467508,31104.60125943625,30998.387149390514,30894.804131764162,30793.78409601932,30695.260727898345,30599.16947195026,30505.44749282038,30414.03363570818,30324.868386328268,30237.89383065082,30153.05361464853,30070.29290423614,29989.558345554135,29910.79802571925,29833.961434140452,29758.99942447868,29685.86417731182,29614.509163552182,29544.889108651885,29476.95995762177,29410.6788408811,29346.004040948537,29282.89495997914,29221.312088147413,29161.216972872517,29102.572188878596,29045.34130908053,28989.48887628326,28934.9803756812,28881.782208142853,28829.861664264703,28779.18689917763,28729.726908088545,39184.667761914665,49608.27523562581,59994.27389466882,70336.34572847524,80626.8612513926,90855.77805294775,101009.57458266051,111070.20038167326,121014.00432408793,130810.63722653122,140422.00527180522,149801.45676474334,158893.4850804738,167634.27806180442,165450.16868009922,163052.62245995144,160411.56451588092,157537.13760425377,154454.8320002416,151196.85394249213,147798.13689495157,144293.97482837824,140718.4390991972,137103.31012051823,133477.40127775754,129866.19046857869,126291.68790355565,122772.4781954674,119323.88431789257,115958.21070803805,112685.03196907091,109511.50180110193,106442.66372471045,103481.75082053283,100630.46617634228,97889.23915295092,95257.45511751829,92733.65811131669,90315.72716856036,88001.0278137552,85786.54074615055,83668.96995985137,81644.83261719502,79710.53294552652,77862.42230476614,76096.84740572114,74410.18846904258,72798.88891757313,71259.47800105708,69788.58756851661,68382.96403401818,67039.47642807169,65755.12129016683,64527.02503768474,63352.444341772476,62228.76495053515,61153.49932271731,60124.283369488,59138.87254661605,58195.137492899376,57291.05937197447,56424.72504247534,55594.32215495306,54798.13425214289,54034.5359313234,53301.98811300253,52599.03344843202,51924.29188902134,51276.45643319421,50654.289060267336,50056.61685624964,49482.32833282437,48930.36993798994,48399.74275473537
E,0.0,12.667889498127973,18.217977629228766,26.25150286149705,38.09456868062826,55.10143499745401,78.75247469754034,110.4046115017744,150.92647565457102,200.35369273172944,257.7338537938697,321.2440942153346,388.51521213107617,457.0155078497725,524.3723197252841,588.578852017031,648.0891619834867,701.829256141049,749.1559950133126,789.7897252915232,823.7385765480436,851.2253539360581,872.622799495132,888.3995791545876,899.0772827582088,905.1975913909127,907.29824031782,905.896248879332,901.4769398480163,894.4874266977918,885.3334446908611,874.3786040505365,861.9453312520214,848.3169286813534,833.7403208793436,818.4291680666872,802.5671171448852,786.3110300940032,769.7940829563979,753.1286685052653,736.4090649854184,719.7138543071922,703.1080876952901,686.6452065977206,670.3687328812633,654.313745945832,638.5081661263591,622.9738641848838,607.7276162532908,592.7819225836447,578.1457071274949,563.8249134614457,549.8230110176589,536.1414240416609,522.7798942354686,509.7367866814037,497.0093473966849,484.5939197467831,472.4861259457448,460.6810189890682,449.17320959146525,437.9569720287575,427.02633220046863,416.3751407276057,405.9971334692834,395.88598147341906,386.0353320626491,376.43884248959006,367.09020736906393,357.9831809031849,349.1115947532034,340.46937227532936,332.05053972260987,323.84923491802914,315.8597138225308,308.07635535321987,300.49366474954735,293.10627573707154,285.90895169795493,278.89658602345185,272.06420179521524,265.4069509184246,258.92011280975635,252.5990927264683,246.43941980882354,240.43674489629103,234.58683816807434,228.88558665021492,223.32899162454552,217.91316596890925,212.63433145313462,207.48881601111356,202.47305100584356,197.58356850136005,192.81699855301244,188.17006652545513,183.6395904459694,179.222478399252,174.9157259685603,170.71641372705182,199.11027527296875,256.5947930232519,340.76078068503296,451.2332829373385,590.1627558761892,762.5336587757502,976.3640215054577,1242.8671320143333,1576.5903493419223,1995.4614586405419,2520.587787485451,3175.5993948845553,3985.3428544637172,4973.849379829802,5879.240786028647,6756.526494290578,7603.99545763055,8405.102424353578,9141.549754796972,9797.80187589845,10362.62337970224,10829.372094972608,11195.689445159775,11462.89145437252,11635.234827239621,11719.166944090775,11722.626568951793,11654.432475841082,11523.776342943278,11339.822179027427,11111.405693288181,10846.822061693207,10553.688347362866,10238.86648734456,9908.43356453255,9567.687530605417,9221.17827762539,8872.755737094103,8525.628370771046,8182.42692714438,7845.269635300243,7515.826087366523,7195.377932825061,6884.875193737917,6584.987534661529,6296.150210941628,6018.604699128589,5752.434205906058,5497.594376674714,5253.939598170727,5021.245324665994,4799.226865171057,4587.555058101831,4385.869236583549,4193.787856845807,4010.9171276099023,3836.8579425562384,3671.2113826613217,3513.5830215795977,3363.5862360306237,3220.8446947205716,3084.9941738266775,2955.6838244888427,2832.5769979616775,2715.3517168940416,2603.70086639634,2497.332165888116,2395.9679719488095,2299.34495329104,2207.2136713214227,2119.338093350263,2035.4950601796113,1955.4737253802964
I,7.0,5.32,5.966228567598538,7.299884471038145,9.532979320062777,13.027948942449893,18.265825812463113,25.836920232759695,36.39585365390816,50.57199939393727,68.84908925771927,91.4501805114705,118.26807964816956,148.8616667282134,182.51137000237134,218.31013686046356,255.26396892267016,292.38274807170666,328.7509486869885,363.5751405442302,396.2098643527333,426.1658051482094,453.1049061353207,476.82682765474226,497.2504566421485,514.3933262750306,528.3509907931704,539.2777014548691,547.3691745049082,552.8478279313508,555.9505727460971,556.9190533063605,555.9921165880929,553.4002317249191,549.3615615209367,544.0793936895832,537.740661238841,530.5153114769531,522.5563165384913,514.0001518204016,504.9676002283247,495.564768527696,485.88422686061307,476.0062035314916,465.99978464465187,455.92408240628527,445.82934726491686,435.7580079629132,425.7456304002882,415.8217913347404,406.0108666827578,396.33273682696694,386.80341311324,377.4355908360029,368.2391346243181,359.22150238576376,350.38811394405343,341.7426703012879,333.28742912954687,325.0234416968633,316.95075599488945,309.0685903855057,301.3754816394015,293.8694108135978,286.54791001485387,279.40815272648615,272.447030039435,265.661214824857,259.04721561427755,252.60142171281186,246.32014085905632,240.1996305596125,234.2361240643716,228.42585180821354,222.7650590233044,217.2500201214904,211.87705035633684,206.64251519727574,201.54283778242456,196.57450476041362,191.734070783684,187.01816187501493,182.42347785449078,177.94679398482526,173.5849619681572,169.3349104064486,165.1936448198793,161.15824730265058,157.22587588296636,153.393763643289,149.65921764796974,146.01961771776806,142.47241508437833,139.01513095269425,135.645354994,132.3607437894501,129.15901923997612,126.037966956041,122.99543463837261,120.02933045887815,120.94602571256286,125.9820843130375,138.69562234205256,161.53798065232715,196.39303726714314,245.0787594751501,309.7911424176564,393.48598312928925,500.2056868054032,635.3590810696559,805.94998987894,1020.7277072753702,1290.2064256766994,1626.48232967593,2042.7803384503186,2509.8170071398417,3012.7584013957066,3539.60032326378,4078.327076445773,4616.647842637722,5142.4732725526455,5644.526305396159,6112.870261591088,6539.279944363836,6917.443004254859,7243.007953665608,7513.508328091311,7728.196487476871,7887.81922333873,7994.363120044323,8050.792141538408,8060.794234481033,8028.548488828902,7958.519907074902,7855.285226245513,7723.3905033108795,7567.239230192804,7391.0084679519405,7198.589749395847,6993.551169067603,6779.117047240806,6558.1617259661025,6333.214354793159,6106.471893367605,5879.8179548056705,5654.845507486108,5432.88182382293,5215.014400765758,5002.116872186003,4794.874186130198,4593.8065312069175,4399.291668992769,4211.585467205763,4030.8405358805894,3857.1229503451286,3690.4271047114376,3530.68878178477,3377.7965532609423,3231.601640865989,3091.926377277443,2958.5714074086204,2831.3217677005687,2709.9519748701705,2594.2302472288443,2483.921972083632,2378.792522520842,2278.6095165398574,2183.1446014011426,2092.1748364182813,2005.4837384143082,1922.8620457674579,1844.108249431882,1769.0289325401861
A,0.0,0.0,1.8773382818398534,4.502087279671632,8.212387524860093,13.529377968851982,21.154048733132907,31.97873657778196,47.0611762881922,67.54552131606874,94.53543856461788,128.9493044845902,171.39861811035496,222.11931082965904,280.96268746247523,347.4343802229001,420.7623957103755,499.9765167865291,583.9861728048911,671.6491048545703,761.827300708726,853.429473404658,945.4410064266076,1036.9431070261844,1127.1231888669688,1215.2784669127548,1300.8145428293712,1383.2404847594828,1462.1616186336953,1537.2709805351317,1608.3401458047933,1675.209955360533,1737.7815022860138,1796.0076184522113,1849.8850069085306,1899.447095962321,1944.7576405090767,1985.9050610967452,2022.9974878650694,2056.158461986238,2085.5232392135485,2111.2356367864627,2133.4453648275976,2152.305785425655,2167.9720460272265,2180.5995379741667,2190.3426356028094,2197.353675975028,2201.782143843018,2203.774030734763,2203.4713410121108,2201.0117213618037,2196.52819342102,2190.1489721195367,2181.9973548582975,2172.191668863324,2160.8452659823392,2148.0665558582436,2133.9590698473808,2118.6215492788015,2102.1480526990963,2084.6280776391823,2066.146693195825,2046.7846803604798,2026.6186775678227,2005.7213293906975,1984.1614366897898,1962.0041068461064,1939.310902971753,1916.1399912176412,1892.5462854825716,1868.5815889825,1844.2947322667328,1819.7317073735553,1794.9357979049596,1769.9477048717413,1744.8056682188335,1719.5455839884846,1694.2011171175718,1668.8038098964844,1643.383186141891,1617.9668511553648,1592.5805875551982,1567.248447080505,1541.9928384755353,1516.8346115685117,1491.7931376636802,1466.886386368013,1442.130998975405,1417.542358531518,1393.13465670186,1368.920957564415,1344.9132584462977,1321.122547921632,1297.5588610852224,1274.231332213707,1251.1482449228013,1228.3170799260208,1205.7445604969741,1183.4366957339482,1161.3988217221372,1144.4503367020086,1136.6988017514832,1141.7304422634545,1162.9324675075602,1203.875288686438,1268.7251805226633,1362.6700115969343,1492.3519070098105,1666.3031761546563,1895.371673036827,2193.0993718982127,2575.988462654507,3063.563225610879,3678.128314255495,4402.286736644992,5227.489590268399,6145.27635735213,7145.07299061766,8214.016756505185,9337.457111532156,10499.664484582216,11684.55414012225,12876.335198990928,14060.04344750521,15221.944069725934,16349.80712226095,17433.068357371485,18462.89300964385,19432.161879829786,20335.39861168626,21168.655325371205,21929.37137319554,22616.217356311765,23228.933967636014,23768.172875452536,24235.344819793896,24632.4783896717,24962.091577335086,25227.077138499888,25430.60198666151,25576.020273145703,25666.799411118933,25706.458053329665,25698.51489646563,25646.447131364264,25553.65736459632,25423.447884475925,25259.001218733094,25063.36602078738,24839.44741852946,24590.001057818645,24317.63016844028,24024.785070357335,23713.764621126018,23386.719180506872,23045.654735337397,22692.437886777923,22328.801453495344,21956.350488762502,21576.568547461742,21190.824071258066,20800.37678741399,20406.384039489774,20009.906987100385,19611.916627524188,19213.299604762837,18814.863782066677,18417.34356234227,18021.40494757577,17627.650333719896,17236.62304164475,16848.811587948963
IH,6.0,5.94786492277434,5.831415826865432,5.747262011904226,5.7211128387191,5.785734969104164,5.986578671673724,6.385819575933275,7.065803938910041,8.130504528914491,9.703313546406216,11.92014198436825,14.918299658407241,18.82320774281392,23.735699819060102,29.722244870420187,36.8093503289459,44.98229635016423,54.18757319435761,64.33801217390732,75.31953268868884,86.99855079510512,99.2293046032247,111.86057872406411,124.74151483808313,137.72636099310364,150.67813478669592,163.47125876282314,175.99327696212356,188.1457871698179,199.84473102851695,211.02017974281122,221.61574125922377,231.58769903315513,240.90397525167026,249.5429943084774,257.49250644176595,264.74841730597547,271.31365709383834,277.19711268017164,282.4126380151946,286.97815146821443,290.9148237926602,294.24635662267394,296.99834870056014,299.1977451727539,300.872364102556,302.05049367877444,302.7605533232829,303.0308119128091,302.8891565467962,302.36290564735896,301.4786606175442,300.2621907710577,298.738346751216,296.93099815810854,294.8629915862165,292.5561257303991,290.03114064039966,287.30771858984065,284.40449437415435,281.3390731635692,278.12805431369316,274.7870597795857,271.3307659920455,267.7729382398954,264.12646676207993,260.4034038910966,256.6150017072252,252.77174976358094,248.88341252739474,244.959066255095,241.00713507951923,237.0354261384989,233.05116361653953,229.06102160658682,225.07115572799773,221.08723346075337,217.11446317546194,213.15762185449395,209.22108151226377,205.3088343327258,201.42451655002472,197.5714311042904,193.75256910911548,189.9706301705541,186.22804159976133,182.52697656283647,178.8693712121985,175.25694084403904,171.69119512617596,168.1734524400617,164.70485337985815,161.28637345043992,157.91883500497963,154.60291846144543,151.33917283593934,148.12802562934968,144.9697921023099,141.8646839719634,134.91095948257393,128.3543271199711,122.20661540035333,116.50841963705422,111.31833638333366,106.70726158499028,102.75715648363511,99.56355448698824,97.2410852911684,95.93139260344769,95.812922715578,97.11205532098845,100.11485542009571,105.17832763976591,112.73952731970067,123.32041232740613,137.17149834474216,154.40657626063933,175.03377565533313,198.9613882728307,226.0011848486206,255.87548805622015,288.22890138571813,322.64374891680444,358.65771963999146,395.78218893479107,433.51991090849384,471.38109243921474,508.8971922000607,545.632090771097,581.1905289316094,615.2239028507094,647.4336388037786,677.572453028351,705.4438435351707,730.9001697497591,753.8396618034667,774.2026719411881,791.9674422463899,807.1456206376628,819.7777144792182,829.9286306553951,837.6834141528794,843.1432649274936,846.4218854297656,847.6421885769403,846.9333778943455,844.4283975640908,840.2617396980991,834.5675887585815,827.4782781604529,819.1230312229591,809.6269573589082,799.1102743229259,787.6877281659563,775.4681839974043,762.5543625245846,749.0426994517173,735.0233070462705,720.5800194201558,705.7905052552463,690.7264337768224,675.4536817122283,660.0325707461269,644.5181265895453,628.960352216329,613.404509092133,597.8914013358984,582.4576587225752,567.1360152707069,551.9555808720687,536.9421040255417,522.1182242461559
IN,1.4000000000000001,2.5542711377290463,3.169943894439265,3.806799103213746,4.598604274187945,5.698050283678679,7.303514776903623,9.674762527462226,13.144026296432056,18.116149436155297,25.05079160803059,34.42367908755436,46.67164983458763,62.13342903982042,81.00006465192872,103.28515741612287,128.81851034440112,157.26099985295744,188.13500191482743,220.86362024231494,254.81252969459806,289.3296504121181,323.77949300102955,357.57049819822987,390.17486965495743,421.14122754979394,450.10092516108307,476.76913171476235,500.9418603613225,522.4900713976735,541.3518578465009,557.5235608836576,571.0504927555068,582.0177818702123,590.5417086720307,596.7617765508443,600.8336607183094,602.9230987786472,603.2007274313556,601.8378275442547,599.0029117411405,594.8590717874204,589.561994834475,583.258555757405,576.0858955236556,568.1709012544634,559.6300112066334,550.5692764121259,541.0846195089271,531.2622399145271,521.1791226231071,510.9036153585514,500.4960454866777,490.0093539460736,479.4897285080643,468.977222963717,458.5063524195371,448.1066578340207,437.8032353188543,427.61722763516025,417.5662768072133,407.6649379186521,397.92505500824643,388.3561005959245,378.9654807904864,369.7588081973063,360.7401449904693,351.91221856695125,343.2766121835625,334.8339329092078,326.58395912070694,318.52576964203604,310.65785648387464,302.9782229900948,295.48446904585796,288.1738648523934,281.0434146292613,274.0899114679627,267.30998443244,260.70013888303214,254.25679089110974,247.9762965118921,241.85497659258652,235.88913771158147,230.07508977144417,224.40916070334376,218.88770868262466,213.50713220397384,208.2638783193492,203.15444930197813,198.17540796473787,193.3233818305767,188.59506632584402,183.98722714403058,179.4967019070764,175.12040123372321,170.85530930904483,166.69848403599468,162.64705683830448,158.69823217412488,154.84928681121522,151.85924975973597,150.4012375732145,151.7418441894754,157.415618368815,169.0645395326382,188.40597932072686,217.29507427316736,257.85250562886245,312.6352123885894,384.8331035696019,478.47695818513387,598.639929241851,751.6075652896448,944.9814084442121,1187.6737573027044,1481.1759293513423,1823.750698242892,2211.564917077731,2639.055096001266,3099.176088663986,3583.7014472854107,4083.593223107346,4589.412477788745,5091.731961904978,5581.516632764833,6050.446986415305,6491.1704704603135,6897.475529017812,7264.390220623205,7588.212598913509,7866.48327822038,8097.912135094745,8282.271307341252,8420.265927775996,8513.392711274188,8563.794879788336,8574.120174018177,8547.387013797194,8486.86233061214,8395.953261031706,8278.113782970277,8136.766498421505,7975.239102079044,7796.714601543487,7604.194043584182,7400.470323068899,7188.111578720856,6969.45268736276,6746.593433573608,6521.402036059126,6295.522840348872,6070.387127747616,5847.2261337275795,5627.085508559507,5410.840584400175,5199.2119333894925,4992.780808962613,4792.004156932919,4597.228964048396,4408.705780264821,4226.601307838079,4051.009996629638,3881.964621946485,3719.4458500158225,3563.3908180019707,3413.7007714101474,3270.247812795195,3132.8808228023954,3001.430618501964,2875.714415420759,2755.53965920459,2640.7072909489407
D,0.01,0.1361477449513232,0.2611993694984997,0.38380269557058805,0.5046367193116086,0.6249209665143549,0.7465638697207723,0.8724294362883269,1.0066888928166597,1.1552447650102728,1.3261855669501201,1.5301940873559152,1.7808105924938562,2.094462235896551,2.4902131041475943,2.989247271983588,3.6141462995326776,4.388049055719306,5.333784930270198,6.473058290745695,7.82574081581056,9.409305682388155,11.238417515194097,13.324676349991556,15.67650297582333,18.2991464422627,21.194791418868018,24.36274257167022,27.79966434788428,31.499856850445205,35.45555131270589,39.65721167264775,44.093831641610834,48.753219309205335,53.62226364112171,58.68717917908964,63.933726845825525,69.34741001740767,74.91364598783778,80.6179136573185,86.44587876925542,92.3834983411506,98.41710611748636,104.53348094987896,110.7199000078945,116.9641786650349,123.25469880637883,129.58042718133063,135.9309252878325,142.29635213149035,148.6674610604186,155.03559173851636,161.39265818924036,167.73113372054846,174.04403343053394,180.324894892726,186.5677575300245,192.76714110639153,198.9180236951558,205.01581942139688,211.05635622259985,217.03585382582,222.95090210019993,228.79843991009517,234.57573456559504,240.28036194323033,245.91018732955578,251.4633470235553,256.9382307199737,262.3334646843148,267.6478957209941,272.88057592868086,278.03074823092453,283.09783266550124,288.08141341232584,292.98122653707725,297.79714842573014,302.5291848838426,307.1774608736094,311.74221086125965,316.22376974728155,320.62256435212305,324.9391054303994,329.1739801871821,333.32784527061744,337.4014202158908,341.3954813163904,345.3108558988089,349.1484169798397,352.909078283053,356.59378959547684,360.2035324443376,363.7393160753363,367.20217371473757,370.5931590984292,373.9133432519656,377.16381150643303,380.3456607357751,383.4599968019808,386.5079321952756,389.58403767388563,392.5093629202373,395.292518232768,397.9423703920955,400.4686664223363,402.8824239187841,405.1961977402797,407.4243199421955,409.5831940668356,411.69170921546316,413.7718258032989,415.84937356384853,417.95509090694014,420.12591909775944,422.4065404675407,424.8511141833823,427.52511722179713,430.4994585853658,433.8475146474555,437.6428380581895,441.9569929229681,446.8574619010162,452.40570666930057,458.65548270814605,465.6514888732774,473.4283995563365,482.01029411692497,491.410469944305,501.6316040586419,512.6662139216946,524.4973604532595,537.0995340182894,550.4396660733183,564.4782139881352,579.1702731853889,594.4666782609405,610.3150624643592,626.6608523307468,643.4481810304216,660.6207099485868,678.1223530366601,695.897902582524,713.893558274528,732.0573638635617,750.3395574573472,768.6928426167497,787.072588069803,805.436964113339,823.7470237230594,841.9667361178832,860.0629800890608,878.0055038632175,895.7668576649755,913.3223045135677,930.6497141551678,947.7294444178741,964.5442136930352,981.0789677038604,997.320743225326,1013.2585309707099,1028.8831394599752,1044.1870613324243,1059.1643432582175,1073.8104603374545,1088.1221956480867,1102.0975254113237,1115.7355100817263,1129.036191535296,1142.0004964191435,1154.6301456376127,1166.927569879125,1178.89583103287,1190.5385493024557
R,0.0,0.45171619454529066,1.1042409091968035,1.9359245768086837,2.9814903195146103,4.313548470245536,6.053480236186668,8.387086159117423,11.583588889616099,16.015661216160442,22.176369932041272,30.687844458587016,42.29711503451335,57.85705994144608,78.29375383279813,104.56431814847603,137.61076878955026,178.31527887344484,227.46118430150136,285.7025282310616,353.5434136637301,431.3271694462212,519.2344333881408,617.2887129648449,725.3677416864521,843.2189313189501,970.477351919981,1106.6848897409081,1251.3094888583814,1403.763641738301,1563.4215348934433,1729.6344660733057,1901.7443237240288,2079.0950572403804,2261.0421702401995,2446.9603428079768,2636.24933716448,2828.3383693860355,3022.6891421733726,3218.7977342885,3416.1955345610004,3614.4493951131453,3813.161161883415,4011.9667223377296,4210.534691700162,4408.564840995825,4605.786353268984,4801.955978880014,4996.8561469823035,5190.293078193309,5382.094933071542,5572.110022201783,5760.205096345691,5946.263729085493,6130.184799518781,6311.881078698212,6491.2779205041015,6668.312055354934,6842.930483477975,7015.089463270973,7184.753589491803,7351.894955534466,7516.492393818457,7678.53078827628,7838.000453023441,7994.896571497414,8149.218690625726,8300.970264903284,8450.158245605937,8596.792710725891,8740.88653157368,8882.45507234244,9021.51591926754,9158.088636333881,9292.194544782167,9423.856523942624,9553.09883117972,9679.946938964424,9804.427387302356,9926.567649937566,10046.396012924055,10163.941464311729,10279.233593831677,10392.30250158892,10503.178714880374,10611.893112353142,10718.476854804443,10822.961322000918,10925.378054962506,11025.758703215752,11124.134976574082,11220.538601049084,11315.001278537862,11407.554649967795,11498.230261612029,11587.059534317348,11674.07373541108,11759.303953075885,11842.7810730009,11924.53575713522,12004.59842438515,12082.865277554425,12159.704280976519,12235.766253347494,12312.069169413913,12390.037848927957,12471.530563273722,12558.876482781747,12654.94118701254,12763.232099185385,12888.051593205115,13034.701978211442,13209.742499020269,13421.292751945499,13679.368804271151,13996.228141418685,14385.014580722198,14858.800340888543,15430.018207455469,16110.00548686332,16908.60532058767,17833.831797797695,18891.616380634798,20085.648594289974,21417.315261191874,22885.734086894572,24487.87077297632,26218.724507762654,28071.564569948074,30038.200505900044,32109.26944327533,34274.52611784321,36523.1237092965,38843.87627775724,41225.49622332693,43656.80259301648,46126.89813620354,48625.31471762026,51142.128030857304,53668.043537127676,56194.456221586974,58713.48715930695,61218.0000640759,63701.60100311705,66158.6243431039,68584.10778557602,70973.75908503446,73323.91674658537,75631.50669229413,77893.99658163192,80109.34918240577,82275.97592160413,84392.69150498437,86458.67028203046,88473.40484945575,90436.6672308275,92348.47284041495,94209.04733375405,96018.79636314366,97778.27819070418,99488.17906214217,101149.29120850278,102762.4933186725,104328.73331015471,105849.01321785443,107324.37601868546,108755.89421239232,110144.65998491124,111491.77678892543,112798.35218621705,114065.49180735453,115294.29429567928,116485.8471140861
G,7.0,13.410095225328462,18.141531099809395,24.972136400841087,34.9499286466762,49.338479829208424,69.67075777569808,97.64198926339601,134.9063046735944,182.82818562842772,242.27756520434437,313.53933715944197,396.3452254060692,489.9850752460891,593.4448864341256,705.5356129263085,824.9967671075581,950.5719936714157,1081.0599184559987,1215.3454646547823,1352.4167245306132,1491.3716527125766,1631.4178961659816,1771.8682239333664,1912.1333302327555,2051.713254783584,2190.188269700773,2327.2097946433264,2462.491695737244,2595.8021784136977,2726.9563836021557,2855.8097284745895,2982.251988025547,3106.2020854502807,3227.603542605856,3346.4205332098154,3462.6344782468273,3576.2411234508377,3687.248041383982,3795.6725046140346,3901.539681156686,4004.8811082621714,4105.733405501274,4204.137192763008,4300.136183109165,4393.776424384816,4485.105667039077,4574.172838770312,4661.027609392278,4745.720031748911,4828.30024661632,4908.818241353305,4987.323653628701,5063.86561289536,5138.492613425403,5211.252413695322,5282.191957735976,5351.357314762319,5418.793633989019,5484.545112036979,5548.654970755973,5611.165443642121,5672.11776932599,5731.5521908565315,5789.50795971531,5846.023343670869,5901.13563773011,5954.881177566663,6007.295354909298,6058.412634459787,6108.266571981808,6156.889833262992,6204.314213702809,6250.570658321337,6295.689282019455,6339.6993899506515,6382.629497889508,6424.507352502751,6465.359951446166,6505.213563225266,6544.093746769853,6582.025370682816,6619.032632132072,6655.139075361743,6690.367609804631,6724.740527783044,6758.279521789235,6791.005701340143,6822.939609404037,6854.1012383990565,6884.510045765596,6914.184969116119,6943.1444409673,6971.406403060486,6998.988320277297,7025.9071941579205,7052.179576030132,7077.821579757532,7102.848894115758,7127.276794805653,7167.559739881438,7226.873170135527,7308.4140703051435,7416.043046338884,7554.841671409172,7731.652002844066,7955.607776784501,8238.676730177916,8596.215892738102,9047.501166403665,9616.13883606404,10330.215881094706,11222.02197407258,12327.206000293565,13540.39147847008,14876.796640482587,16331.289137002994,17890.97060077022,19539.544311118018,21259.333540563202,23032.47914110212,24841.74062139856,26671.03673332004,28505.78757827264,30333.101052154198,32141.839739712574,33922.59961688704,35667.62708590673,37370.69596251247,39026.96138931466,40632.80351322488,42185.67025584133,43683.925641830225,45126.70788953448,46513.799737531655,47845.51219698399,49122.58199945912,50346.08237761025,51517.34640580533,52637.9018843404,53709.41662944117,54733.65299631885,55712.430486566846,56647.59535329287,57540.996202108334,58394.464682265076,59209.80046199181,59988.75978013523,60733.046959148145,61444.30835027641,62124.128259460034,62774.02647165447,63395.45705213455,63989.80815629779,64558.40262514241,65102.499182651336,65623.29408448578,66121.92309538866,66599.46369618869,67056.9374408974,67495.31240066329,67915.50564478592,68318.38572003618,68704.77509855713,69075.4525719624,69431.15557518577,69772.58242840771,70100.39448919414,70415.21820999964,70717.64709855693,71008.2435805134,71287.54076508633,71556.04411557043
