beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
89.33726449254155,0.3,0.27672030524844077,0.10643503925445306,0.2,0.04,0.0742224552082443,0.01715199446367682,0.15115267314577532,0.07142857142857142,0.9283298023079029,0.20791083304496152,0.3212038816297118,0.03973067156382964,0.9800000000000001,0.4632167805663979,3.4000364654450244,0.1271200354785028,0.992113880780725,0.992150177121053,0.9692014059401239
