beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
58.36533989862903,0.2312538351646652,0.1,0.2,0.2,0.2,0.49059474651094265,0.01035711300455416,0.19291195031255237,0.023150956845556,0.03333333333333333,0.5728744604730999,0.8700000000000001,0.00041766595572270866,0.009841941462686025,0.021446145740119087,0.9995851158786645,0.9966186745546164,2021-03-19
