beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
90.95345697022903,0.2000001676796647,0.33222597891416517,0.040000511896414334,0.06991731334486963,0.04335790415107093,0.1001946464244545,0.001,0.17269251289427984,1.874940705282346,1.999999876798047,0.0012855130320918505,0.019017991337839935,4.3651687389483635,0.8300000000000001,0.007101719401579851,0.0005834639160560823,0.0014433173404948423,0.998799540320317,0.9110473661611843,2021-03-15
