beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.0852891927825237,0.24957865143194607,0.8283960772191917,0.09655964014540146,0.13854804735167053,0.04,0.39503960852072517,0.018080778297003736,0.08107047444333638,0.3651810297786999,1.8342525782657375,0.05592971382575212,0.07113912771181047,2.6087062582383274,0.8200000000000001,0.008355234372474447,0.004557109636470882,0.005955225779481109,0.9998271325380483,0.9996139136498526,2021-03-17
