beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.6273931757367595,0.29960593118192036,0.7901328982929914,0.12411208739597893,0.0749725502170909,0.19842268992504675,0.11765638257764999,0.002339335260700865,0.054648418886562466,0.30995946973508676,0.03333333333333333,0.516788316593315,0.8,0.0006677025225664252,0.01092764224797327,0.025696992054506564,0.9993793544105254,0.9957940198969785,2021-03-25
