beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
7.517214558361984,0.20000545580441542,0.8633221010002508,0.07342750511236233,0.08102112529653169,0.17635171438480007,0.15490412303927212,0.01487487943426322,0.05101067321220016,0.1465093572453426,0.03336232260378145,0.799926410490148,0.9600000000000002,0.00046993342398045986,0.005802592005254942,0.029573811276662476,0.9994713834838919,0.9980302598414448,2021-03-26
