beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.0218064634820834,0.21422485165248573,0.6936120417987544,0.04,0.043041717661197396,0.18224403215809865,0.01,0.0031949435178785807,0.05552203159611357,1.9997104912024621,0.2498713148123792,0.27394244653426447,0.002708231938064899,4.999927573868032,0.8200000000000001,0.0010650285910280908,0.005446855663077713,0.02534046620950896,0.9996296319744463,0.9770067734401713,2021-03-18
