save \ test rate,0,0.07142857142857142,0.14285714285714285,0.2,0.3333333333333333,0.5,1
5500,0.0,-0.19894589960970863,0.36339650117539196,1.3159772942230603,4.416540968622759,7.350449113082515,1.230322304454442
8500,0.0,0.07007221239495312,1.3869645404416926,3.3290640764291166,9.711370665153233,16.973310314127648,15.806223281190805
11600,0.0,0.3480575947997704,2.4446515143502037,5.409253751375375,15.182694684901392,26.916933555207624,30.867987623818376
